n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,4148,1715,3282,5258,1640.44,75.65,77.19000000000007
248,3761,3992,3712,3198,4054,4695,1574,6803,3298,733,3973,1918,6217,163,1666.14,137.13,151.63
5743,2185,4261,3339,3885,3105,5947,931,5430,2116,795,6670,516,3165,5080,1664.43,125.73,121.14000000000016
6795,3090,882,5413,475,2772,1920,5663,704,4076,5322,4233,1703,4763,6622,1662.46,156.53,170.11000000000016
1164,4970,527,4421,306,4003,5749,1588,1214,7047,4742,3737,5971,4787,3646,1656.36,112.57,116.77000000000021
2340,4565,2922,7004,3490,1105,1296,6261,4925,799,4356,5653,2570,5751,2924,1634.66,94.94,94.67999999999991
5274,6909,4052,4125,5111,1619,2529,1230,2914,4331,2329,4176,5382,585,6620,1658.19,88.49,88.19000000000011
7018,4156,5745,4464,1801,2819,1997,97,2422,2811,1800,2185,275,3468,2087,1653.11,70.38,75.81000000000006
3087,2444,6834,5778,3415,1435,5385,3246,952,1361,5432,6980,209,1653,6278,1662.21,58.53,64.14000000000006
1316,2457,954,108,6524,6261,3116,2800,6851,1393,4662,3568,1898,1139,3359,1201.26,32.04,31.11000000000001
4620,3654,3335,3423,656,4821,573,2365,5872,779,278,698,5433,872,6260,1652.07,169.1,190.26999999999973
4267,4319,2950,1258,6616,4136,3999,5801,1216,4951,515,1553,138,1150,2791,1651.21,171.6,179.4200000000002
3164,5392,4699,989,6092,2452,2879,2665,2998,24,5290,6845,4087,1720,496,1664.88,277.72,323.17999999999967
5056,271,6220,6623,6688,4751,1408,1456,2764,3531,3616,990,682,1642,4959,1653.67,212.61,231.2600000000001
1834,4073,6646,3876,6473,1265,3121,999,888,4757,5906,3708,5307,1035,5892,1639.68,106.22,110.84000000000017
3600,4214,5943,740,5861,3860,4619,3225,6688,2955,3730,1847,417,1617,400,1642.66,56.31,51.90000000000001
3655,912,886,1730,5940,37,5802,4920,5009,185,5367,2982,6793,3542,4324,1659.92,150.14,154.89000000000013
764,6135,6190,4916,4117,6711,5776,4661,1643,4108,1879,2655,4306,3146,6094,1658.41,224.71,247.4599999999998
4258,5302,1607,54,2372,5023,2428,654,6089,2629,3300,1832,5180,2428,652,1632.43,69.3,74.06000000000017
4483,3436,6096,3024,6609,6068,6967,2628,4229,2475,5120,6809,2923,6416,2423,1410.64,34.73,36.28000000000002
5336,6928,895,1603,3974,3030,3101,4792,6939,2555,1681,2379,3252,5021,3141,1606.63,63.66,60.66999999999992
6902,5606,4289,5657,5964,2914,6724,5537,4955,4793,2967,5513,3502,1604,4013,1661.39,66.3,69.00999999999996
6739,4333,4155,6866,671,2202,1338,562,4081,6005,7097,2219,3438,6390,958,1675.18,253.89,273.59000000000003
5116,6793,6758,2244,2389,2245,6588,6761,4130,2200,2271,5178,3373,2003,2960,1665.26,124.73,129.67000000000004
2013,2031,6473,4134,6122,3751,2047,1918,6662,6643,4887,4302,6797,1600,3014,1667.83,330.58,372.84000000000117
4068,6396,866,6499,914,3178,689,5363,1398,6391,4642,3502,369,6440,1120,1556.04,44.66,44.16000000000001
180,4999,1566,5611,2167,713,781,3790,3766,5482,2312,4637,759,1034,4973,1656.37,169.32,184.0100000000001
