n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,15.81,8.45,9.01849632508553
64,261,120,507,779,22.63,15.07,14.218475001979765
460,483,667,388,807,17.11,11.29,10.8594705342873
214,96,499,29,914,24.72,16.42,16.541845023297867
855,399,443,622,780,19.79,10.37,10.633064198128956
785,2,712,456,272,18.39,11.49,12.524933471386545
738,821,234,605,967,18.48,9.38,9.455327404043262
104,923,325,31,22,42.96,22.41,22.669405737412063
26,665,554,9,961,57.0,30.24,31.01595544078647
902,390,702,221,992,21.59,9.67,10.090430330840178
432,743,29,540,227,21.87,10.94,10.864315514338877
782,448,961,507,566,18.43,11.79,11.561611104457594
238,353,236,693,224,29.42,17.62,16.827378240606627
779,470,975,296,948,11.02,9.25,9.133562692283391
22,426,857,938,569,25.89,16.34,15.832792534709947
944,657,102,190,644,20.08,11.63,11.827543836614757
741,880,303,123,760,21.69,13.27,13.414006804915292
340,917,738,996,728,17.65,9.79,9.914418203214115
512,958,990,432,519,16.47,8.94,9.192275917921904
849,932,686,194,310,22.52,13.74,13.623675923104827
290,601,996,903,511,18.16,11.59,11.211661568834467
866,963,517,402,603,19.05,10.37,9.926010672133737
873,35,491,248,761,21.52,13.28,13.921411766546495
816,413,424,680,177,16.93,9.74,10.167462439619449
375,561,903,719,794,14.87,10.41,9.910014065378483
690,755,383,88,449,31.02,13.2,13.450504048730545
679,520,110,797,167,16.68,10.05,9.985008922561537
533,860,402,379,501,15.51,9.95,10.254811481542683
750,30,480,44,315,36.74,22.36,22.853927981209495
720,868,629,607,592,14.59,10.06,10.051688344971305
403,662,174,172,514,23.64,14.5,14.443595325625864
232,12,789,204,552,34.71,21.46,20.756151884034182
942,880,561,237,414,20.68,11.8,11.487504236540412
526,352,975,867,591,15.74,10.45,10.494838809579642
361,470,931,275,675,14.52,8.66,9.070843702400376
561,623,980,746,5,28.52,17.26,17.47754760092117
392,802,877,840,977,15.54,9.52,10.112600165510687
907,960,758,524,828,17.84,8.89,9.198291132739609
132,531,796,574,210,19.97,14.86,14.639417971292474
436,972,57,492,890,21.27,12.2,12.29736516277137
373,583,567,204,963,19.71,11.91,11.673327399939243
516,423,496,832,365,19.01,11.56,11.369051004966362
424,354,1,551,553,18.35,11.12,10.296366028202357
638,805,627,339,469,18.71,10.48,10.691559829557146
614,28,823,235,650,30.48,20.81,19.0581491786801
181,563,598,185,881,20.35,12.2,11.786126463205056
93,817,564,816,871,20.32,12.3,11.961170079952907
836,953,261,33,861,35.36,18.01,18.155262998895857
966,689,72,85,888,18.92,11.56,11.702903028569645
17,463,14,772,773,53.65,28.77,27.999494843443635
287,255,275,112,816,22.49,14.6,14.204385311056102
639,189,352,297,71,23.08,13.52,13.566424994576412
171,163,261,540,974,27.26,15.09,15.611944675399098
172,672,279,663,728,18.9,9.58,10.37623821131796
301,465,719,329,508,18.42,10.64,11.364189214768412
485,116,24,319,395,40.11,21.64,21.73656267022861
351,431,815,192,264,15.85,11.15,11.12075594195735
111,259,921,747,522,15.25,9.54,9.192989481768393
214,988,620,442,836,26.17,13.81,13.58113593947442
998,21,230,18,406,49.93,32.22,32.07881545273277
149,36,736,982,164,36.56,20.21,20.740344811909146
456,721,518,694,436,16.92,10.78,10.125762894512894
557,852,225,999,645,17.78,11.35,11.28676620601286
816,711,528,461,228,17.54,10.65,10.87664269453743
536,664,31,404,691,25.18,14.67,15.256633833045843
589,822,328,675,646,18.95,10.71,10.402967900311223
436,60,755,305,128,29.63,18.46,17.938574327552622
991,217,896,48,313,22.59,13.77,13.554860563119544
72,879,78,317,939,17.61,11.18,10.347660742658906
961,305,761,162,426,15.31,11.04,10.77662762432002
578,258,133,8,574,30.41,18.45,18.235748680440402
899,870,38,604,839,15.14,10.09,10.77498394187149
222,985,922,583,471,21.29,10.23,11.047153187011967
175,847,888,890,997,21.38,12.67,11.968273532195862
798,720,637,521,38,16.52,11.74,11.190017985696628
387,205,355,101,210,21.11,13.33,13.545903054581203
587,690,918,443,605,13.22,9.7,9.63631315047558
198,504,106,960,681,23.63,13.76,13.874088926455174
399,303,516,511,17,29.55,15.07,15.06911677683307
333,626,892,411,921,16.85,9.95,10.436223727144451
288,18,160,205,878,44.75,23.54,24.59307579422611
335,830,576,801,138,15.56,9.26,9.554707641154879
347,439,218,272,690,19.65,10.56,11.209521521381921
98,857,388,954,560,20.28,12.43,12.605814466245018
352,936,903,857,703,18.37,10.37,10.67332813660592
547,496,786,545,240,23.61,11.6,12.099796130484707
66,742,41,86,136,35.29,16.69,16.688829451142656
173,170,932,551,218,17.71,10.45,9.41675415604038
274,777,340,614,518,19.31,10.27,10.217521725064294
861,261,376,346,348,21.16,13.08,12.918946137024827
116,298,240,888,966,24.87,13.33,13.172314218428326
618,798,977,732,908,16.87,9.9,9.714863592507314
500,138,593,564,788,16.31,9.06,9.051050184850421
106,328,40,416,74,32.12,20.3,20.452840976365533
389,886,807,150,848,15.93,10.38,10.12553547032257
128,349,117,629,601,26.99,17.73,18.01359082599056
800,948,387,78,584,18.54,11.15,11.314171323474126
563,229,579,83,975,22.01,14.07,14.349184556198553
273,373,912,302,577,15.62,10.72,10.225239395227138
547,947,117,468,918,26.24,17.93,17.69874469336403
