n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,3445,331,2121,4188,3980,3317,6420,6798,2484,3904,2933,4779,1789,4134,1140,2308,31.32,28.1,28.18769910333926
1144,6191,776,5065,6548,2052,4362,5776,6637,4930,1203,2540,809,5978,604,6967,5603,2704,3867,48.03,40.3,40.54992918442698
4585,824,2898,3556,2590,5004,5246,1675,4526,3907,3626,7088,4270,2133,510,6594,4494,115,764,33.32,28.05,27.748913728212695
5895,6882,3267,5818,6757,6431,5473,5122,9,5012,4043,6783,7107,2729,1998,5982,2664,5764,515,28.24,25.78,25.9399754959258
1565,4649,1816,1954,6581,1167,6579,4448,3669,747,659,2621,4161,4008,893,2469,4515,2384,5788,43.82,39.52,38.64356182286462
1022,4484,2725,6672,4426,1664,6548,4941,4482,4813,2356,3645,750,4884,6536,3153,2597,4715,1983,26.27,24.3,23.673278126980605
2378,1506,1551,6729,1529,270,5019,5379,2130,3903,565,735,5560,6206,1066,1225,316,6901,657,45.19,39.06,38.68769574042163
5728,6794,4428,5599,3205,6863,5777,4297,2257,4274,6648,1929,6958,1762,5566,4831,6760,3435,4748,25.37,23.57,23.625840207042017
2254,3691,4035,5408,5252,5736,6498,2927,674,2656,5019,944,3984,4809,5162,2746,6922,1559,1990,28.91,24.4,25.17229929908822
132,5992,2220,959,5778,1806,3047,6509,1396,2724,3490,6683,509,824,6415,1198,7006,5715,1792,67.45,49.06,50.52093057269042
370,6693,4701,5195,4376,4932,5575,606,218,1019,5201,1544,4967,6800,4718,980,3204,749,3032,48.33,41.28,42.17367771594645
6830,950,298,4960,177,1594,1515,5882,1014,3925,1725,5956,6559,500,5565,186,4458,3486,5083,31.21,26.77,27.28886359206904
831,6847,2129,573,1809,589,5299,2466,2869,3572,1477,500,4125,3826,322,4886,826,5728,3205,39.93,32.85,33.91907135086662
1633,2131,2937,5993,3852,6867,4667,1387,5715,5510,1666,6286,475,6460,5539,1296,6925,1326,2804,30.29,26.49,26.069237642662966
4337,2053,960,4888,3623,5452,1432,108,3863,5581,3357,4662,4166,2551,5316,2925,3183,6862,5387,28.27,24.67,25.264691562263728
2055,1256,4592,5659,101,3751,6074,647,2751,6054,374,4459,2300,1104,1967,6243,3947,2885,4998,35.66,29.7,29.555293785118817
2358,5516,2942,4835,5191,6994,5087,1084,5862,2541,3178,6131,3394,6790,5331,661,12,4870,1575,35.42,30.73,30.561821545189392
5722,2739,1311,1961,1827,5221,3671,3101,5819,5519,4654,3394,258,3295,5749,4648,3426,6325,5424,26.95,24.07,24.18223903503832
5808,383,1357,3648,523,2123,5746,1291,3656,4321,3991,4599,4947,6188,0,318,4051,2670,2556,21.53,20.36,20.416183498034485
6862,3824,408,6627,6739,6655,3400,1540,4493,5186,683,6860,5943,1069,120,3291,5558,3420,2590,73.79,57.25,56.912914455506964
27,1749,117,5876,6182,19,6739,5535,4328,5014,801,1560,974,4983,5318,1626,2477,2293,5640,22.21,22.12,22.327304924205166
1492,820,3896,6995,3249,5141,666,178,2250,3710,6552,6490,948,7056,2101,1092,5354,4266,6695,30.05,27.15,26.4806386576328
5331,5283,2843,942,1265,2280,6973,152,346,333,1685,5578,2127,4574,2578,3005,4648,6958,344,34.26,31.29,31.001144924862405
6933,6136,5745,4977,5368,4050,5835,5276,3757,5244,3567,3051,4406,1460,1702,3076,4809,2384,72,29.64,26.18,27.152768677971153
1134,1237,2223,2731,2764,6468,3008,5885,767,2770,6384,5083,292,337,2208,1342,1224,4779,2371,28.52,23.68,23.816804147835878
2956,3234,4493,1062,2403,941,3916,5984,1963,395,2522,1471,7020,4284,5969,580,2479,3302,6844,27.53,25.69,25.69553852244604
2691,2451,3397,890,814,4594,3941,3883,2761,6888,6536,6654,2815,1018,3924,950,5731,4077,3494,37.17,31.8,31.96956770191933
309,2473,2744,6019,5628,1275,1364,5134,4624,3076,6603,5233,712,539,6617,693,1622,6142,1810,36.83,31.95,31.153963485747823
500,3152,64,803,3226,4558,4251,2374,3674,4002,6457,4791,5852,5564,1779,3465,685,3017,1803,64.5,47.75,49.10533040167195
2137,4794,6366,1364,3532,1572,2936,942,523,6733,7074,6986,5750,226,4307,3699,6163,5545,1652,35.64,33.22,33.035184199157435
974,4072,3260,2101,1697,5251,344,6532,1768,5107,1198,857,1621,3755,3096,2962,4476,6774,1239,32.08,27.41,27.740990734320942
858,4884,3996,1215,4619,3325,5229,5569,3467,4269,4058,5564,2641,6828,4083,4084,5202,5489,1654,25.45,23.69,23.880549445449677
4446,4995,1792,79,2787,5780,6119,2607,6702,2636,290,4301,1215,2104,4936,6423,1277,6900,3104,37.46,32.12,32.15079499970253
4775,2411,5882,5786,6611,3853,543,6553,693,4231,322,543,1843,1069,332,2461,125,6216,6913,56.12,49.06,51.868113001007856
3674,2708,7060,1316,6558,1219,5374,3774,3041,4136,3131,4340,4115,275,4701,742,5558,6505,6595,24.09,23.14,23.21330453497964
4243,6208,4916,625,6119,3492,6181,1688,2372,4386,4903,3422,6764,3950,6926,6480,3183,4976,4803,27.34,25.53,25.04023546038016
1913,6973,7084,6537,167,5382,1,6068,1490,2477,4152,4671,2084,2725,537,4042,7044,2146,6758,20.91,20.87,20.929435836860232
2480,6328,3342,3147,6635,3143,510,1341,5250,1043,1957,2351,5975,6798,2736,454,294,3943,3423,27.61,25.85,25.7385264491735
1154,4029,7072,4931,5875,668,5517,5723,1240,6637,2889,3368,288,5011,3819,3167,3759,385,831,24.9,22.98,23.073109663307065
3857,6374,1240,165,265,4901,5057,1087,5160,2653,862,5735,4498,5316,2839,1597,3140,6417,6360,23.42,21.84,21.95380086511421
6368,4016,909,492,4998,5741,3827,5032,5179,2767,5328,1018,5591,5845,5095,2427,6459,6956,1041,37.93,32.74,32.72854855505963
3175,6548,2406,6109,5578,6637,995,4251,7048,6434,1549,312,6407,3211,3641,3043,6198,1560,3731,28.04,25.22,25.806289193524133
2920,6468,5177,617,365,327,3982,2092,218,4260,5460,4663,4684,1769,1881,765,6359,6712,5139,28.77,25.78,26.493532600938618
6384,4115,5722,4290,3441,4154,2501,929,1193,3489,4636,3457,688,858,3404,515,812,3401,6339,27.04,24.99,25.233614828670113
1279,6015,251,6482,3659,3531,5623,3416,246,4068,7078,2658,5919,2069,643,2887,576,994,2943,30.44,26.57,26.45506733342611
5667,240,2829,2849,1457,81,6801,1888,6709,2996,577,4887,1173,1703,26,1677,5398,5519,5997,58.03,47.74,47.35227685428625
1009,6127,58,2402,3023,5648,201,4954,1907,7038,1162,1531,3719,920,3905,2821,5795,2115,1066,41.11,33.21,33.532523476322716
228,1704,2967,2744,3877,2397,2427,4531,5209,2678,1507,4858,661,840,4368,4758,2521,1281,3085,24.74,23.58,23.887991914813124
1203,1025,6589,1825,2587,4164,1989,1938,6183,1506,2384,3051,3438,5432,378,7053,1083,4925,168,51.62,43.76,43.514742922590216
3226,638,5752,599,1081,3442,2452,4511,3414,6069,1165,4842,3458,2441,5218,2904,692,2032,3643,23.72,21.69,22.1215674656814
5183,3024,5218,4335,473,3083,3347,69,3417,5965,2626,3615,1671,3044,2402,3857,745,1519,6525,33.68,28.65,29.499015294226286
889,2268,918,4572,4960,5637,1260,6518,5755,3654,3266,1518,6288,3454,3536,1431,2031,3714,2788,50.18,41.35,40.81727917035276
4287,1167,2911,3788,5173,5220,708,3959,6185,1668,2414,15,6800,5726,3678,5068,3784,63,1791,27.75,26.88,26.910964438728477
2445,937,6296,5152,2467,4466,4990,1279,3475,5785,6155,3861,758,5555,4076,6226,1903,4454,6242,37.18,32.32,31.77894855890186
3320,2294,5177,177,989,2212,5476,332,2,2101,3263,4309,4764,5816,3245,3642,835,6115,2069,38.85,34.01,34.00142837579881
2898,2321,6186,5509,1605,4877,698,290,577,6490,2150,2503,4371,2784,968,4343,7040,2040,6242,25.1,23.25,23.187875118212617
1339,557,3398,7052,2373,2316,4258,1101,4702,4284,5137,1722,4353,862,3365,5198,4452,3304,6073,26.83,25.35,25.245096626363285
6377,6456,2282,2394,3623,3045,4654,5151,1128,1286,1010,5710,987,3124,3286,4841,3833,1143,4584,24.16,21.94,21.784627644466784
