n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,296,819,783,60,169.39,62.92,63.15418820431171
227,532,549,368,283,798,176,846,108,268,219,965,949,26,848,656,826,125.72,48.33,47.386030952934455
266,819,278,198,168,317,296,642,888,749,983,875,868,901,381,88,865,117.63,42.64,43.022045175455986
620,345,687,397,518,254,182,253,484,286,91,967,957,837,886,964,560,116.5,42.1,42.45095622080026
860,307,7,930,298,586,721,903,319,868,783,520,199,423,433,613,295,140.13,52.98,51.907667297985796
441,462,165,238,312,265,832,816,44,83,47,473,641,287,531,547,663,146.75,52.39,53.520877759274924
482,717,351,148,689,200,68,422,935,207,650,647,451,282,188,364,446,132.71,47.36,48.6688473542362
764,602,328,649,571,203,926,331,103,859,63,725,234,284,783,596,630,116.87,44.26,43.890220424614284
882,243,125,339,957,181,297,470,26,43,365,714,84,917,987,977,292,141.79,57.51,57.75964868220145
752,691,982,334,18,330,295,329,989,156,793,667,420,882,965,890,635,146.12,50.27,51.14155843171901
696,837,79,300,632,196,915,454,299,139,256,390,613,984,162,339,586,125.02,48.89,48.05777598402503
9,372,45,465,173,373,802,823,371,297,585,99,449,212,434,938,212,147.89,53.98,57.9968331432145
116,60,63,56,754,172,609,693,993,153,621,41,559,502,596,255,329,146.95,53.02,54.47198503183752
36,125,854,541,299,792,419,667,205,489,206,247,449,420,503,37,224,134.51,54.59,54.68418918445465
431,454,254,662,910,438,850,220,510,192,32,37,260,259,248,538,213,133.54,51.18,52.71942599533481
790,237,427,890,267,145,332,52,912,950,322,578,119,583,412,985,922,126.52,45.33,45.1853171720788
668,669,891,809,734,762,41,506,396,95,440,215,952,894,586,921,966,104.66,42.05,42.6520218992603
946,169,344,303,672,482,818,922,657,322,834,430,540,220,670,820,702,93.14,36.54,38.04654466168305
820,274,346,944,401,979,508,76,879,994,286,984,642,684,195,45,404,116.14,44.44,45.418762833053094
920,634,130,785,991,275,683,876,61,890,171,704,650,475,582,483,764,122.32,40.23,42.0461019065237
413,949,399,223,817,3,216,944,160,13,624,897,263,118,405,829,788,160.29,56.97,57.80110618482442
801,390,898,227,563,54,899,973,206,165,687,622,338,838,913,575,792,122.47,43.93,43.86266431192873
803,482,937,539,450,27,80,35,712,608,115,500,574,885,263,622,792,132.27,54.92,55.11041027613734
142,42,371,81,786,900,535,926,10,304,857,355,847,76,87,982,556,141.72,55.55,56.42135892420307
464,390,210,806,318,397,239,776,498,876,989,409,97,79,117,937,635,114.36,44.89,46.44525427192667
817,906,374,524,444,425,878,728,795,454,68,643,902,963,200,652,309,111.34,44.27,44.4633627073545
952,856,490,432,121,817,571,171,380,895,166,180,723,152,334,506,880,123.1,48.71,48.440362792771126
346,264,554,997,925,4,727,172,5,663,319,123,558,113,498,805,732,127.5,49.39,49.27827524586964
615,495,538,77,533,251,421,867,300,365,234,785,184,884,641,1,692,118.54,43.46,44.72168463088698
54,624,929,320,557,934,930,478,801,933,581,312,959,888,518,805,451,104.14,39.53,40.04780016218141
627,632,452,401,144,257,789,611,370,677,348,136,443,84,620,147,691,122.85,47.43,46.76598742669929
828,637,181,292,923,962,380,202,589,812,358,691,635,904,95,78,412,115.16,42.74,42.77195465813422
661,958,925,183,337,669,380,334,178,307,904,23,618,20,536,972,772,141.88,52.31,53.410444165320285
849,90,820,367,826,832,976,100,162,186,598,507,676,587,960,78,778,132.89,49.15,50.56986003234094
947,991,119,176,667,490,691,907,763,227,632,805,851,676,310,873,950,108.11,38.11,39.04337875945381
