n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,1758,307,2020.29,628.79,932.3199999999998
704,3552,3425,572,1971,743,4514,3477,484,6773,4632,1014,1828,5166,5139,2016.57,754.41,1301.5200000000002
4775,506,4727,4796,3249,406,1811,381,4560,7032,1090,2372,3433,1181,4429,2017.25,471.29,617.1199999999994
964,4676,2527,4589,6685,5586,1480,844,4764,4679,5233,1539,3050,798,4487,2016.88,431.2,561.16
5833,514,4623,488,5070,1687,4066,5573,4355,3502,6367,2573,3814,4796,3712,2025.46,738.2,1115.6799999999987
2962,2455,2035,6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2813,5975,1998.95,127.66,131.28000000000017
3676,2358,4988,599,967,4193,3425,1351,6202,2802,1245,4005,3454,321,5474,2018.49,246.85,278.64000000000004
635,6263,4571,4694,6464,6703,2570,2786,5695,2868,4869,4068,4750,6528,3737,2022.96,123.68,130.44000000000017
563,6881,766,2211,3883,5710,5440,532,497,5989,5746,2536,5301,4734,5580,2019.89,164.16,178.52000000000015
6733,3650,2331,5870,3160,5477,2842,184,3782,2911,1376,5004,959,4044,482,2016.15,795.47,1279.7600000000023
1787,6293,2354,1059,6048,2028,3259,3202,4067,660,1362,3679,3290,4501,2276,2023.36,672.31,968.840000000001
1121,6711,3526,7077,4507,2280,5786,3402,2939,5592,3116,1890,1236,679,1443,2018.45,218.98,243.1199999999999
1239,1900,5394,1911,98,3972,6808,4826,1493,2152,2309,33,1193,3432,4379,2021.37,335.2,391.0799999999998
3024,4995,4639,2610,1028,5656,7038,4222,5059,5365,5539,6060,442,3740,6389,2021.33,52.65,60.48000000000005
5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,509,1561,551,1710,2021.81,160.09,175.31999999999996
3609,1329,900,2785,4921,430,838,1,4643,1239,4395,831,2978,5027,208,2018.32,528.48,665.1599999999995
576,1703,5030,3082,1216,5197,2066,2845,4933,2983,3884,1006,944,6954,3998,2018.71,420.49,498.4799999999997
3817,3935,3963,2554,703,1180,837,6141,2806,6064,2168,3920,6789,5669,1322,2018.25,324.8,386.75999999999954
4229,189,1681,4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,2014.39,461.32,577.7199999999995
5703,6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,5213,2020.29,592.16,869.3599999999996
1827,5023,6647,6458,6212,6984,1598,6603,1961,6703,3282,6061,6580,1857,1637,2024.12,361.74,398.00000000000017
4240,4036,2912,5988,237,228,6472,2288,3868,2123,1586,5673,4957,2820,3663,2018.05,393.3,501.23999999999967
6623,5923,2863,2987,659,1806,836,1858,3850,1611,2766,1674,3953,5112,4999,2017.08,484.94,709.0399999999997
6884,15,3927,5349,2818,6550,5268,694,6837,5411,982,3182,6408,5828,6145,2023.05,310.97,355.36000000000047
1632,3916,1462,3554,6464,5208,2723,710,6560,5913,3242,3794,3288,6089,695,2020.21,324.37,379.4400000000005
5937,1301,1392,1040,225,1238,4839,3812,6606,5372,1197,5010,6770,4881,3885,2020.82,360.39,444.4799999999995
5384,2870,1277,4494,4491,1073,175,116,6548,5950,5322,841,4313,6139,1140,2021.43,506.71,606.2400000000002
3553,1595,6767,1728,229,2063,1743,2399,4105,1970,6256,4804,2670,2124,4459,2021.19,495.71,635.9999999999999
