n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,13.8,7.28,8.04
21120,127148,199810,12.6,7.9,8.639999999999999
68582,9652,118,10.05,5.94,6.239999999999999
38162,173753,153743,13.74,8.55,8.639999999999999
123274,253104,199158,10.95,7.28,7.159999999999998
192632,97821,83725,12.91,8.3,8.559999999999999
201887,5738,71486,9.32,7.81,8.399999999999999
128146,210217,51932,15.08,9.03,8.759999999999998
191319,228722,108529,12.24,8.7,8.679999999999998
238701,141113,141361,12.77,8.32,8.559999999999999
178795,24696,50589,11.91,8.43,8.599999999999998
147696,145126,183375,11.01,8.51,8.079999999999998
211058,191073,69604,10.92,7.82,8.159999999999998
173775,210597,159920,10.09,6.9,7.039999999999999
179749,23097,221323,11.1,8.46,8.639999999999999
111332,87970,259584,12.8,8.61,8.599999999999998
24414,94932,209789,8.27,5.66,5.999999999999999
107464,210968,65663,15.9,8.47,8.599999999999998
116709,183401,24583,11.66,8.3,8.639999999999999
198067,51684,183696,15.06,8.67,8.639999999999999
166440,208774,76332,10.52,7.49,7.479999999999999
25572,249396,11975,14.1,9.28,8.879999999999999
154290,236654,52657,13.36,8.28,8.559999999999999
217030,171810,239252,12.54,7.91,8.28
94471,127586,244511,10.32,6.89,7.159999999999999
218293,238422,50783,11.77,8.64,8.799999999999999
134912,150964,168970,16.21,9.34,8.759999999999998
254288,182953,233939,12.53,7.66,8.319999999999999
211158,132039,255950,7.69,5.37,5.919999999999998
240200,7450,166062,11.2,8.73,8.679999999999998
94732,64197,157744,12.46,8.36,8.719999999999999
112640,79776,93684,10.62,8.03,8.479999999999999
154443,31348,23511,11.17,7.34,7.319999999999999
131113,230707,177895,14.5,8.83,8.759999999999998
137694,52199,30624,13.38,8.86,8.559999999999999
159438,173733,70224,13.92,8.28,8.599999999999998
81862,188482,51438,12.11,7.6,8.239999999999998
99564,126810,58389,12.97,8.5,8.679999999999998
36203,156589,55020,13.75,8.03,7.879999999999999
218629,226895,229634,12.27,8.03,8.679999999999998
183035,136876,3282,13.96,8.44,8.439999999999998
49478,203963,44339,13.55,7.87,8.639999999999999
4471,169865,87270,13.35,7.83,8.439999999999998
146209,237092,175991,15.03,8.74,8.399999999999999
162598,162167,80248,9.51,7.02,7.439999999999999
98207,98934,138247,15.44,8.23,8.559999999999999
102017,75798,33248,14.17,8.95,8.759999999999998
177924,128124,14109,13.07,8.07,8.679999999999998
48588,110857,155695,12.91,8.05,8.559999999999999
195641,261705,104271,14.41,8.88,8.759999999999998
25160,257156,115671,12.26,7.17,7.319999999999999
64306,211200,256706,11.4,7.23,7.599999999999999
23345,233899,158120,11.1,7.89,8.479999999999999
175693,228189,233180,6.98,5.5,5.759999999999999
116945,117229,205496,14.38,8.39,8.559999999999999
217909,99619,208692,13.77,8.33,8.599999999999998
20046,135446,111783,13.63,8.47,8.679999999999998
123451,79550,184987,11.96,6.95,6.959999999999999
214049,107233,246605,10.81,7.78,8.2
22526,50369,195694,14.25,9.15,8.839999999999998
178305,69683,118320,13.26,8.4,8.599999999999998
127838,189432,205528,11.49,8.44,8.679999999999998
252988,45122,4860,15.14,8.7,8.839999999999998
5733,141018,32373,12.97,8.63,8.759999999999998
65834,154511,210181,11.69,7.05,7.3199999999999985
94646,49167,67190,13.17,8.34,8.759999999999998
131789,118366,86360,12.7,8.8,8.599999999999998
243164,135495,66784,13.48,8.38,8.759999999999998
257310,107628,242989,7.5,6.91,6.599999999999999
230501,110557,160478,13.28,8.39,8.719999999999999
127245,70238,157937,10.18,7.09,7.559999999999999
124442,172041,125446,13.61,8.21,8.639999999999999
128980,37272,189077,12.38,7.46,8.439999999999998
98953,130193,80130,7.87,5.93,5.919999999999999
166322,210958,122489,12.07,8.4,8.399999999999999
84774,96069,172816,15.63,8.74,8.759999999999998
42737,254480,239363,9.79,7.56,7.439999999999999
241979,162383,98577,14.71,8.36,8.319999999999999
182046,158081,69678,11.29,7.44,7.479999999999999
83915,169370,104407,12.95,8.14,8.719999999999999
255594,127925,191183,12.33,6.55,7.119999999999999
207995,41467,245527,14.06,8.61,8.719999999999999
216974,76228,146763,12.55,7.9,8.679999999999998
1623,163521,117796,14.65,8.89,8.759999999999998
252878,14969,47861,11.62,8.92,8.599999999999998
7893,159897,202787,15.82,9.25,8.919999999999998
149361,29397,178807,11.05,6.08,6.359999999999999
188352,97230,94899,8.88,6.78,6.799999999999999
257583,246006,130401,12.3,8.25,8.68
223737,154599,16324,11.46,8.72,8.639999999999999
240982,50497,40471,12.7,8.41,8.839999999999998
248352,70583,160807,12.17,8.18,8.759999999999998
3885,110654,211344,9.78,6.38,6.639999999999999
205072,209756,213257,10.92,8.4,8.36
137588,128894,19875,10.66,7.1,7.279999999999999
122919,60834,26255,12.18,7.86,8.439999999999998
97232,94888,252172,12.55,8.12,8.52
38000,178496,163995,13.24,8.21,8.559999999999999
63795,159011,83447,14.55,8.85,8.519999999999998
37821,9877,164628,16.14,8.7,8.719999999999999
