n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,6994,2524,18.1,17.18,17.184269903811778
2060,4963,1738,4970,292,4761,5580,1297,3528,5230,3223,6583,5922,17.28,15.49,15.884717009336931
7047,4170,3047,4457,3644,4112,2197,294,224,2982,3808,2608,3113,16.28,14.7,14.787204173694434
3470,4306,1347,4591,1453,1934,1889,195,1447,2663,1422,1119,4179,22.31,18.82,18.786187157407923
4179,2946,4208,5525,4586,1489,3650,6527,3396,6016,4303,6249,2983,21.9,20.4,20.283172742349716
6469,4861,2898,2964,7036,3651,1320,6176,3275,5858,6050,3779,5365,15.96,15.17,15.068583987457922
4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,5420,3724,3776,16.84,15.96,15.713619170308753
2873,4650,5946,4567,5929,3740,3986,5397,1817,2659,6673,5730,6840,13.61,13.53,13.645228747101458
1360,5049,2196,6332,3930,2535,2484,6547,5785,6808,4130,4605,4241,23.47,21.39,20.6384196780313
4156,5336,5044,4816,3331,2554,5987,1702,4005,4193,3003,5605,5105,14.44,14.2,14.491631294686274
617,6424,6720,2797,5946,68,6676,1567,6101,869,481,4705,5348,17.02,16.56,15.859976744769076
400,2237,4847,1856,5590,870,6179,4279,1118,6995,2177,2005,6756,24.23,20.57,20.187711735379025
1724,494,3464,5873,6221,261,465,2968,2950,1408,2043,5511,192,16.58,14.63,14.576781719752262
679,943,552,207,334,5975,173,3056,2094,1046,6662,1287,6019,43.45,33.08,32.83496968492887
1505,4285,5664,15,3158,4828,353,6505,2030,1240,297,34,2819,35.87,30.01,30.46915484472003
5040,5142,6082,6124,926,2343,2762,4003,252,2526,3675,4517,6274,17.69,16.57,16.353324988081336
4957,6061,374,2162,6190,3291,7065,5092,5778,1257,3873,1847,765,17.42,15.53,15.878151623349705
5413,5631,2591,6868,835,198,3668,6458,1044,4245,4791,6398,3219,25.26,20.52,20.83023953217593
3988,4217,2686,1178,2793,2122,2144,4964,3438,5351,147,5730,4570,18.98,18.01,17.60426685208273
1151,5493,465,2072,274,1078,1320,1398,785,3714,5202,1897,4163,57.65,47.34,47.76652235343344
5800,257,2021,1904,5848,3642,602,2054,658,4843,1869,5113,6484,20.68,18.02,17.84781570027802
6555,5111,5812,2947,2102,5607,3465,2283,4310,6149,39,1237,290,16.42,15.35,15.456624319951068
3151,3348,1312,910,4194,5929,719,1973,834,817,162,1488,6148,16.64,16.16,15.841485610109059
1896,861,1780,200,4265,5484,3804,3718,2537,4387,5257,3112,1740,22.24,18.8,18.707223756927984
5608,6230,1721,5971,6603,3553,3486,4190,174,4760,4844,419,3424,21.98,19.5,19.56746273080509
4301,4762,1484,768,5433,6575,3930,2999,159,4253,971,5001,3002,21.21,20.78,20.37686419986354
2372,5655,3049,2525,156,5614,3377,828,860,2506,1625,6886,6351,18.44,16.88,16.79971172024565
5509,6761,128,6652,3698,491,3364,5220,3980,3795,1705,4822,5026,22.43,19.61,19.582069676953818
604,43,2329,197,3054,2505,5927,627,1795,6184,4017,1575,948,22.52,20.14,19.490619159436847
4682,3058,3209,5864,3794,1144,6173,2825,3236,997,2082,997,1007,18.59,17.3,19.35025514412908
659,5050,6963,2740,5251,3203,1736,5674,863,202,5064,5399,3853,16.52,15.47,15.518217993819565
6366,353,5927,5781,4079,2381,2929,3744,1158,6543,3071,2203,3966,15.8,15.44,15.386521119583533
4311,7092,3912,5894,5963,6589,3432,4031,6848,5572,2431,3233,1897,18.8,16.98,17.209549908363805
1281,4004,4886,2125,4493,3503,5698,5563,5727,690,4799,5962,6699,31.39,23.74,24.12365464043981
4716,786,582,2916,1442,4466,1200,6605,3414,547,6541,705,5581,32.15,28.99,28.691262052899177
6633,5309,307,1052,2427,3199,1898,5803,5494,5579,2698,3595,1413,42.88,34.92,35.779911639320105
4292,2351,918,1278,4430,6191,3471,787,2693,4231,2036,5860,4212,33.88,28.19,28.052749167467017
2107,1389,1290,3776,5760,1920,3310,2937,6412,6261,4697,5971,1185,18.87,16.86,16.921797145182392
3822,3614,5888,240,6633,4875,3139,6035,1478,3218,4179,438,3952,29.74,23.45,23.971212111998703
2244,3317,2078,5820,5990,3376,5778,5307,3870,2949,4485,2709,5843,14.86,14.49,14.367424366492875
6108,5394,666,6239,6714,6980,5945,1843,4365,5089,1539,3299,6687,27.16,22.67,22.847986962564928
5463,3133,5200,95,2563,3805,4289,5829,3819,5325,1453,6685,773,28.01,25.22,25.195913883961815
140,3300,1773,5975,4663,4967,3160,1765,822,3194,6681,4568,6283,22.26,19.11,18.996183023801784
6566,1634,2247,6096,4802,4753,1568,4012,6587,5012,1129,69,5016,19.92,19.23,19.338798267951262
5559,3558,3949,2078,4206,4637,1421,3826,5838,1679,6227,596,2869,30.65,27.57,28.12406377423544
24,3976,4367,6858,5481,5393,536,6182,4846,3973,5527,2743,3762,28.27,26.24,25.16491957493942
2186,4119,3770,225,653,5025,6176,2847,1422,6222,6146,6425,3313,18.41,17.59,17.9368115557186
2091,5529,5121,6450,6827,7078,5894,1104,443,1331,4091,3126,3806,22.22,19.4,19.605247894997696
5535,2415,1276,85,2315,4566,3828,14,3002,278,4407,6963,3132,14.98,14.98,14.951698975693816
4622,3627,1674,5541,2526,4081,5317,1092,3963,5649,4411,5825,2479,14.98,14.9,14.808096629688492
628,2113,6753,2564,2491,2733,5294,6519,2557,5352,5265,3219,4244,27.99,22.63,22.276689780651353
6887,761,4165,5188,1725,3204,4884,4345,6948,6970,1225,6536,4134,20.87,18.34,17.854056859718963
5151,730,2523,335,1908,3748,4598,1901,4281,2273,501,916,917,30.24,23.92,23.93513593026202
5532,6706,6450,3106,7017,2986,1750,2608,2917,633,2741,3746,2971,16.38,15.14,15.112948391844574
1363,4076,3620,2391,3777,1096,5885,3620,5239,1768,2236,2672,1302,23.23,18.43,21.799909362122392
815,1948,3841,1552,6163,5558,6932,3062,1518,2917,1148,6513,1109,20.6,17.83,17.97126868183914
1910,2200,6623,4510,5184,3096,3278,6623,6746,6139,2803,2299,5898,14.31,13.4,14.826716242865697
4875,4117,4758,5652,5997,2625,6083,3272,6152,5847,5771,5178,6172,23.47,20.57,21.406758286129786
5868,2388,4357,5099,5218,5494,595,3010,2527,3237,3964,1431,2112,15.37,14.54,14.52701823273436
2899,3610,3904,718,1527,2579,3104,1040,229,854,2873,1368,2942,29.24,24.39,25.041712335332797
631,5999,6238,5339,3575,68,4445,2624,1939,6758,6828,4871,3194,15.74,14.89,15.245428470452909
4433,2331,3841,5224,1233,2947,2591,1655,4083,778,1164,6421,1673,19.05,18.39,18.16801943484628
2714,2056,1158,3443,2952,2049,730,2807,1536,2019,5794,1966,5964,17.34,15.73,15.795999399603184
5002,383,2756,3053,5308,6289,5009,505,7063,1179,1453,6969,516,23.7,19.89,19.885243882987144
3520,3633,6379,2227,1087,2629,4284,4725,6925,953,2769,5310,6292,16.75,15.8,15.501043274504465
5821,5000,3232,1865,443,3213,6279,3881,4012,5074,2595,4461,6861,15.4,14.85,14.894556468104746
5091,4895,741,4816,4181,4412,5445,4060,3287,6887,5665,3723,1387,18.37,16.48,16.5729996952441
3373,3162,4298,3708,378,886,3697,4844,1050,970,5568,4096,1434,33.29,25.75,25.83732762041401
633,3216,2505,3749,6536,5794,72,2072,868,5477,2872,1807,1418,23.74,20.91,21.080101198164428
204,1203,3500,5486,753,2752,6715,5319,3812,407,7030,3889,1978,15.47,14.84,15.144793852587773
529,3944,1142,4577,248,1135,5699,4113,4441,494,396,1635,4474,24.31,20.58,20.563250939207595
51,6734,6670,4283,2765,5585,4329,1953,1146,3043,4031,12,1079,34.0,30.69,30.639745894226376
4424,954,2020,886,3820,1734,6536,435,5046,1763,5131,3105,2758,32.19,23.76,23.904259255842266
5101,5305,7033,3226,5878,4296,4154,6397,5533,1335,4185,863,6826,20.14,17.34,17.839503992653363
6699,1240,5137,1722,1421,3090,1653,2436,2790,3529,1177,3503,1068,35.98,30.47,31.656848519604672
3261,2569,6535,2451,6647,813,4607,818,3873,2231,2330,4320,6269,20.93,18.68,18.93460430457026
4005,2292,1876,3446,5759,1127,5726,4481,5392,851,250,4931,4519,17.92,17.4,16.996772767571102
6158,1654,1739,1592,3206,4749,320,5284,1131,5123,192,6080,2150,15.89,16.3,16.066944820594575
5756,5913,3892,4421,391,6033,6326,7055,6742,1839,6844,1183,4899,30.94,28.17,28.61679542929458
2560,312,5644,1604,887,1150,5208,5684,4458,1527,6249,755,5625,30.88,24.91,25.135502326536056
7112,3800,5157,2390,1711,1290,6751,2656,5742,6717,2271,6961,4246,16.92,15.04,15.339568092639269
4660,553,3380,3403,5470,5902,276,3730,2436,5400,7062,999,5213,14.69,13.76,14.101924584960644
5753,6015,2230,129,1756,3429,2729,2142,4407,5962,3214,4862,4304,17.98,16.28,15.931776401454687
6125,1647,3520,6325,1054,5679,1399,6440,3667,3723,2833,3136,3876,22.19,18.22,18.50150022709596
5019,2085,5039,1563,4758,3900,3644,1573,6187,3844,6963,4696,2766,16.25,16.25,16.050359116320514
2535,579,1396,3026,4956,5130,7046,3861,1820,6295,5043,5357,5395,25.8,22.46,22.397685145124967
4725,1049,5588,2521,1698,4385,6855,6744,2450,803,103,6463,237,19.32,17.6,17.19056869821362
1621,2564,479,2612,4369,2096,6491,5932,5443,2808,6739,3609,589,28.28,23.12,23.42408816514503
3435,3855,6827,5830,149,2315,4749,4704,1080,1738,1233,1329,4971,20.24,16.72,17.41195061422022
6317,3077,5907,531,5186,4818,3663,2287,5284,673,4059,3922,6560,15.94,15.67,15.765375769930403
6459,1946,1239,4627,2451,6955,7014,1860,1662,5065,5764,2743,4844,15.96,14.61,14.959008699719242
5044,5752,3210,4292,3332,1922,5276,1745,4597,507,2142,5452,2043,15.83,14.33,14.441820871268483
1133,5090,5997,3205,6754,3572,978,3733,3209,3235,3889,3112,2333,21.82,19.35,19.382720009965137
1762,1971,1835,450,4363,4299,6696,741,4939,4452,5525,29,440,31.8,23.55,24.305991774301535
3172,5792,3527,3289,1895,4216,2234,827,2985,4180,2959,4259,6409,25.16,21.45,21.854822059138442
4036,4758,575,5773,3769,6017,5755,1811,2290,202,240,3920,342,22.47,19.34,19.1481377571158
1059,5315,1161,1691,2635,1976,4404,397,5044,1186,5295,2419,6242,17.91,17.08,17.579453274115945
836,5255,4570,4430,709,5556,5488,1117,3583,5793,1148,277,2543,31.19,24.01,24.165149488378006
4189,5411,2197,3876,385,4557,2909,6256,2785,5622,797,4964,2945,14.39,14.23,14.170252460212424
876,4989,6424,2851,2977,6512,5209,2257,6593,3917,2318,4172,4916,20.31,18.48,18.63933289192916
