n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,27815,4683,20759,56448,51581,66724,48766,71326,10327.85,111.63,116.12999999999994
58307,65806,35158,4708,3597,47712,60934,41741,49809,55523,68911,21559,73467,23256,30949,10318.44,71.3,72.41000000000003
30225,3127,23163,42617,22752,17917,66868,66876,47145,67336,73385,23834,58410,54351,68860,10115.61,82.0,82.70999999999943
47743,46371,47433,58427,21126,52410,60477,69514,32755,64227,36582,65282,65646,67553,46389,5591.35,22.49,22.54
59596,60425,45976,74410,73083,59841,63780,29073,42554,21767,35145,62883,40575,39753,66092,8059.6,26.77,25.049999999999986
73687,67862,66500,53303,40874,27239,64081,67094,48050,9879,44755,1103,25087,13914,7701,10332.54,244.01,255.33999999999872
75289,6410,35795,29703,13928,68467,17891,34844,32090,27587,7914,55432,4177,7444,47494,8064.92,36.34,35.130000000000024
47214,22528,32702,3072,10866,15102,8842,3321,5357,2771,48902,33513,16749,20593,24083,10326.21,136.09,143.26000000000002
68562,253,50536,5657,32483,19846,4753,549,45115,14826,37490,44199,64062,4038,40420,10339.98,132.83,138.41999999999908
58805,72286,5999,34595,52671,20113,61968,29560,12249,41458,13375,3172,58696,16716,67932,8772.99,30.24,31.679999999999996
51505,63821,67476,42986,18852,44702,33960,34319,55018,2363,73131,18424,7442,33156,4398,10326.35,72.87,74.53000000000009
17262,21124,22375,12566,59426,30363,66618,4115,32343,30470,58287,9640,32870,10542,29911,10235.42,90.2,86.27999999999955
47163,33634,55445,36534,68968,632,19807,4652,50430,53572,21002,14571,67119,11510,31570,10316.75,142.91,148.57999999999967
13357,13077,2595,23823,30346,13791,28488,3203,68253,60870,59488,40596,70193,49807,27846,10324.23,86.41,88.82999999999994
27543,56850,55784,67043,2794,6715,54790,68821,23753,12292,62888,47996,2553,68053,15543,10332.09,182.88,190.08999999999946
48035,37955,48788,40406,2497,54034,13259,13764,40097,26003,2060,59168,7863,53827,63683,10333.72,103.68,102.78000000000004
60730,27295,9671,698,37271,3164,48877,40084,10033,28726,64283,25212,15173,74914,48941,10341.58,174.56,178.38999999999956
51351,60715,18306,45211,51779,15955,33313,15960,16116,10552,43841,51262,27788,13815,3233,10322.64,107.41,115.2699999999995
61652,5659,65267,38109,46869,59904,18542,49140,35250,63465,68983,62594,54914,64503,38897,5384.18,19.05,19.75
51730,30359,20499,64066,34000,71901,56053,11050,75464,12576,9327,46669,23086,71468,19202,10017.64,62.55,60.84000000000005
54626,8760,11291,4924,16844,38847,51195,30369,43177,57520,22613,68681,37616,14689,20449,9708.2,35.24,36.03000000000001
70895,55536,12603,43102,67698,32584,67392,33719,22225,20645,60416,30729,52974,46996,75161,8056.66,33.42,36.37000000000003
18974,61165,57826,3851,50233,23648,51492,66869,7021,63236,35907,53072,33255,54020,61931,10328.43,55.63,58.22000000000005
47199,71772,43349,10671,29491,69842,24625,52785,50142,1521,41016,60889,68625,61119,23248,10349.38,165.05,168.35000000000014
12377,2246,52811,28380,74615,50565,28245,13167,51116,73101,26153,35967,25099,64199,18071,9915.51,49.96,51.27000000000004
1112,56937,63184,33251,67297,74199,22749,61222,26869,9545,45906,398,63625,69883,8577,10331.68,174.49,183.78000000000014
63569,43894,60202,34989,65916,60335,3608,10460,45565,22767,53017,33461,17677,7088,21308,9417.42,36.52,36.81000000000002
65468,50025,60903,38642,20427,1363,37048,73062,61262,238,48032,4458,70516,50112,73964,10307.68,144.63,174.1299999999991
58038,26793,40426,65310,17482,63410,70591,39676,10055,33814,41035,39868,43739,40917,51506,8691.93,34.51,34.850000000000044
67906,12182,66644,27605,51265,69529,19600,66148,11683,40380,5370,30528,59970,73571,30423,10327.05,121.64,116.87000000000008
68502,36370,8030,14668,14675,49704,47789,28012,41732,46672,10143,43871,59949,47539,21823,10216.25,63.34,61.74000000000001
65219,57934,38271,60432,17545,57933,28298,35787,42759,20838,13048,31174,61458,24844,48993,8072.89,24.24,24.239999999999995
