n_nodes,influence,n0,n1,n2,n3,n4
5,35.8900,33,41,937,14,95
5,35.8900,33,41,937,14,95
5,35.6300,33,41,937,14,95
5,35.6300,33,41,937,14,95
5,35.6300,33,41,937,14,95
5,35.6300,33,41,937,14,95
5,35.6300,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.9600,33,41,937,14,95
5,34.5700,33,41,937,14,95
5,34.5200,33,41,937,14,95
5,34.3900,33,41,937,14,95
5,34.2500,33,41,937,14,95
