n_nodes,influence,n0,n1,n2,n3,n4
5,78.7400,2,8,9,285,22
5,78.2300,2,8,456,9,22
5,78.2300,2,8,456,9,22
5,78.2300,2,8,456,9,22
5,78.2300,2,8,456,9,22
5,77.9100,2,8,9,827,22
5,77.8400,2,8,456,9,22
5,77.5300,2,8,9,193,22
5,77.0300,2,8,456,9,22
5,76.9900,2,8,456,9,22
5,76.9900,2,8,456,9,22
5,76.9900,2,8,456,9,22
5,76.9900,2,8,456,9,22
5,76.9900,2,8,456,9,22
5,76.9900,2,8,456,9,22
5,76.9900,2,8,456,9,22
5,76.7300,2,8,456,9,22
5,76.5800,2,8,456,9,22
5,76.5800,2,8,456,9,22
5,76.5800,2,8,456,9,22
5,76.5800,2,8,456,9,22
5,76.5000,2,8,456,9,22
5,76.5000,2,8,456,9,22
5,76.4600,2,8,9,285,22
5,76.4300,2,8,456,9,22
5,76.0000,2,8,9,839,22
5,76.0000,2,8,456,9,22
5,75.8400,2,8,456,9,22
5,75.8300,2,8,456,9,22
5,75.7900,2,8,456,9,22
5,75.6600,2,8,456,9,22
5,75.4800,2,8,456,9,22
