n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
1949,4854,4458,1068,3030,4947,3883,2017.77,178.2,190.00000000000014
5125,4758,536,4961,107,6860,3843,2015.31,331.3,372.5600000000008
2124,4512,1919,1570,5874,3852,4431,2015.86,163.34,169.51999999999987
6852,4502,3902,3253,5235,7053,1233,1775.56,57.84,54.080000000000034
1899,5200,1242,7111,4285,3194,6072,1873.94,98.48,87.68000000000028
124,5500,6367,524,1305,6211,4842,2015.15,97.0,96.31999999999968
350,2467,6390,254,6746,7090,2207,2011.28,454.01,543.6000000000001
3872,4872,5888,3175,5850,6456,3497,1994.66,66.4,74.52000000000011
3235,5964,6561,4726,3642,1098,2994,2012.18,106.17,102.08000000000024
798,293,1113,4054,1777,2113,5505,2012.67,204.2,203.35999999999976
3573,6381,5133,7006,2466,3450,4155,1917.16,55.03,56.84
6827,3161,4702,2874,4375,4792,3338,2014.33,154.75,166.3200000000001
4786,1903,2758,5586,234,7015,2291,1389.23,27.21,26.039999999999967
4962,5499,5698,1336,5723,7050,2673,1994.89,61.06,60.999999999999964
4438,4685,4662,852,5847,5369,1729,1915.49,97.22,108.72000000000037
5185,6812,4698,2187,2334,1019,519,2013.53,101.22,110.40000000000002
3948,6995,5232,3960,725,2818,6558,1892.9,57.32,54.600000000000065
545,3362,1235,164,2407,3499,6297,2012.75,77.07,79.24000000000004
3401,974,362,4956,5034,6239,368,2014.1,184.36,204.44000000000028
3094,5885,4803,2711,4512,2286,4140,1833.38,54.81,53.24000000000006
1932,295,2536,59,630,885,4913,2015.77,326.5,422.71999999999974
4387,257,1616,3341,2388,5000,2157,2014.01,253.68,271.6799999999997
1279,5650,347,7108,2783,2570,2950,1893.2,46.9,48.040000000000106
1133,7059,3094,3086,3771,4260,3163,2015.94,101.96,116.19999999999995
5274,7101,4879,5578,4581,840,5080,2014.46,193.87,217.9200000000003
6647,4153,2222,3532,5196,5900,5862,1854.32,39.83,42.039999999999964
1946,2466,3583,2115,4269,2482,4492,1957.94,49.07,51.51999999999997
2776,93,6458,3401,4751,2579,164,1933.17,52.73,55.12000000000002
3084,5044,4826,5178,1091,492,5189,2013.77,276.93,284.72000000000037
5139,2723,3819,2891,5564,2888,4987,1874.05,49.98,48.24000000000001
5791,2284,6045,4010,181,4828,496,2012.6,143.04,157.27999999999997
5537,174,3024,2057,5144,3738,2446,971.27,23.39,23.200000000000024
4855,4927,2621,1453,2981,1517,2561,1992.84,70.33,71.24000000000008
6210,3024,6912,4879,2163,2460,6449,1615.44,23.19,23.959999999999983
3089,859,6326,6660,220,4663,5601,2013.42,461.32,583.4400000000007
6022,1076,2539,4096,1823,5355,6584,1995.14,93.51,95.52
2206,1955,2685,1535,5554,3565,5321,2011.72,521.22,683.5599999999998
5718,794,834,4921,2637,2734,5529,2015.31,163.41,171.48000000000053
6828,1838,3591,6633,7008,1386,654,2014.98,218.85,234.1200000000003
2758,6079,5326,1786,4656,3695,2216,2016.58,168.76,179.56000000000043
1843,6447,990,277,4338,1563,2581,2012.14,451.84,600.6000000000005
6609,6850,6868,4709,1503,7075,2282,1831.62,43.54,42.76000000000002
2786,6612,6782,5258,700,6604,5073,2014.43,122.83,124.08000000000003
2828,4829,1062,3451,2391,4246,6503,2011.97,263.9,317.3200000000003
6962,2221,3806,2837,5195,3415,2378,2014.93,146.86,161.80000000000035
3438,4655,3354,291,3385,1277,1634,2012.6,302.64,362.8400000000002
38,3910,6820,5100,4179,3558,4578,2017.08,286.16,325.84000000000003
5875,1819,264,6107,3741,6854,6171,2012.18,209.11,238.56000000000026
5431,6127,4251,2367,4455,2794,1863,2015.14,92.01,97.52000000000001
7057,557,7028,4822,2351,983,6637,1971.33,50.29,49.919999999999995
2003,369,287,6577,5682,4196,1625,2013.1,465.74,573.1999999999999
3521,4726,404,107,3940,6105,989,2014.36,287.06,334.60000000000036
1407,4122,2456,1958,5430,162,4300,2012.63,46.28,50.64000000000001
4399,3389,436,5014,930,2796,1027,2014.73,103.66,113.08000000000003
2068,7058,4431,3909,6648,6408,502,2012.55,300.56,338.2800000000001
2882,1808,1616,1001,4379,6691,976,2013.13,222.47,246.36000000000035
1403,1961,6485,2242,6603,1052,6746,2013.83,753.19,1148.320000000005
61,3993,5149,4676,7066,3279,409,2013.39,116.44,125.48000000000005
6197,2223,2033,2200,5063,4319,4257,2013.05,273.65,325.1199999999996
3465,417,3873,2646,6361,6713,14,1691.65,18.35,18.839999999999996
7020,449,6350,1039,378,1020,408,2022.46,869.74,1337.2800000000036
560,3955,270,6999,5838,705,4222,2015.23,267.16,285.15999999999985
4113,4014,2587,1286,2577,587,2877,2012.76,231.59,267.44000000000057
3160,5299,3191,4805,2491,2955,2170,1911.97,52.22,52.239999999999945
1565,2693,3511,1013,1045,4550,28,1991.68,95.32,104.64000000000014
5865,5923,3114,6515,654,4642,1462,1952.88,86.76,86.6400000000002
351,3057,3775,4951,5327,6411,4434,2015.72,269.33,315.7600000000001
3115,5215,6563,355,5103,3535,434,2013.42,100.88,102.91999999999993
3050,5140,4064,6226,5757,2580,3444,1736.18,54.23,59.80000000000021
5686,3426,3775,146,2007,1791,4389,2017.47,90.78,97.88000000000017
2212,5694,4832,586,6579,3480,1838,2011.66,152.36,178.24000000000012
3488,1067,230,2667,3065,4579,6479,2013.2,520.21,662.16
2147,994,3802,5657,1008,6661,5992,2014.91,237.2,247.51999999999973
5425,6961,4343,6491,3083,5468,889,2016.08,150.57,164.48000000000016
6010,2608,4619,4357,844,6648,4814,2015.61,76.51,87.08000000000004
5870,40,3879,1175,1933,6343,3184,2014.81,223.49,230.7200000000004
363,4318,752,4622,813,5400,3078,2010.28,358.6,427.6799999999994
1467,6712,192,2797,6893,6982,993,2013.15,289.02,318.7199999999998
208,6913,942,5517,3947,6850,5704,2011.86,240.77,281.6000000000002
2330,4743,2452,6543,727,297,6286,1010.09,14.54,13.919999999999996
4617,4188,4333,5858,1952,874,4542,2013.85,126.55,128.5600000000002
6135,818,4532,500,4506,2656,4620,2012.25,346.49,438.64000000000004
1478,6783,633,1983,1472,5291,2047,2013.35,79.03,80.88000000000001
3720,5046,5735,6173,3225,2071,3010,2014.38,226.59,247.2799999999998
4910,3249,2869,4559,3426,682,3074,2014.12,274.5,318.4
4098,1927,3381,6910,6122,1315,3401,1755.89,40.95,41.040000000000035
5659,4656,6194,4749,5520,4236,5616,1695.43,48.32,47.28000000000008
3962,1279,5267,3285,1223,1331,785,2011.49,272.1,330.35999999999996
4079,6128,3960,5723,4237,3629,4804,1814.43,34.74,33.76000000000002
5889,7029,1524,1116,2190,6160,1631,2010.46,56.03,60.67999999999998
1200,4797,4223,2579,1903,6975,5661,2016.38,251.4,283.7199999999992
4407,6385,2423,5499,5778,7006,3384,1994.48,121.19,124.68000000000042
4876,6993,4788,4789,2188,1782,2516,1893.59,49.5,54.35999999999997
189,2196,3927,6587,3135,1643,1411,2014.33,431.48,565.7599999999991
4668,2952,1956,2638,3953,6342,7076,2016.56,180.19,188.7200000000003
1176,3427,5714,3928,5746,4907,1685,1993.97,65.81,69.59999999999998
3834,4755,6837,6730,5344,4563,227,2015.05,158.98,179.08000000000015
3942,5904,592,7017,3278,6415,6009,2015.16,241.06,294.23999999999955
375,3828,1880,1923,5310,5879,6367,1993.33,143.33,169.35999999999981
5532,567,1780,6994,2082,1983,1553,2011.89,144.37,152.60000000000014
