n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,2771,4118,1975.34,57.08,66.20000000000024
3798,4953,662,2736,4540,5051,5735,335,5965,3104,1387,2014.61,164.31,176.4400000000002
5762,3702,5939,3461,1287,1379,1949,420,908,1084,4147,2015.52,361.77,434.3999999999995
4836,518,6342,5639,3142,6468,6112,832,2385,1679,5523,2015.08,210.64,230.99999999999972
1837,5944,6496,3455,718,6328,2185,1719,3248,2303,2798,2017.1,242.88,276.1199999999998
6631,353,1634,5806,43,3368,448,3103,6928,4028,1139,2018.05,301.11,343.95999999999924
192,1939,3479,6031,6969,917,4889,31,993,6261,4740,2016.98,455.8,571.8799999999994
1619,6981,1663,2705,67,684,1091,4421,143,4102,694,2015.23,381.51,455.76000000000056
4693,4069,4403,1623,3441,563,3261,1574,5232,6266,765,1997.59,108.27,113.56000000000024
5741,4749,1190,1413,4988,5895,337,443,2211,4547,5596,2016.57,89.56,92.27999999999993
4967,6979,1223,6104,2198,6036,4712,280,993,5779,3296,2018.38,257.49,280.2399999999999
1939,1324,5006,4136,352,6029,2997,6927,5522,4276,4835,2002.12,58.77,63.08000000000003
4630,6345,5633,710,7105,2844,900,7078,4785,2994,3697,2017.01,193.9,217.68000000000038
1720,3294,1628,4705,6108,150,3104,6548,4978,2692,5,1975.8,83.25,87.55999999999999
3551,915,1748,1816,3637,2208,2660,6674,727,2516,5156,2019.87,344.9,402.35999999999945
2333,844,4239,6423,451,208,3124,6395,4591,6615,3511,2014.59,384.27,467.1599999999996
4074,2835,5811,6371,2033,4636,6042,542,3481,5307,1891,2015.94,416.06,518.7199999999998
784,6231,3284,4176,3055,7044,4591,3025,1139,5468,2378,2018.0,308.77,352.7200000000008
1401,5674,6908,2121,240,413,6632,1415,2154,1345,985,2013.71,283.6,310.72000000000014
4968,1215,97,399,498,3689,1708,6443,3185,2410,5009,2011.33,285.05,321.08000000000027
121,6542,2904,2334,1152,3939,4603,2275,1124,709,6123,2015.12,359.54,432.56000000000006
4554,2424,5701,966,537,3440,3697,1167,5765,4603,6260,1997.39,55.98,56.27999999999996
6511,3137,4818,6576,1385,5432,5861,2245,6321,4892,4984,2019.66,169.04,189.84000000000006
4050,2857,812,396,2267,4332,1051,1419,6540,5158,6720,1876.27,36.42,37.79999999999996
690,1328,6390,6468,1821,7037,106,1662,1440,3880,3741,2015.69,576.42,788.4000000000018
4845,4581,4468,3180,681,1417,4494,3949,4857,2149,4386,2016.57,254.11,288.5999999999999
545,5333,235,4759,4794,3569,4459,2529,4288,4317,4400,2016.39,123.42,139.95999999999958
5256,6521,537,5265,4701,4441,2460,526,5938,1837,5903,2014.96,88.1,85.92000000000007
1126,845,816,5730,4027,3715,495,4015,5216,5959,433,2011.6,405.17,501.44000000000005
5560,4939,239,3056,1995,3757,1893,3041,6743,5976,4695,1980.38,71.95,73.15999999999997
5119,4062,1991,294,5099,4890,693,5023,384,5554,3356,2013.16,385.7,494.0799999999999
