n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,988,777,107.32,101.56,100.170880174628
752,382,327,788,22,279,500,821,202,747,893,423,932,551,552,43.26,41.41,40.863099392165566
698,96,197,576,566,716,824,746,271,678,822,624,702,90,864,45.87,40.03,40.05746966901163
434,343,95,370,819,419,824,256,455,716,96,773,201,717,650,41.75,37.35,36.876175352425356
815,298,99,974,46,602,924,205,847,671,934,369,498,955,852,34.83,27.88,28.329552566778347
931,198,527,589,660,993,714,913,824,515,999,938,29,648,370,34.21,29.72,30.134132821426938
250,616,440,311,365,603,122,91,512,901,694,537,203,119,622,40.02,34.4,34.37546296296296
678,274,319,736,200,388,495,228,141,611,214,854,886,897,714,35.71,34.36,33.166343709795264
534,12,193,796,173,17,663,340,571,926,687,635,633,313,383,50.64,45.56,45.9411262770454
386,540,398,296,129,695,500,55,189,433,608,764,407,98,451,36.71,36.89,35.30833671965289
251,825,91,913,617,686,891,910,456,457,802,851,389,815,78,32.03,27.11,27.256291474320886
529,436,482,310,722,836,418,963,87,196,764,696,272,462,499,45.61,39.61,39.14757250646957
739,802,988,176,18,22,550,126,257,603,821,369,192,262,514,52.63,44.45,45.30534801010536
462,337,949,529,260,420,949,900,431,626,497,274,616,486,672,28.22,25.74,26.943836566483622
490,503,145,738,386,508,313,649,824,478,331,375,675,166,994,37.6,31.18,31.742746050246055
935,945,634,385,711,617,272,327,661,407,998,499,746,812,161,33.64,29.61,29.61844630451248
959,847,297,573,6,638,460,987,58,186,30,624,792,583,114,64.15,58.68,57.95583560726727
698,735,379,370,960,509,873,603,63,941,197,158,970,275,628,39.5,35.45,35.98469553757789
15,432,825,801,819,833,537,503,77,480,237,102,379,370,985,40.0,37.19,36.902435879752055
148,697,640,249,621,325,147,38,643,684,99,731,107,46,661,39.6,32.58,33.4502893925887
489,473,741,921,70,644,31,718,564,130,631,852,946,85,164,47.39,39.5,41.33676170670288
632,646,933,271,929,858,914,669,462,511,710,20,810,652,140,31.63,26.18,26.434968856035038
837,966,193,930,956,451,490,797,450,457,571,283,488,729,593,29.61,27.05,27.355396248631543
65,851,819,298,372,292,368,962,34,85,514,878,282,286,280,35.79,31.04,30.881988362464142
989,484,441,454,944,380,32,730,87,255,835,619,653,244,548,54.42,49.44,50.050990230966015
763,33,756,177,344,379,32,53,974,757,783,769,972,214,717,48.34,46.22,45.54424180842866
443,351,906,79,161,749,692,116,409,560,138,475,760,506,654,33.76,28.33,28.379601139601142
76,131,75,358,532,31,190,538,725,153,188,288,756,154,519,62.36,57.82,56.33766551748905
582,870,397,815,228,967,226,712,577,732,932,128,429,707,167,38.16,31.58,29.612662265294613
775,324,246,574,586,4,805,824,582,395,192,778,333,875,390,49.22,41.19,40.685646619176026
538,451,9,407,865,543,564,870,677,139,733,239,660,556,824,39.64,34.19,33.39989512802013
760,381,278,682,189,995,152,168,706,640,137,393,76,62,12,61.74,57.52,57.2492504336622
40,483,777,60,117,666,728,553,102,689,376,609,32,61,555,51.63,48.58,48.53538068317048
230,805,416,230,781,578,704,944,973,300,94,482,79,741,587,35.06,30.52,34.798906159120264
884,60,172,915,677,448,122,981,114,718,182,51,700,941,31,54.26,48.72,49.19809465616083
768,860,692,746,435,666,725,293,261,454,237,206,835,879,669,32.91,27.34,27.739709866658398
797,548,806,660,219,284,606,13,261,539,809,749,762,997,992,34.16,25.93,28.032814303071653
725,892,700,338,795,529,95,598,609,660,33,370,375,707,119,43.07,35.46,35.46922155186861
231,971,781,28,369,943,708,970,348,446,702,852,994,52,352,39.17,32.14,31.919244140935312
142,31,10,344,69,496,2,474,848,270,89,693,604,630,279,79.93,66.63,67.01398761375751
235,135,128,429,558,186,248,678,393,608,439,577,529,641,850,37.44,30.56,30.078696752593814
491,950,276,259,140,306,909,33,197,776,459,107,827,180,589,38.78,32.2,32.461495171495166
111,970,950,828,2,525,164,122,155,606,402,485,497,882,890,62.04,62.06,58.78233240730818
543,785,710,554,831,814,481,220,862,659,920,397,158,788,941,33.04,28.37,28.634672634010865
469,890,932,875,10,345,427,257,327,136,292,379,602,875,694,43.92,39.25,41.11529881018635
371,228,5,798,312,180,84,417,637,635,786,237,948,657,91,81.25,71.99,72.28336264157153
198,389,421,128,771,932,935,857,151,532,951,976,51,532,537,32.68,27.57,30.02909513912974
795,991,499,943,373,904,336,861,729,605,399,888,279,665,679,31.07,28.53,28.107391549082724
816,990,68,267,134,42,112,603,617,626,736,158,839,517,518,47.13,43.99,43.33742979759892
116,801,704,783,797,990,88,88,852,680,773,127,221,359,346,34.88,28.23,32.701069671069675
162,996,745,838,938,250,179,988,188,230,643,128,880,490,756,37.98,36.91,35.8845761647042
949,468,637,113,743,628,139,466,994,823,201,585,380,751,148,33.76,28.97,29.347979867354862
994,340,641,269,933,69,280,770,1,62,903,670,30,491,645,47.39,41.98,42.2486373457697
466,325,62,11,281,913,738,103,393,956,638,344,104,755,855,40.22,35.79,36.13893184293919
879,382,145,852,773,150,379,683,780,480,761,414,806,19,968,28.93,30.04,27.725023900391548
544,910,858,154,106,456,382,12,914,965,992,130,694,564,491,50.84,45.19,46.629885909297684
271,72,489,123,408,721,203,813,556,998,882,174,448,338,261,45.43,39.05,37.732598510758116
820,554,793,354,301,557,705,905,279,463,569,904,735,787,46,37.02,32.03,32.302407583765714
512,764,255,677,636,994,3,539,899,837,507,570,549,260,174,32.5,29.29,28.900097560663735
864,36,328,14,879,214,584,311,195,157,284,59,279,744,309,51.53,44.4,45.093187770962864
719,903,383,222,724,745,175,608,2,92,834,896,847,365,590,59.37,53.63,53.33610461923698
189,358,187,488,946,654,226,487,393,911,560,637,367,125,671,33.75,30.77,30.495409019085493
751,89,994,440,55,598,912,633,208,623,449,275,224,653,995,35.73,33.39,32.63432085588704
57,494,678,659,515,857,539,258,533,272,655,993,369,307,805,39.3,34.44,33.97414788914789
436,766,379,96,783,558,424,917,658,166,960,284,62,665,516,37.36,32.11,30.647659705490582
325,837,679,519,58,80,680,114,62,449,440,546,92,180,702,47.38,44.01,43.34988738739474
269,360,1,64,272,732,316,354,397,413,607,720,873,852,734,45.94,41.49,38.80164285877521
79,758,117,289,820,507,457,744,263,915,317,246,785,15,943,37.69,30.38,31.215766571391573
52,793,527,554,893,389,157,224,802,301,656,667,884,762,922,36.47,32.07,31.070070505746983
12,109,269,812,984,138,572,121,31,408,263,500,217,71,745,81.7,69.36,71.39161172596468
282,782,179,911,138,157,101,875,24,812,222,609,335,913,429,40.25,36.71,36.93621479963392
