n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,16543,66864,30911,129875,199481,117831,123796,170811,99513,206759,61.68,40.95,41.6
55038,24604,127888,7431,234177,219090,102186,113447,159236,199827,201105,552,182408,116755,69816,66.65,41.73,42.79999999999999
189147,210193,59968,154967,247797,26798,236303,83212,8018,5851,6670,170274,141928,2413,246192,71.35,42.63,43.239999999999995
231010,99930,179957,56780,254028,110655,190277,7612,138314,58115,200199,114789,246196,129974,144928,59.37,41.57,42.959999999999994
61101,90623,60520,177431,57352,199477,120482,249625,75964,242878,5633,109099,219566,240194,145871,55.82,38.61,39.839999999999996
241746,168373,26214,48734,164981,260189,189697,225429,77696,31690,194811,87214,234769,189132,255132,64.5,39.99,39.71999999999999
186434,131281,245482,253548,110652,133095,217588,238599,175716,49767,79526,74490,154030,255184,231336,59.02,41.32,41.4
130904,221825,246654,132457,103115,154403,223684,9050,125888,63632,194964,209034,105981,108609,174258,66.15,42.34,43.31999999999999
45352,96239,143864,231402,184297,203381,176812,193518,98226,22666,115071,174000,133280,28293,204064,65.77,40.3,41.120000000000005
42912,136560,220188,103089,97130,128370,192090,7752,123029,11399,80879,184387,222377,257736,161168,63.5,40.7,42.91999999999999
155499,151565,103179,169648,44656,44195,131658,59490,257445,3224,201988,52302,141457,241195,225519,55.33,39.8,40.48
143743,60863,106025,134682,90131,249683,222156,151465,92608,120358,238486,70589,172809,143653,159631,60.99,40.17,40.279999999999994
250902,191207,1496,100581,205430,224644,215085,250254,232306,246011,194118,134348,212111,33881,135968,60.49,39.13,40.68
203790,147156,53866,111697,248963,14712,126117,228067,95613,149421,145332,52386,246681,132309,108370,64.58,41.63,41.72
127120,213215,93530,108638,90722,415,141158,141586,163444,206161,160550,86805,120100,157248,7333,62.72,39.19,39.959999999999994
210913,60189,166558,46454,144377,153212,47391,225708,24012,209305,144448,208954,223156,214024,244042,63.84,39.22,41.0
66923,8508,220658,247351,176452,18468,21819,227561,4375,118750,3816,197694,198072,73714,65420,57.4,37.51,38.919999999999995
70422,28701,209004,163788,48394,90288,76096,18223,43901,41844,66903,138249,249549,44078,172138,66.83,41.78,43.319999999999986
71542,169922,186539,77199,119197,184189,84410,130152,124196,29934,6195,81790,101333,90005,110341,60.73,40.72,42.15999999999998
208719,49293,67743,28511,66442,235882,191405,133723,256046,54811,253116,158767,113155,214182,255735,62.11,39.7,41.31999999999999
5457,59080,4683,104153,38394,9260,188438,251630,42002,116829,184708,132725,177779,111847,142790,62.59,41.8,42.879999999999995
218168,57828,256108,255746,165353,209141,182203,135423,118186,58509,137336,170002,8047,103520,176921,66.22,41.13,42.239999999999995
150954,210602,84212,172968,165399,111751,15410,193318,78277,32947,253730,55609,229516,12436,80317,63.27,41.86,42.879999999999995
18540,225054,20039,81359,240432,246228,78087,194993,41473,109097,148095,66154,34181,2223,146988,62.02,41.56,42.19999999999999
230350,222960,9939,154818,214804,57040,252235,236142,149495,120809,44962,217032,227483,228035,255269,61.14,40.31,41.52
204476,184555,163305,133398,9810,99082,52535,90945,25958,53939,150308,176725,235029,113495,155034,76.19,42.3,43.559999999999995
50887,129066,27374,245878,174576,102252,77613,132148,131019,4508,85287,160465,228490,105467,235845,63.47,40.55,41.879999999999995
73754,4742,41147,52652,224798,85915,212635,258749,147676,205180,35426,88891,112522,55844,69870,62.85,41.18,41.239999999999995
176804,25272,219598,99413,244367,143557,90138,239716,231314,219596,180121,140071,127008,201313,258345,65.23,41.55,41.919999999999995
139597,61509,17123,190176,10590,22198,34869,44484,43660,238809,141088,55828,70257,198997,87093,63.23,39.72,41.11999999999999
157341,132615,220497,66923,96497,88827,89203,29861,76340,61653,227388,247462,158330,204351,250165,58.27,38.05,38.8
187461,232591,128134,35480,152032,144486,201917,27335,84076,10259,106587,19187,99675,227060,259845,63.38,41.28,42.31999999999999
206599,38621,217187,32772,89364,30065,161267,153985,204971,242788,99100,20093,149626,144251,58645,58.29,36.37,37.04
148364,21428,249625,69920,95654,233509,77477,147966,140062,242500,29967,120001,235080,72661,28240,59.9,40.73,40.919999999999995
206311,11993,216994,77525,3245,160871,175744,3813,24034,108405,30173,216562,232013,207061,10491,59.83,39.49,40.19999999999999
49262,62818,205917,259039,153824,110366,42472,30292,118202,43878,178491,63286,41666,195036,221516,65.27,42.19,42.87999999999999
26957,114059,238751,252888,99163,211415,254348,142324,238347,214525,77076,144234,66429,186544,125045,67.6,42.77,43.04
82433,26248,54424,170931,83208,10386,7146,2754,206270,257578,242641,77476,190443,156387,83951,66.11,41.28,42.56
117924,102568,82124,104478,16505,16827,239440,83191,254230,157665,254226,119500,29192,65552,56411,60.88,37.67,39.279999999999994
205818,161954,203926,256888,233625,142321,227439,180404,122924,173495,93277,67917,48030,141977,54483,57.87,41.03,41.96
80562,52223,64587,94493,21330,214952,73606,23439,257786,197469,117414,23721,170920,150564,168680,65.46,41.74,41.440000000000005
88836,246607,59618,102361,253387,80421,10761,85784,48971,83030,207809,222071,151783,234225,241526,58.45,39.82,39.519999999999996
79379,64447,87643,26462,142665,160272,151777,211699,156228,24128,64250,57712,5340,211881,63900,68.4,42.11,42.719999999999985
105322,18960,70271,144495,227424,18590,191147,19694,5639,166561,2599,76237,196799,207666,94159,62.67,39.43,41.16
129305,122902,226138,225211,40417,26459,131446,203881,208400,86007,20213,133502,248834,174390,45414,60.23,40.62,41.55999999999999
47072,203478,39207,258184,37103,215364,226897,83829,80117,28017,185945,134835,218808,241003,157782,62.0,40.16,41.519999999999996
76936,33108,234293,54195,37140,142997,238677,189432,8325,204405,82855,215228,236739,163454,210726,66.19,42.14,42.519999999999996
176212,237804,144952,220389,247326,195607,258719,180773,53853,46702,78361,113413,140900,41391,12729,63.29,38.65,40.599999999999994
187386,225994,175054,64827,66214,203889,16885,178802,252545,117098,211878,112766,143987,65593,141918,59.53,40.55,41.43999999999999
115185,223161,141049,118832,2848,103733,219228,88780,44962,67625,127345,6398,207897,169460,244485,63.93,40.0,41.639999999999986
109231,255934,149580,4957,16337,181325,93046,152062,36250,155594,32801,36305,67924,257744,217300,59.66,40.62,42.279999999999994
72591,104280,147868,105141,45134,160548,23395,61218,127401,1960,46551,138595,83162,131307,234103,62.75,40.48,41.76
170089,241286,114902,243822,179965,167539,191737,59173,62488,82047,129780,180079,125521,250751,58998,65.67,40.14,41.079999999999984
186868,108067,88329,146907,160245,237748,190898,240571,171286,72148,254896,169453,57532,12634,241592,60.86,40.31,40.51999999999999
18756,200066,134136,169158,230011,96649,41803,134121,200809,207743,231475,53436,81737,78307,181549,67.77,40.74,41.4
78529,222557,144786,97416,43300,183837,183835,193047,121838,155865,22275,224467,32307,235039,158886,66.25,39.51,41.6
251678,134729,149745,98880,46209,40836,65692,111870,57047,246859,149295,188638,198639,205067,13666,52.36,35.89,38.15999999999999
129768,178686,103181,187997,166978,91221,100657,135018,221633,43200,142664,191337,260652,10671,137409,62.99,40.99,41.92
257221,23698,211797,66894,164744,26488,70130,193175,239301,21946,251511,255543,36471,254077,203360,68.51,41.07,41.88
161717,220707,253441,172940,179995,183607,21497,116669,223076,242301,63174,254596,223084,100231,246414,59.1,38.16,38.83999999999999
210426,236827,113487,104134,43189,238573,85319,114852,33116,163159,238258,127917,251507,55578,31244,60.79,41.67,41.76
113052,157464,139999,107013,238366,30956,173148,77457,72790,65068,99313,196497,146636,1050,251606,61.02,40.21,41.19999999999999
49765,138507,115021,151803,5514,8076,164502,255090,158761,63501,218977,68261,54160,45312,74653,62.84,41.39,42.71999999999999
38904,142171,52546,71624,81562,153547,198553,65767,218196,179182,117020,207379,225769,211983,224156,59.02,39.25,41.079999999999984
255227,44034,142967,93573,128662,110091,224316,31929,201606,54773,149564,230406,100468,53692,74461,61.71,38.5,39.879999999999995
212483,28348,236982,211694,6330,30951,149240,195891,3464,142943,77702,252954,176662,199508,189875,56.14,38.98,38.759999999999984
255202,170232,35807,19708,131169,97970,150097,211151,81592,114601,131866,177540,93537,198865,138515,59.87,40.49,41.71999999999999
84852,221,32479,115950,188210,117847,91806,79901,141373,104701,88962,205281,191662,179152,149793,60.05,37.97,40.28
129053,29647,169782,240599,98974,100240,53454,145984,1015,260788,72776,166601,156805,189343,231122,62.39,39.67,40.199999999999996
193610,217427,190940,133945,52135,258740,242039,121000,157504,218783,135505,107207,245753,195200,186680,60.37,40.32,40.48
258891,258889,80042,184258,44646,117804,162538,175332,139186,51737,94220,137937,922,177877,102016,59.58,41.1,42.519999999999996
151872,111639,254361,106234,88083,225770,162955,153204,255455,192369,183370,235381,253623,196286,17759,60.77,41.05,41.839999999999996
129158,258902,195498,64915,167865,253494,170064,76254,165065,5446,106692,189080,164957,40916,166129,63.66,40.2,41.56
204172,245659,104154,205120,70846,221844,46701,201195,19244,213732,203444,158718,2655,91606,239248,62.42,40.52,41.919999999999995
69358,209268,185603,107777,229098,179577,142671,79604,39864,121129,218359,67987,127020,44465,122448,57.56,40.56,39.959999999999994
133779,11898,70993,133767,25855,195231,154831,110781,18285,93107,17563,172187,115994,5175,43027,61.23,40.0,41.279999999999994
132949,186186,248021,42369,180996,24393,105361,166716,180593,72298,158595,79797,54759,138436,54449,60.77,38.65,39.199999999999996
62189,232266,87541,70534,17971,19630,183289,217757,238640,137153,172696,96523,122666,134091,146184,62.16,39.67,39.52
193128,13039,44185,77824,171197,192698,187023,261191,213648,145815,70716,93284,159820,193945,60847,64.27,42.08,43.239999999999995
102907,147074,104783,45183,126779,207032,68032,227204,160013,86414,187708,58279,67834,252651,159894,65.28,40.95,41.99999999999999
185254,64022,221195,173235,8004,223286,235770,227654,163172,105538,82976,243269,113184,244612,199647,68.88,41.91,43.36000000000001
65123,205891,70540,49781,19015,164072,191974,43418,228341,255079,151819,116280,152419,239375,244562,66.7,40.21,40.599999999999994
190905,38844,158927,247850,68677,120426,138043,42607,36338,204069,36201,234322,187629,115521,94657,60.55,38.94,41.71999999999999
81202,196968,105055,63043,30365,188260,54051,188344,178624,80083,17885,27888,59669,104073,84245,60.81,39.53,39.879999999999995
129069,243428,26207,250431,48958,11791,14507,212199,156634,6103,233013,197244,56769,179122,9099,63.29,41.67,41.63999999999999
129619,184529,138552,213623,189782,252738,232568,160741,115942,89769,173781,219642,71978,30950,160757,63.22,40.86,43.0
181570,45269,24964,58213,104780,61136,129767,117916,99062,196768,44196,255180,60743,61796,214997,69.22,41.39,42.239999999999995
74354,121261,143397,152025,102129,55550,118409,187415,67600,86538,130110,155613,29083,238416,56058,64.68,41.55,42.56
260674,20670,12115,4040,209044,1370,224811,125933,83774,233001,100439,222275,152110,75291,240868,56.82,37.5,38.47999999999999
51349,104838,41960,230694,216065,198852,169356,39917,208072,239515,7984,3979,101520,38057,229718,62.48,38.71,39.63999999999999
174276,142232,14973,148044,99480,66628,34073,20845,121343,170958,220195,79534,237524,3785,9298,61.68,36.14,38.12
