n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,2011.86,135.68,161.44000000000037
1385,6029,6627,5486,6994,2524,2060,2015.34,158.5,176.16000000000003
4963,1738,4970,292,4761,5580,1297,2012.14,84.42,92.36000000000003
3528,5230,3223,6583,5922,7047,4170,2012.7,88.66,99.04000000000015
3047,4457,3644,4112,2197,294,224,1892.18,60.63,60.79999999999994
2982,3808,2608,3113,3470,4306,1347,2013.88,201.95,223.76
4591,1453,1934,1889,195,1447,2663,1993.83,78.11,81.55999999999995
1422,1119,4179,4179,2946,4208,5525,1915.8,60.7,71.16000000000003
4586,1489,3650,6527,3396,6016,4303,2014.71,251.14,309.1599999999993
6249,2983,6469,4861,2898,2964,7036,1794.85,35.12,37.20000000000005
3651,1320,6176,3275,5858,6050,3779,2016.59,97.48,98.71999999999997
5365,4344,2047,4014,2286,4080,4102,1875.71,40.64,41.35999999999999
4222,6811,6522,2899,5420,3724,3776,2016.26,103.46,116.63999999999973
2873,4650,5946,4567,5929,3740,3986,1414.71,17.97,19.79999999999999
5397,1817,2659,6673,5730,6840,1360,1674.13,28.42,27.239999999999974
5049,2196,6332,3930,2535,2484,6547,1997.05,57.1,59.67999999999995
5785,6808,4130,4605,4241,4156,5336,2015.97,350.58,429.6
5044,4816,3331,2554,5987,1702,4005,1432.85,29.87,27.04000000000004
4193,3003,5605,5105,617,6424,6720,2012.28,145.44,157.12000000000023
2797,5946,68,6676,1567,6101,869,1091.96,17.83,18.240000000000002
481,4705,5348,400,2237,4847,1856,2011.74,97.13,101.08000000000014
5590,870,6179,4279,1118,6995,2177,2010.49,384.57,475.3999999999999
2005,6756,1724,494,3464,5873,6221,1913.51,52.89,59.000000000000206
261,465,2968,2950,1408,2043,5511,1271.1,28.44,31.00000000000006
192,679,943,552,207,334,5975,2012.15,496.6,637.3999999999994
173,3056,2094,1046,6662,1287,6019,2010.35,315.88,392.83999999999963
1505,4285,5664,15,3158,4828,353,2013.68,276.06,314.32
6505,2030,1240,297,34,2819,5040,2012.98,385.09,457.7199999999996
5142,6082,6124,926,2343,2762,4003,2011.05,126.42,129.72000000000006
252,2526,3675,4517,6274,4957,6061,2014.4,63.16,69.11999999999995
374,2162,6190,3291,7065,5092,5778,2015.68,150.46,148.7600000000001
1257,3873,1847,765,5413,5631,2591,2012.64,110.74,116.72000000000017
6868,835,198,3668,6458,1044,4245,2012.39,227.38,247.72000000000025
4791,6398,3219,3988,4217,2686,1178,2014.86,262.76,310.31999999999994
2793,2122,2144,4964,3438,5351,147,1996.94,79.33,74.32000000000005
5730,4570,1151,5493,465,2072,274,2010.36,246.36,285.92000000000024
1078,1320,1398,785,3714,5202,1897,2013.79,838.36,1556.4000000000042
4163,5800,257,2021,1904,5848,3642,2011.26,181.61,200.12000000000006
602,2054,658,4843,1869,5113,6484,2011.38,55.04,56.35999999999997
6555,5111,5812,2947,2102,5607,3465,1994.0,70.69,64.72000000000007
2283,4310,6149,39,1237,290,3151,1833.5,44.87,46.56
3348,1312,910,4194,5929,719,1973,2011.93,147.42,152.87999999999957
834,817,162,1488,6148,1896,861,850.36,13.02,12.879999999999997
1780,200,4265,5484,3804,3718,2537,2017.52,142.03,154.59999999999994
4387,5257,3112,1740,5608,6230,1721,2014.82,435.17,608.6799999999994
5971,6603,3553,3486,4190,174,4760,1993.83,84.66,88.1200000000002
4844,419,3424,4301,4762,1484,768,2012.48,327.68,420.3199999999997
5433,6575,3930,2999,159,4253,971,2014.29,99.34,102.71999999999991
5001,3002,2372,5655,3049,2525,156,1991.71,87.62,97.28000000000003
5614,3377,828,860,2506,1625,6886,1930.62,55.22,54.99999999999998
6351,5509,6761,128,6652,3698,491,2016.13,159.86,163.00000000000014
3364,5220,3980,3795,1705,4822,5026,1754.29,42.69,41.80000000000006
604,43,2329,197,3054,2505,5927,2012.92,223.93,259.63999999999936
627,1795,6184,4017,1575,948,4682,2014.34,74.15,76.32000000000005
3058,3209,5864,3794,1144,6173,2825,2014.25,85.23,89.96000000000001
3236,997,2082,997,1007,659,5050,2011.53,103.49,184.68000000000004
6963,2740,5251,3203,1736,5674,863,2015.4,71.79,78.24000000000001
202,5064,5399,3853,6366,353,5927,2014.58,92.94,93.75999999999999
5781,4079,2381,2929,3744,1158,6543,1850.64,66.52,69.1200000000002
3071,2203,3966,4311,7092,3912,5894,1814.03,27.86,27.39999999999998
5963,6589,3432,4031,6848,5572,2431,2017.46,157.18,163.0800000000001
3233,1897,1281,4004,4886,2125,4493,2016.89,94.86,103.23999999999995
3503,5698,5563,5727,690,4799,5962,2015.5,554.38,752.8000000000018
6699,4716,786,582,2916,1442,4466,2010.26,294.47,339.8400000000004
1200,6605,3414,547,6541,705,5581,2012.41,297.63,358.03999999999934
6633,5309,307,1052,2427,3199,1898,2010.42,844.66,1387.120000000005
5803,5494,5579,2698,3595,1413,4292,1994.96,57.62,57.639999999999944
2351,918,1278,4430,6191,3471,787,2012.16,344.82,415.36
