n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,23.175,10.419,10.566156048117769
190,887,692,6,346,76.795,33.863,34.35828371316838
514,474,919,619,82,28.855,13.161,13.481153152709028
342,567,958,631,716,23.05,10.685,11.036304800015206
41,745,388,173,720,28.536,12.917,13.130520364941006
968,462,974,742,432,19.814,10.246,10.237679093527728
160,172,243,52,113,40.219,17.774,17.967904385441855
135,518,892,946,604,27.125,13.156,13.325734382540553
64,792,704,392,808,26.438,13.01,12.995302731503717
764,908,104,941,298,28.544,12.877,12.84467446563886
209,690,229,743,812,25.03,11.736,11.875780447324548
431,910,89,791,273,27.557,12.497,12.53070567347557
933,214,406,287,349,22.778,11.227,11.240245934484374
828,44,204,725,907,22.019,10.783,10.943023456908167
5,900,421,56,917,77.249,35.478,36.115063221307295
387,866,503,142,24,27.138,13.216,13.339709347211631
242,434,753,928,871,26.612,12.731,12.86106057820225
114,987,611,3,124,78.329,35.079,34.96901732365929
782,592,202,916,872,22.135,11.129,11.24135000093773
207,338,8,913,85,90.51,41.641,41.70844480146314
136,552,939,17,512,31.689,14.609,14.45067341592465
86,586,508,550,943,23.881,11.766,11.83163932643669
202,430,70,407,196,34.057,15.316,15.496060609777416
654,783,95,717,593,28.856,14.101,14.319993120719715
148,176,962,623,736,32.884,14.823,14.79942434372328
981,42,55,276,568,26.759,12.785,12.941699810835708
699,620,872,152,763,21.233,9.844,9.890640639613002
274,754,589,35,124,36.158,16.162,16.09468747242817
889,722,412,973,927,20.826,9.933,9.890972071783784
242,165,625,517,44,35.223,15.867,15.735674827273385
753,374,865,690,534,24.347,11.745,11.747790321441437
604,578,793,704,88,27.261,11.955,11.882097876472507
888,355,112,884,902,22.598,11.338,11.4081844030546
598,374,462,215,411,26.857,13.66,13.634537249188291
203,969,588,763,18,33.953,14.32,14.287642816368804
388,818,622,336,0,78.654,35.732,36.474542306428276
443,114,218,227,454,33.065,15.102,15.203029219437447
276,332,834,90,314,26.446,12.38,12.543898986610875
644,291,105,529,802,26.106,12.22,12.518926899085592
56,26,390,799,573,36.193,16.513,16.473549161726513
826,438,509,354,726,22.253,10.413,10.254518539877171
796,254,579,755,67,35.003,15.455,15.019185377308865
435,663,236,98,987,23.73,11.593,11.57806645116893
778,410,522,381,978,19.841,10.593,10.583347377747128
880,573,378,142,683,21.864,10.71,10.848278266765291
297,175,709,863,896,27.328,12.769,12.97790283286233
265,30,51,962,998,48.387,23.11,22.98477871966511
829,176,269,969,168,25.251,12.477,12.536814625863876
123,621,151,12,49,45.155,21.617,21.61304791303027
62,461,213,805,398,37.089,16.672,16.92904366956912
301,626,15,989,817,18.519,8.985,8.840084049503595
363,291,144,492,575,31.945,14.499,14.667070286134896
284,140,984,88,765,26.753,12.971,12.862059442553491
569,303,712,120,67,39.056,16.291,16.31997545473186
430,462,145,720,575,25.969,12.838,12.967106558928931
782,813,392,602,908,19.414,9.986,9.850128672617931
822,173,679,732,280,19.533,9.769,9.7371650689396
790,611,901,623,506,20.958,10.046,9.913455763189127
357,101,945,49,283,28.418,13.433,13.377780755968558
541,131,177,817,644,23.482,11.278,11.265398161913343
840,86,166,798,808,22.703,10.729,10.594198720046315
227,879,13,207,180,47.743,21.953,21.468927937935543
485,467,605,572,558,21.456,10.166,10.276103779617909
397,85,177,561,493,23.739,11.154,11.203249589075245
607,969,268,548,68,30.827,14.128,14.163380993257459
963,666,29,594,599,41.566,18.108,17.993406281360496
910,446,557,316,536,22.316,10.627,10.353842917571438
539,550,657,931,815,27.541,13.32,13.448974956178107
67,898,658,587,555,29.196,14.355,14.412440340647883
978,307,65,742,229,30.257,13.585,13.682320923224609
737,140,105,102,716,38.203,17.69,17.927098604952135
503,464,61,501,910,27.61,13.332,13.470850635382725
652,744,54,695,617,38.756,18.323,18.07102912184679
29,382,249,899,469,44.059,19.307,19.09007691213099
236,380,842,985,747,19.607,10.424,10.134072574928068
586,639,507,896,248,19.975,9.753,9.777032865200546
36,637,611,86,627,37.753,16.364,16.73236661769549
48,694,419,416,602,20.285,10.451,10.191672668725205
70,82,193,34,622,45.803,21.259,21.016235650243644
770,185,86,66,30,46.125,21.868,21.66621410756047
363,639,481,560,548,20.276,10.187,10.204412032585521
486,26,720,794,77,33.61,15.401,15.629918431214556
341,86,801,329,8,96.731,43.556,44.37210704694914
474,976,459,604,152,23.592,11.95,11.826280376563874
999,395,489,852,141,22.223,11.28,11.18817334733922
108,914,357,687,236,25.379,11.774,12.119553013933047
462,798,132,196,991,33.612,15.187,15.30295569354168
226,111,113,53,122,56.636,26.001,26.120667639431325
76,960,660,999,84,33.075,14.738,14.72554233668061
381,106,758,24,478,23.538,11.604,11.76400333643579
641,534,205,378,895,22.097,11.037,11.102008986746892
649,83,241,5,262,78.666,34.303,35.08492213385523
781,530,699,202,15,23.164,10.317,10.408665632563117
449,259,966,625,22,48.64,21.441,21.54512221050222
983,105,531,819,427,23.336,11.893,12.062601856037361
59,920,257,486,872,29.268,12.613,12.949380640456495
322,619,895,225,654,23.877,11.592,11.459869226308207
60,697,281,135,307,50.299,22.342,22.630664167831153
39,819,191,998,361,29.243,13.873,14.108234394602091
805,923,412,953,7,67.47,29.537,29.66805927871898
