n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,48490,62135,8588,1725,61503,33994,72192,30714,25132,61638,70906,72041,43.22,31.16,31.921004509201328
62436,52053,19741,30398,19873,68574,51109,1985,8392,20892,5608,39487,4064,35314,61964,230.5,46.33,54.74752365177842
50804,55959,51768,75616,58277,17583,47909,12773,4703,17821,64865,28440,33814,57168,39456,23.65,22.15,21.72989718297552
55200,66485,50576,75238,45994,70005,53421,30459,44140,3756,36658,21377,42780,71010,74967,79.12,36.9,37.06793075745836
74594,13641,27672,75174,35007,37349,16309,8317,63176,63374,11602,45099,8730,53800,19761,186.34,97.19,92.68442359259083
2637,38520,55986,54420,15586,5792,5890,49519,43378,72201,36578,66246,30926,4720,40589,108.46,43.9,44.68260732494814
948,10088,14171,70199,4112,25871,53469,38222,34520,20473,5562,44540,41134,47211,18130,38.44,24.1,24.303228782674243
49517,49381,60346,68167,50619,73303,13444,66457,35559,56517,31147,39464,57336,33847,68305,19.63,17.8,18.23062401908837
39713,71883,44421,1501,54422,41271,2628,49350,17467,7874,43574,61112,46257,46212,36559,65.05,22.6,22.267518972418447
64160,2907,7939,2785,48387,32915,59809,39142,41946,23254,47704,24280,40982,48385,34620,28.93,19.43,19.768997124913714
39374,49435,13745,3528,74613,17225,40634,65537,29168,35307,31286,42963,24562,57047,12716,51.4,26.77,28.553529065822957
13348,42200,43745,29420,57465,22188,10478,44133,28576,74501,59126,35468,29494,15849,4444,77.91,35.01,35.73716000569348
69419,25009,41306,75344,24063,36515,44578,11211,45256,16998,55217,38265,67947,35543,60911,34.51,26.93,25.71597788642686
45397,54644,38063,55020,74492,53676,4658,54167,20446,26158,611,62567,66865,56931,73252,57.0,34.21,34.75749172717457
29109,4236,59856,68028,37885,71284,44704,29814,8921,37619,15728,32051,5908,4606,67147,209.8,81.62,81.36737867360056
26013,56346,75622,6469,1722,63051,15835,22520,65953,39306,31332,2601,68808,70385,54231,202.01,93.1,93.59241229986641
6979,14888,44741,16437,33092,70907,62547,8043,46116,28941,25864,16019,70075,15625,22452,66.52,31.95,31.35574142294835
31386,35882,16840,983,63897,74828,52465,6544,35572,32539,35204,69109,68114,55441,6681,104.19,50.58,54.1540830864645
61983,42351,237,7187,16628,6053,16335,6531,8967,63283,4326,11288,67555,65813,64224,81.43,40.7,40.55253865889729
41405,20583,41232,9407,46044,50567,51070,39861,47295,34724,25045,43093,56190,16220,16726,92.23,38.53,39.458932910371686
72813,457,49838,10472,74282,23403,5631,48925,60400,70952,49842,5693,56569,6955,48813,42.96,21.45,22.206027706440594
65031,41280,55117,54826,60403,2349,32123,28658,70233,35401,9382,55690,29417,55817,17087,81.11,30.89,31.596825089720628
3682,42672,49051,73279,34364,15918,60836,16140,69491,49339,14238,41732,73904,69726,13517,26.92,24.01,23.233850329818843
642,62068,18811,30929,50944,5808,69101,12032,73966,13015,49251,23482,3078,44758,15896,71.56,34.83,37.27169068199513
3338,15085,63166,37289,39240,11637,4753,73877,67020,69337,31235,13991,72674,13095,72524,49.77,25.16,26.838054408351773
8013,72105,42499,73921,23648,10136,31735,23563,32763,59525,51606,33147,48165,51988,45912,28.35,19.94,20.430716882351838
72959,54816,10913,49194,65576,30836,54110,21052,54430,74501,67776,63402,20470,52566,19572,21.91,19.31,18.317449559066883
21310,12564,65268,63373,67797,58071,24393,17863,35043,26106,19209,67583,41267,30448,70521,33.6,22.87,24.937073697617933
38779,54159,35018,28521,40268,3031,35139,62847,50167,26296,22576,74696,47247,31303,42210,29.48,25.28,25.40859558670628
63254,18823,54842,62860,26968,61348,73022,3639,63084,9486,52463,6009,61262,30094,30772,125.69,46.27,44.83089900588081
9078,28491,33314,31731,24854,33898,18019,24534,4818,33424,22244,5901,41080,24021,55482,52.73,25.29,27.502709863779998
11922,11262,15462,12142,34626,38242,4735,46748,59291,44124,902,3851,43883,43446,57176,89.35,43.43,44.49550958202509
49764,63687,10219,27537,64223,51238,16439,71349,41787,15620,36013,9993,56696,14749,57464,36.61,24.22,24.370121336684882
69138,32889,12701,69165,49050,48291,59036,38736,34811,14046,44371,74192,70276,68901,14849,35.14,27.8,27.46451127879415
64733,66674,46158,7801,38590,74238,23852,19600,23475,48598,59537,16139,14184,73371,18531,43.15,20.08,20.0930042498455
43454,55068,72734,39395,24497,59992,63225,40952,23118,8991,14079,23755,72578,71189,75478,44.54,24.83,24.8674363594369
51361,47083,13088,34844,35499,50250,7008,17894,5519,62744,66153,35555,32400,67465,46413,41.22,22.66,27.794660601240825
43628,52866,58750,70975,9073,46253,65274,14697,19868,35453,13061,14769,73971,14692,24228,41.73,27.87,28.334658019607264
24794,74329,54611,51273,16839,19198,52221,25380,71397,69153,22325,74497,23447,26486,32787,41.33,19.78,19.51719688580415
48444,38406,3943,58305,53376,50219,41411,72431,40580,65249,69347,39243,63448,3954,24967,43.16,24.32,24.655193539010632
311,14087,30644,64470,22689,68634,60363,26071,25354,69408,27772,4857,65594,58225,14624,107.48,24.61,25.48267619605752
74187,37126,20002,17771,61242,11630,6633,3344,47172,30594,66316,10202,65352,70632,2477,44.5,32.17,29.996769160419024
44516,42351,43037,45062,17610,10553,4451,10482,45035,26880,8301,26211,57281,28952,63570,51.14,30.08,30.98762542445702
41393,14302,5596,53539,10216,26254,21079,51313,65161,62033,8910,70442,55326,27313,64096,42.02,25.11,26.413874541163565
39931,3063,60870,59976,52619,57458,23670,59687,4881,33636,48094,48624,58686,69380,47386,25.2,20.99,20.634712071382324
52665,29340,353,27393,33904,48448,18805,60291,69969,25598,20852,27431,2913,22382,52919,270.39,36.16,35.33845266181063
66014,22056,3602,18252,14427,22050,58030,64261,24222,7827,2939,52836,58723,41662,53443,38.0,23.85,24.950779958009125
4304,6699,31357,52861,5129,51984,64650,3494,28693,31662,12356,50998,62204,24988,21595,64.26,31.64,32.63652268718265
43644,15223,45397,16245,6801,38116,36056,61001,39393,64037,32764,73547,34840,3947,44166,68.46,39.19,39.59515415889154
45185,41555,12283,7434,57067,11715,479,13734,3971,11866,2500,22326,65933,4798,63156,257.75,69.98,71.70024077044734
