n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,21120,127148,199810,68582,9652,118,38162,173753,153743,123274,48.46,32.31,32.919999999999995
253104,199158,192632,97821,83725,201887,5738,71486,128146,210217,51932,191319,228722,56.95,36.61,37.36
108529,238701,141113,141361,178795,24696,50589,147696,145126,183375,211058,191073,69604,51.48,34.94,36.239999999999995
173775,210597,159920,179749,23097,221323,111332,87970,259584,24414,94932,209789,107464,49.4,32.81,33.239999999999995
210968,65663,116709,183401,24583,198067,51684,183696,166440,208774,76332,25572,249396,56.0,35.98,36.279999999999994
11975,154290,236654,52657,217030,171810,239252,94471,127586,244511,218293,238422,50783,53.86,34.82,35.8
134912,150964,168970,254288,182953,233939,211158,132039,255950,240200,7450,166062,94732,52.43,32.55,34.51999999999999
64197,157744,112640,79776,93684,154443,31348,23511,131113,230707,177895,137694,52199,55.31,36.04,36.15999999999999
30624,159438,173733,70224,81862,188482,51438,99564,126810,58389,36203,156589,55020,56.73,36.19,36.23999999999999
218629,226895,229634,183035,136876,3282,49478,203963,44339,4471,169865,87270,146209,57.31,35.47,36.879999999999995
237092,175991,162598,162167,80248,98207,98934,138247,102017,75798,33248,177924,128124,56.3,35.81,36.28
14109,48588,110857,155695,195641,261705,104271,25160,257156,115671,64306,211200,256706,53.38,34.85,35.11999999999999
23345,233899,158120,175693,228189,233180,116945,117229,205496,217909,99619,208692,20046,49.17,32.74,34.28
135446,111783,123451,79550,184987,214049,107233,246605,22526,50369,195694,178305,69683,55.97,35.72,35.559999999999995
118320,127838,189432,205528,252988,45122,4860,5733,141018,32373,65834,154511,210181,55.35,35.52,36.43999999999998
94646,49167,67190,131789,118366,86360,243164,135495,66784,257310,107628,242989,230501,53.05,35.6,35.68
110557,160478,127245,70238,157937,124442,172041,125446,128980,37272,189077,98953,130193,47.04,32.16,34.199999999999996
80130,166322,210958,122489,84774,96069,172816,42737,254480,239363,241979,162383,98577,55.72,35.11,35.04
182046,158081,69678,83915,169370,104407,255594,127925,191183,207995,41467,245527,216974,54.39,35.12,34.99999999999999
76228,146763,1623,163521,117796,252878,14969,47861,7893,159897,202787,149361,29397,58.97,35.75,36.599999999999994
178807,188352,97230,94899,257583,246006,130401,223737,154599,16324,240982,50497,40471,48.99,33.58,34.71999999999999
248352,70583,160807,3885,110654,211344,205072,209756,213257,137588,128894,19875,122919,49.3,31.78,33.879999999999995
60834,26255,97232,94888,252172,38000,178496,163995,63795,159011,83447,37821,9877,57.13,36.84,36.999999999999986
164628,175153,25512,187153,27638,11865,169232,125272,121297,189817,235820,18087,164940,51.93,34.85,35.48
8086,183860,144553,33294,161642,218277,242269,21900,42220,162036,165459,238917,69516,54.64,35.47,35.919999999999995
237955,219783,234171,171515,118484,130991,181875,5317,207443,167103,35932,214499,247307,49.57,32.91,34.04
49491,238229,244873,115575,125609,204078,115206,117198,146431,72458,125155,186772,151865,53.27,33.06,34.199999999999996
16690,217953,209767,76483,256396,95274,74991,94409,246329,8878,21936,131702,224940,57.63,35.76,37.239999999999995
72295,73349,71857,253288,124020,112904,116452,241739,97374,8365,187114,22450,65424,54.38,35.44,35.559999999999995
214006,158510,167397,62508,140378,195420,8575,193736,45427,88180,97121,8379,13648,55.54,36.53,36.44
249533,260319,193946,200591,196930,248983,54835,183680,113517,90040,232032,20341,41322,49.64,34.0,33.75999999999999
191763,177162,29893,104766,143425,35571,121648,194778,129638,167615,19708,33567,19391,56.91,36.55,36.67999999999999
91855,136384,256507,7989,48674,137736,185620,39400,48157,73847,193723,39584,132991,58.32,35.37,36.36
149012,222840,101792,208844,58479,247746,58090,182338,147864,187489,238703,32991,109872,52.16,31.36,32.64
181103,42777,198519,82968,260420,63002,147066,150041,1248,206154,211048,149137,101367,52.83,36.16,37.08
49321,199291,85265,224117,99898,137965,115590,2536,104205,221477,261494,139143,144456,50.19,30.72,32.31999999999999
222831,173559,35720,187792,61261,169120,142586,211093,194741,97576,71276,174734,48535,53.87,33.77,35.919999999999995
254956,39166,43025,180943,163961,35214,100846,19470,16008,3212,10452,123785,198958,54.06,34.95,35.199999999999996
15526,30039,170621,186396,141630,26252,176614,96368,156138,8436,15696,142280,58926,55.33,36.03,35.839999999999996
206152,106651,59133,200184,148191,180271,241769,249321,76938,24304,123482,20263,189831,52.85,33.53,34.0
150314,226550,15416,44200,234289,173371,114802,31472,251149,29418,184012,257752,46609,53.27,35.58,36.519999999999996
13110,179295,241120,7965,196637,220401,177192,260355,191218,111497,170646,185682,75242,53.83,35.59,35.63999999999999
67027,116227,60802,52990,213861,225252,171515,204160,140403,206449,169009,56087,72828,50.63,33.61,34.03999999999999
155244,3437,66831,138160,207234,191847,195238,255282,260862,253954,185648,228425,179277,50.05,33.87,35.11999999999999
86763,203690,135637,24557,153322,156071,169187,8582,94909,96243,181219,30702,59310,56.03,34.48,35.16
248636,199975,7343,94467,241517,181463,248481,89286,114197,179746,218225,254592,13566,54.69,36.43,36.35999999999999
90179,36542,7968,2576,88131,17848,127123,676,121537,217142,69126,22943,177500,53.45,34.8,34.199999999999996
154857,161535,71625,60350,34702,33012,109895,143070,47669,63691,256162,173782,100638,55.75,35.41,36.199999999999996
257420,155666,112484,147729,135677,164330,217723,125943,243410,70818,66365,35854,78395,59.11,35.21,35.83999999999999
232796,8614,50470,198722,117550,27453,211909,46160,151010,28426,248532,243378,212214,54.63,34.95,34.95999999999999
679,134628,42065,31434,39842,155371,103056,124176,127456,225904,227949,139144,201124,54.76,35.89,36.599999999999994
181996,141946,212760,208506,123324,56462,220697,168878,235759,101804,40461,201978,240949,52.2,34.5,35.67999999999999
120083,227998,238672,224132,2795,88542,109469,66013,83718,34820,74916,97252,154234,58.55,36.69,36.95999999999999
224140,177887,95127,58537,1404,204480,79933,46307,21634,106862,163185,162617,201388,49.24,34.08,34.71999999999999
60689,242908,168319,23388,50916,99720,107960,32993,197419,238660,239366,219405,38676,48.23,31.07,32.91999999999999
136263,243474,250096,13197,136388,137589,203534,253930,127940,241463,95489,231465,260679,52.64,36.5,36.04
86164,220647,186749,155105,102144,227338,71566,170247,174004,209132,253480,17491,68568,48.91,33.52,34.959999999999994
34471,10803,28680,154392,158102,160276,188654,259320,40663,214947,132418,132777,29778,51.89,35.99,35.83999999999999
205065,180242,200661,204217,253666,22719,22675,256903,218309,174298,197910,32736,56654,57.47,35.24,36.440000000000005
92022,88696,41484,255216,190831,214590,240318,64022,45910,252997,48243,59133,164857,55.49,32.79,35.12
32899,225313,125586,193712,243174,120000,163143,28970,190435,160988,35832,119422,254589,60.48,35.79,37.48
210705,51462,149921,97282,192409,37908,254567,87099,164098,69108,238989,17899,71817,49.04,32.21,33.55999999999999
197320,401,16020,231316,171526,7831,125740,260475,165370,119470,83387,16065,2958,46.33,31.03,31.519999999999992
71999,233959,189086,26577,100681,244744,163534,88066,26720,193334,219058,225171,97819,58.5,34.63,35.76
37214,218307,198122,38615,97093,174928,199735,122949,195008,106016,206444,5068,247931,50.24,33.99,35.07999999999999
139385,233021,219689,39546,27230,258418,116854,97913,3265,234028,260601,247071,254151,55.87,35.24,36.39999999999999
33427,177842,144526,125857,69545,18449,125363,31737,104650,184812,52050,208273,142424,54.8,33.39,35.519999999999996
259281,255624,225896,44549,114796,86738,66923,210116,142040,203244,90677,77147,142816,49.53,32.87,34.11999999999999
180546,231752,71644,118738,145684,257218,231641,188312,201720,11990,131203,195787,65449,50.2,34.69,36.51999999999999
173418,258282,163063,254577,861,138139,230396,214299,129840,145994,140714,66788,44634,54.76,35.54,36.55999999999999
221310,9289,84090,3651,225194,55011,149577,79731,49977,40373,72892,15260,71473,58.69,37.6,37.88
190685,79316,184152,257549,231224,98102,57052,185453,190947,44976,155838,717,23620,50.14,34.44,36.39999999999999
213686,229376,216990,93660,151270,48479,91699,48044,125174,242311,167578,57873,124695,55.45,35.31,36.55999999999999
100746,233278,143389,163128,94148,32211,171959,192272,22979,254600,112704,14272,153235,58.91,36.23,37.279999999999994
233512,162258,53423,159634,115104,70582,57377,167289,257941,254857,14784,126471,173669,55.42,36.03,36.36
168819,132048,219405,138197,66149,136600,69634,167883,254339,94659,78828,206100,111696,55.09,35.31,36.12
196342,97238,24766,260350,200547,142888,108579,234917,168468,42585,245760,72778,15997,49.48,35.02,35.87999999999999
170325,132145,83430,214279,173869,257342,133096,15054,20482,174313,29306,15929,114977,55.17,35.21,36.679999999999986
112867,139883,23746,46286,179862,68989,92181,314,16592,69711,187411,81062,90649,56.64,35.0,36.559999999999995
101803,105774,155506,184501,223530,218320,188042,20417,194186,30105,74168,210172,129910,53.15,35.23,36.35999999999999
117137,190532,67387,234303,81305,63027,201049,3946,241524,13338,203196,135100,142074,47.67,33.04,33.48
228651,99790,40203,57578,205465,77238,168059,170802,226448,195249,236205,3212,28134,53.05,35.1,36.27999999999999
69084,208065,251907,35470,146439,31119,8113,104501,67437,128131,55743,18283,190924,52.55,34.96,36.04
72263,200284,46003,233367,35369,40309,25906,224000,6229,207926,57029,155957,85794,61.06,35.28,35.48
233935,110064,235594,182044,124624,160427,150229,127874,118316,84643,252743,161125,119027,57.8,37.17,37.839999999999996
50564,209880,46488,139441,29616,57943,175441,215509,36511,102534,58418,154015,92161,50.35,33.1,34.599999999999994
122075,147838,201816,169749,72004,155275,219696,156266,224007,50497,149291,239245,59197,44.5,32.36,32.599999999999994
193226,7099,106660,63974,103954,257641,151261,196258,31322,240714,168866,8991,236691,54.28,36.08,37.12
82579,95406,210686,130806,169114,66349,261553,238440,114307,98745,79516,94538,137496,54.56,34.93,36.47999999999999
186830,154037,97641,152995,237235,14982,107805,167567,154409,47126,79931,75982,154509,51.2,35.01,36.239999999999995
174204,123787,63068,27276,120820,233034,151016,42051,96060,150934,112366,177513,252331,54.63,34.46,36.879999999999995
122858,209883,85889,18757,118922,113469,262024,127235,3118,225012,232011,28440,159186,51.3,35.72,36.35999999999999
16972,126109,113777,167200,15415,167702,6797,217657,191906,255993,216452,135037,138201,57.22,36.98,36.72
92090,261662,95013,42096,238712,47099,125838,139321,18509,106463,153788,157177,30126,52.87,33.47,34.71999999999999
7793,90899,214034,170602,61053,160569,192751,140636,66044,217459,241950,159495,136828,60.24,36.72,37.72
254338,229406,212727,241978,69259,218078,204869,101240,94629,186260,247779,771,162316,57.7,35.38,36.28
90191,109608,78609,45877,129472,222273,205836,92453,9900,4113,142175,210548,53635,57.5,34.83,35.92
1710,203112,11717,215432,7966,124621,168979,26958,147350,108906,126744,85622,245103,55.6,36.32,36.39999999999999
229709,123328,53042,53926,98109,261220,37731,28894,55474,13012,244858,58400,227372,55.21,34.11,35.83999999999999
255993,70631,109485,57778,93551,124548,96895,39344,97095,181880,198095,232951,167236,51.78,35.62,36.839999999999996
