n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,60.35,15.05,15.177823040906445
937,618,485,640,594,43.4,12.39,12.031203517509908
67,620,13,930,857,60.92,15.16,15.735375479249418
480,265,564,239,196,48.24,15.22,15.233241313977036
734,481,553,856,562,42.55,11.89,12.262415610684155
487,406,654,881,154,51.15,12.99,12.82033421549516
237,650,155,888,948,45.29,12.47,12.975633670008946
535,399,759,15,687,67.87,16.09,16.155880792170475
795,65,163,776,980,45.45,13.85,13.992491399927516
605,43,308,798,31,79.4,22.79,23.02928495997524
843,886,275,484,609,44.08,10.94,11.203697051475395
736,942,899,396,731,40.83,10.62,10.220458640799327
807,943,437,404,745,38.97,11.58,11.892929130533222
820,590,455,987,958,41.32,11.12,10.766101353088345
137,899,374,99,36,83.33,20.76,21.334460467261373
139,506,222,264,988,46.39,13.46,13.70043239461917
688,446,797,641,875,36.99,11.13,11.099885733730222
308,431,519,853,395,42.22,11.28,12.457576630513614
587,359,546,599,417,39.58,13.69,13.254753076459238
598,237,925,344,698,47.6,11.73,11.900007468482773
937,951,29,876,286,59.64,15.83,15.857218630750722
620,687,712,167,715,41.59,12.39,12.322462962599523
881,334,987,554,926,29.21,10.52,10.836797307300772
585,582,106,730,671,60.26,14.47,14.499879130436392
216,648,851,587,273,52.81,13.22,12.605939327439852
291,127,64,493,874,68.88,17.33,18.351202345026238
654,495,90,352,819,41.64,13.74,13.614291239372875
68,420,918,154,20,110.74,28.12,29.309426931719507
300,437,787,425,893,54.87,13.14,13.746111063266351
121,45,619,629,779,72.41,18.07,18.880417409150105
46,386,735,600,338,70.59,17.21,17.231656489481047
564,902,944,285,517,47.24,11.35,11.814379453625516
241,36,317,7,78,111.46,27.1,28.079301402381454
110,614,548,32,971,86.18,19.96,20.663574795740246
202,994,417,298,625,45.57,14.77,13.71975834766856
269,159,706,43,888,81.02,17.61,18.489217936678713
347,321,368,981,141,49.7,13.52,13.196464295951216
918,882,386,385,471,36.58,11.3,11.849060547260667
890,532,395,659,887,38.14,11.25,11.58390779053793
609,697,572,105,635,42.75,12.17,12.842640190465422
996,963,830,519,277,43.72,10.95,11.606278757620679
441,649,737,732,243,37.47,12.02,11.914418372949596
958,308,447,264,533,47.51,12.04,12.592183776654146
310,561,347,11,807,57.98,13.62,14.867312272695237
425,593,322,20,385,98.56,24.8,23.91705850872728
630,603,647,136,61,75.4,16.81,16.469586961665783
648,642,340,477,361,49.47,12.7,12.550141734250596
695,939,361,623,723,37.62,10.34,11.563669258767204
285,755,501,22,603,83.78,21.23,21.71518418786941
62,977,692,21,986,104.59,24.89,25.57991799966501
378,257,643,467,305,48.09,14.46,13.975191943751696
606,615,327,181,372,54.31,13.04,13.371989827660077
189,320,776,378,864,43.94,14.26,14.487580874437786
609,270,307,806,386,47.45,12.45,12.708048724641504
107,790,832,27,994,69.96,19.58,19.97217706860856
582,700,752,134,317,50.07,14.01,13.123481474370664
512,227,669,823,275,51.63,14.03,13.244251512291731
244,335,191,694,445,50.85,14.66,13.765048069596556
665,714,99,104,615,58.09,14.31,14.421782314154887
329,971,341,691,853,39.95,11.67,11.819278253517634
229,448,829,876,983,44.83,12.79,13.012448854477901
173,81,344,759,665,58.4,13.62,13.97059558328388
223,906,582,461,277,45.54,12.34,12.774747390964345
230,805,123,34,542,82.42,20.56,19.958369807400064
980,195,322,826,856,37.29,11.81,11.219895120590902
858,588,187,884,285,46.56,12.38,12.568559931860367
348,826,847,657,87,52.49,14.31,14.377891218495671
825,634,353,603,132,51.32,12.21,12.327255556883784
431,298,530,812,870,36.31,11.88,11.082742608132953
277,475,354,649,426,59.47,13.63,13.780393384369093
297,429,581,419,36,74.3,18.29,18.659345883126996
942,423,159,204,4,82.76,18.01,18.011000190949638
488,965,852,901,637,32.12,11.55,11.4020161500591
522,444,572,972,949,31.17,10.98,11.07956182063112
734,227,33,763,467,74.1,19.2,19.34761823707135
856,771,678,765,531,40.57,11.51,10.924673357997591
986,295,556,349,911,43.1,12.0,12.223126092281031
232,882,69,878,602,50.13,15.07,15.432016077661114
994,293,122,829,250,51.24,12.64,13.447292923749396
46,35,925,822,710,85.59,21.71,21.870409468468843
524,946,203,918,904,39.72,11.98,11.696740442402167
921,440,590,50,13,68.29,16.56,16.741550894299216
492,763,123,175,515,40.71,13.42,14.021409533268551
307,244,678,20,537,89.91,22.98,23.952716052857866
549,423,54,961,934,44.6,12.96,13.353796568062041
626,116,349,128,258,73.58,16.85,17.412428040151884
995,882,553,488,831,37.36,11.53,11.342572417268489
801,62,360,226,202,78.6,19.15,19.864029705799368
125,547,908,836,122,56.17,13.24,14.005472156480046
175,245,810,280,943,49.14,13.6,13.716313795695639
910,825,131,843,942,34.62,11.76,11.640644272668247
7,499,643,584,883,67.56,16.78,17.5187706802844
409,51,774,277,254,73.77,19.29,18.896350805613917
275,632,539,532,433,42.48,12.6,12.25907435736456
52,484,330,795,839,46.84,14.34,13.922694179144454
1,877,56,793,129,75.16,18.55,19.276724751146894
47,127,51,70,494,96.68,26.22,25.15917053289305
998,33,874,729,88,84.58,22.21,21.22707967739565
527,514,501,323,160,48.17,11.74,11.772318174204836
322,73,359,395,662,59.62,14.3,14.938425176582445
