n0,monte_carlo,monte_carlo_max_hop,two_hop
31190,2.07,2.08,2.0624820961622907
71333,2.95,2.75,2.7699194504766744
17094,10.07,4.31,4.853529999785248
48490,1.92,1.11,1.1023383671791092
62135,1.33,1.1,1.1514547048419037
8588,6.48,1.0,1.1048024573698285
1725,2.84,1.98,1.6884297910443937
61503,2.44,1.45,1.4402521814092941
33994,1.5,1.73,1.7395421542139846
72192,1.2,1.14,1.1666666666666667
30714,2.0,2.0,2.0
25132,6.9,6.35,6.27127464162554
61638,1.06,1.05,1.0705470245004551
70906,1.33,1.28,1.3333333333333333
72041,3.11,2.19,2.166431640592598
62436,1.21,1.16,1.1956319774550748
52053,1.0,1.0,1
19741,1.28,1.07,1.353572254047913
30398,1.12,1.39,1.1974644746069232
19873,1.0,1.0,1
68574,2.35,1.54,1.4752471462863788
51109,1.01,1.0,1.0053305018932968
1985,112.1,20.5,23.745970421375894
8392,3.44,2.69,2.7460526643980656
20892,56.66,7.15,8.22233834374614
5608,1.0,1.0,1
39487,2.22,2.0,1.906198804508402
4064,21.21,5.65,6.873553002145027
35314,1.0,1.0,1
61964,1.0,1.03,1.0417347093009814
50804,1.0,1.01,1.0049810958236913
55959,1.05,1.03,1.0438965354134455
51768,2.0,1.74,1.8609570343596566
75616,1.51,1.48,1.5
58277,5.75,2.47,2.7102457036696626
17583,1.0,1.0,1
47909,1.0,1.06,1.0215541158481996
12773,1.0,1.59,1.294699427606113
4703,4.89,1.41,1.4096645806664974
17821,1.0,1.0,1.0776248951374603
64865,3.12,3.25,3.197745393946418
28440,1.0,1.0,1
33814,1.0,1.0,1
57168,2.31,1.65,1.6142755269411584
39456,1.0,1.0,1
55200,2.0,2.0,2.080410864208182
66485,1.11,1.22,1.2532197860401546
50576,1.0,1.0,1
75238,1.0,1.01,1.0022791707771619
45994,2.39,2.28,2.3190844657592473
70005,1.0,1.0,1
53421,1.0,1.69,1.3711057839469711
30459,12.96,4.11,3.770766002965901
44140,2.76,2.65,2.6189412887938315
3756,35.31,9.45,9.694081282394865
36658,5.8,4.0,4.3115236862122845
21377,2.3,1.2,1.2793681544405882
42780,1.0,1.0,1
71010,1.35,1.35,1.3651488271239898
74967,3.08,2.82,3.002001444795186
74594,1.0,1.01,1.0057274569210515
13641,27.86,4.83,6.890709274774859
27672,1.0,1.2,1.1455447806636783
75174,1.0,1.0,1.0213900600520363
35007,1.0,1.0,1
37349,1.37,1.15,1.1123188405797102
16309,5.84,2.78,2.4931933633843744
8317,2.0,2.0,2.028857682393266
63176,1.24,1.16,1.3333333333333333
63374,1.05,1.03,1.045969955187504
11602,4.06,3.53,3.508864013340555
45099,1.54,1.24,1.2029637348602866
8730,151.81,67.06,66.18148492373145
53800,1.89,1.06,1.0773723348119335
19761,1.62,1.68,1.6369617224880382
2637,9.12,4.67,4.022657604309545
38520,1.0,1.0,1
55986,1.08,1.12,1.0609313712337243
54420,1.08,1.0,1.0497626507858875
15586,1.39,1.05,1.065830053350707
5792,4.11,1.16,1.2558103964539735
5890,1.92,1.27,1.34313441066112
49519,6.64,5.15,5.058879436449933
43378,1.36,1.53,1.342136357286785
72201,1.39,1.34,1.3333333333333333
36578,1.04,1.08,1.0426750141461054
66246,1.38,1.47,1.318551514735996
30926,1.0,1.0,1
4720,69.34,23.66,21.789335481804354
40589,1.0,1.0,1
948,1.97,1.7,1.5921683920400875
10088,1.0,1.0,1
14171,1.0,1.0,1
70199,1.58,1.57,1.5000823723228995
4112,11.33,3.87,4.063714816692295
25871,1.0,1.0,1.0303188691862744
53469,1.83,1.06,1.0300709311344933
38222,1.0,1.0,1
34520,2.36,1.46,1.584393158203525
20473,1.0,1.0,1.1942022684068134
