n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
978,883,970,869,57,93,86,369,855,173,753,828,685,874,315,257,620,217,621,77.38,49.44,48.79190796103078
36,595,697,162,441,653,402,822,740,880,521,972,380,557,958,455,514,274,922,72.55,46.81,47.67075961485668
36,891,28,372,476,954,326,929,389,433,913,905,538,168,573,181,241,236,24,109.67,64.55,67.03872876784314
180,332,177,139,522,522,368,526,690,573,186,915,456,815,424,752,537,928,930,68.26,41.39,44.01735170110717
781,372,808,607,362,370,879,984,456,165,977,772,409,732,756,472,670,543,255,68.84,43.51,43.476372107109356
501,285,947,510,512,527,851,815,362,677,904,465,921,924,472,359,581,743,942,64.52,41.68,41.75406958057861
570,741,467,498,674,227,963,332,834,716,855,170,897,929,631,274,791,933,491,59.51,39.21,39.21086737164881
316,310,980,818,723,851,516,575,530,519,667,630,602,416,319,748,212,500,524,80.76,42.48,42.51491563384972
375,956,700,638,903,77,803,840,349,743,8,929,834,195,762,108,60,588,668,83.91,54.51,53.12495369031327
50,279,605,232,698,896,937,108,772,534,139,874,272,250,844,215,966,901,61,85.15,49.39,49.71212063034271
433,919,734,777,32,58,371,368,176,255,688,24,84,117,977,69,25,41,746,121.17,74.43,75.1735838659136
940,21,382,261,130,832,958,160,752,188,535,708,1,394,603,44,813,253,155,93.8,61.05,59.85168104815848
994,37,4,352,960,630,642,760,765,115,292,345,500,31,315,459,564,784,619,100.84,58.9,60.58457553233929
757,46,923,270,773,411,883,636,722,157,484,981,230,95,676,703,323,858,104,71.34,46.24,45.84696956569032
24,458,807,895,970,130,530,598,799,402,498,527,335,147,895,982,349,265,268,72.73,43.97,46.841180463704724
620,993,429,668,18,716,571,982,143,686,58,259,34,134,165,174,98,464,650,101.06,57.71,59.05163195153389
237,520,938,725,956,32,252,238,731,455,75,256,82,605,233,639,810,819,638,68.94,43.89,44.347215170719025
726,368,262,700,433,285,538,768,4,154,36,393,418,164,113,524,741,89,246,103.32,63.94,65.2809968481621
