n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,17101.91,77.55,82.68000000000008
61898,49756,27519,12302,63944,3715,51093,17082.06,112.3,131.9599999999999
56723,276,58377,34908,29984,13399,41606,17087.36,576.64,850.0399999999996
4009,2925,3335,70964,1206,49965,28390,17102.0,698.74,911.7599999999958
55327,3806,69157,29057,57394,64987,72464,17099.54,104.46,111.91999999999987
30550,45311,30260,28676,60241,37982,2816,17088.64,103.71,107.76000000000042
54549,72935,13107,24367,38848,15845,43607,16397.26,90.22,105.00000000000023
65640,55326,66547,24883,39763,37245,65452,13851.99,23.91,22.679999999999982
66228,51557,4525,62944,31816,52990,54304,16740.57,54.47,52.56
22676,48119,71932,49113,11333,57535,66640,12645.63,22.62,23.79999999999998
14146,21456,68280,51544,48565,64185,3876,17089.21,160.47,176.23999999999987
61514,5699,40439,75782,51589,22328,22097,12820.73,32.7,32.55999999999996
65829,29745,1612,26151,70728,71871,30431,17111.02,154.69,169.24000000000007
53012,67341,45065,75732,46304,60179,35294,14537.28,44.75,42.960000000000235
71826,748,50290,67174,16940,67984,73578,17083.52,352.54,373.8399999999991
26933,55848,7356,63058,47806,74710,72666,17080.21,121.67,119.40000000000008
26193,66154,54185,63560,46765,54319,45361,11102.57,18.98,17.43999999999999
207,70579,70793,43402,60050,3666,30094,9576.95,9.59,9.88
23227,72188,23695,12006,72224,33461,4254,16233.63,46.75,46.91999999999995
9234,10909,2187,59375,1908,36857,32710,17099.49,271.22,295.43999999999954
35211,14350,24197,45144,38048,9111,21950,16571.54,58.68,57.59999999999998
20922,33451,69124,22039,35771,38599,59598,10250.79,20.63,18.959999999999983
42205,65076,62098,14967,3097,40895,50666,14016.4,43.38,42.32000000000016
45002,55170,24646,33871,14255,33221,66861,9752.19,13.73,13.759999999999998
27405,56577,2728,29540,2341,52076,19197,17080.76,87.09,94.67999999999999
4630,21001,58414,66362,55923,71395,28914,16914.21,49.54,52.35999999999993
67711,59093,29254,68668,4023,51760,75477,17086.7,203.59,231.35999999999996
42106,55875,7705,39138,16473,27804,6218,17099.74,84.89,89.56000000000003
40158,9270,10019,40679,39043,20736,54548,16558.47,83.79,87.28000000000024
74047,33077,17090,1111,73494,4969,28520,17098.28,233.99,263.0800000000003
74747,60404,22481,66699,4905,49541,26267,17080.57,181.41,205.8800000000002
45472,12979,26969,75154,56747,25443,64533,14878.02,25.48,29.51999999999998
13687,51126,38806,66074,65509,2254,42643,17105.79,183.53,195.07999999999993
52733,36877,2371,20573,26326,42957,73838,12658.51,27.79,27.600000000000023
17713,44445,56261,27922,34935,12636,49706,16910.96,66.83,64.88000000000001
71778,45069,70035,63504,69798,30754,8561,16752.74,114.87,109.03999999999984
5295,11099,17434,22242,21830,70544,27914,16741.56,83.41,86.04000000000015
35128,43546,66307,33461,48248,44413,44601,15387.87,34.05,36.439999999999955
