n_nodes,influence,n0,n1,n2,n3,n4
5,17.2900,519,462,758,507,927
5,17.2900,519,462,758,507,927
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.9500,871,816,817,619,89
5,16.8600,960,524,758,507,927
