n_nodes,influence,n0,n1,n2,n3,n4
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.2100,608,386,901,46,926
5,17.0900,807,943,395,659,736
5,17.0900,807,943,395,659,736
5,17.0900,807,943,395,659,736
5,17.0900,807,943,395,659,736
5,17.0900,807,943,395,659,736
5,17.0900,807,943,395,659,736
5,17.0900,807,943,395,659,736
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,17.0500,834,386,740,46,338
5,16.8200,890,790,831,33,994
5,16.8200,890,790,831,33,994
