n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,2937,6514,5656,6893,11.78,11.16,11.313901383593983
6061,5341,4342,237,6884,3814,6356,7.68,7.74,7.846788343325242
2040,5316,424,1284,927,3045,3842,9.66,8.91,9.050915251071864
7114,2019,3119,4454,835,4701,2042,7.95,7.77,7.864580502312463
107,5989,1775,3343,2289,1491,7106,16.8,11.04,11.070770127337624
6272,3190,1307,6241,6530,589,1136,8.6,8.66,8.3543289065962
5062,5058,3644,1037,1083,14,43,14.61,12.17,12.481697771006619
1715,6337,1765,1358,1363,2369,2569,8.98,8.35,8.336361388744756
1629,4417,5552,5125,1677,1488,5657,15.3,12.59,12.165166644784975
1612,3139,2447,176,2958,3398,1359,10.22,8.74,9.11312838638996
1193,2161,533,2718,2468,6696,4940,18.5,13.84,13.8167986979738
4801,27,4882,5553,5797,2768,540,8.84,8.22,8.487390152507896
2539,2911,6705,2507,3938,5705,2586,7.79,7.81,7.8854429298026645
1513,3942,3871,5772,1442,466,2098,13.37,11.72,12.23830272393251
187,6142,2929,6921,3311,148,4497,7.71,7.62,7.7175324360262
6453,3431,2999,3083,4739,6891,74,14.34,11.41,11.421908290721726
3709,382,5797,1482,5109,1609,975,13.68,10.52,11.059093552026622
6190,2015,6713,3786,2821,4198,2906,8.77,8.92,8.831035661895754
4298,2055,6353,3791,885,4831,6130,13.43,10.43,10.529326186098304
6397,6530,3008,7042,2423,300,3546,9.17,7.06,7.222277538926422
746,1707,2791,4201,5003,2970,1214,19.54,17.33,16.575042067442574
2784,2258,5755,4465,754,2559,5619,8.63,8.01,7.935410862153751
2595,2508,1453,6543,640,5134,1219,8.86,8.64,8.463915081439163
5907,5645,2533,3963,1323,5899,397,9.02,8.4,8.500794268578272
663,4920,4370,3325,260,1944,6066,7.83,7.47,7.594170565057219
4865,2816,6769,2049,3732,5332,3455,12.8,11.39,11.21811867864491
1192,456,5229,268,6567,4043,2737,8.94,8.33,8.465566024330464
6868,1696,1069,5993,4620,1087,5164,9.33,9.79,9.36433848763084
6455,3390,873,1382,3559,3055,1222,11.06,10.03,10.142832532433959
481,6920,3445,2415,1156,3712,5082,14.37,11.66,11.666359860904898
6981,1386,4277,3715,3998,5642,5976,18.16,16.02,15.932880279215226
2602,3924,2244,2384,3850,3307,1200,24.81,21.06,21.870559163527265
922,3088,6734,4356,1469,5136,4090,13.79,12.65,12.098189979147138
7109,2772,1475,730,4029,2230,4220,7.49,7.24,7.337060070670314
6406,4490,7105,4119,2959,516,6439,8.02,7.55,7.670699139658724
6513,6347,2913,5690,4812,5439,281,12.13,11.38,10.614219850914559
6222,2504,2977,4581,5771,5474,2300,8.09,8.28,8.01411932533347
6842,3978,2169,6305,5659,5865,2407,9.35,8.02,7.854115244478663
2785,5322,1463,4756,6978,94,3885,19.19,14.99,15.157688631866232
4480,6338,2053,2669,5502,2242,3792,8.4,8.31,8.331728756200597
2366,6690,4098,5303,5518,6534,2921,8.16,7.85,7.82344687547344
2849,2243,5276,2831,6044,6784,3346,10.95,9.69,9.554073597862885
2867,6904,1412,7102,5638,3684,2984,7.47,7.59,7.5340686829859145
2738,4244,1162,4336,1361,1627,6853,9.28,8.6,8.731472683837385
2965,6994,3909,2317,5664,645,5895,7.59,7.37,7.4783307491331374
5495,5983,3413,1407,5052,6392,4758,9.49,9.3,9.20126555501381
4230,5452,3447,2479,5109,4531,6346,7.45,7.34,7.330465239397087
7103,5217,2217,5901,226,1602,1310,10.64,9.46,9.638464606764552
4804,3613,5112,5325,1480,1794,6217,9.98,9.67,9.226419212981424
5619,1478,5168,5885,342,3863,1853,26.77,21.18,20.54057973449177
1357,443,1093,907,2599,1487,3953,25.31,19.58,20.178128952403345
1584,4491,292,3403,3811,2876,3115,10.21,8.52,8.441476224102063
5427,5011,589,4834,1674,1948,5881,11.12,9.94,9.968197886973124
3063,5,2871,3320,2281,7011,3359,10.26,9.26,9.33068244351201
7097,942,5643,6810,4483,3062,295,15.87,14.83,14.69641867099866
4505,5026,2468,776,2418,4466,4199,17.01,15.62,15.569529592109156
2780,4758,2401,2880,6705,1058,3433,10.89,10.91,10.336620308316174
3352,6660,4619,5261,4410,3026,3829,9.52,9.25,9.08306872253022
1164,1284,4881,3135,4619,3907,1631,18.02,15.92,15.096488366547792
1089,4985,744,2876,6727,5420,7,31.33,24.5,25.328372117801067
3128,884,2670,4635,5039,4418,1152,12.92,10.62,10.951381993192674
2666,5156,4622,3078,3516,3536,1854,17.95,14.0,14.147690534801374
4042,2387,3928,5802,3111,3144,7003,8.26,7.75,7.912385202227776
1302,4880,4865,2128,6070,2464,4065,8.77,7.85,7.868802647558167
2056,3403,161,2614,2518,4028,2346,7.19,7.1,7.111233400488326
1173,3907,194,998,5407,5092,3632,27.48,20.82,21.288603774915575
2011,2401,327,6403,1117,6773,3214,19.98,13.79,14.525660317976062
108,3934,4362,4590,2242,1994,3885,27.54,21.96,22.611386159683295
6405,301,2012,4015,2192,6913,1267,8.65,8.63,8.543109661098015
5910,2340,2401,4032,4981,3888,4245,11.9,10.1,10.123124992532492
5282,7073,4946,6090,968,132,6229,8.72,7.64,7.748826761611723
1032,2463,2312,4370,5800,2753,5026,11.81,11.81,11.615831725030349
2431,5990,4340,218,3803,2865,2957,7.76,7.78,7.787343243033039
5584,6103,6657,4839,1085,298,23,7.62,7.77,7.749493776078716
2067,4532,3732,5617,881,5631,4469,9.94,9.06,9.220466094515423
1566,119,3519,6376,6615,3503,4873,12.43,10.18,10.669750443766004
4715,5644,5801,5179,5315,3947,7034,7.33,7.23,7.27550938115286
6891,3157,3897,3210,5589,6978,5895,7.97,7.59,7.674939272375838
1609,2428,3809,6799,6211,541,2487,8.49,7.95,8.11526855622585
6850,26,5690,6381,3545,4768,2345,10.12,9.48,9.774131577414808
5311,6395,3870,2547,1168,1355,3919,7.4,7.52,7.452518776760163
5695,4498,4077,2709,4406,1257,3486,9.81,8.94,9.08019594152186
4799,4435,6650,397,560,6001,1884,8.0,7.87,7.797885335292515
2188,6714,697,6486,515,5436,209,10.36,9.05,9.238299643673214
2728,5919,3517,562,3319,5744,3986,12.98,9.93,10.009126772075529
400,1010,6898,1002,1795,5034,5289,10.54,9.56,9.578203957782723
6753,910,5836,1102,2396,5781,3587,10.22,8.7,8.529223246080083
1226,1499,5002,1517,3390,6570,1320,14.76,11.99,12.71792313117474
550,5098,1746,356,4550,886,5408,21.77,15.55,15.976041614046924
3106,6107,589,2292,471,4678,4712,8.83,8.91,8.922720990113675
969,6081,3264,5109,1100,81,3536,9.7,9.8,9.69929935117592
749,2576,5615,4916,4009,4010,2895,10.72,8.97,8.82223178478933
5375,3065,456,1132,5712,2414,1237,8.97,8.56,8.241721175610248
4658,5171,5553,4143,2377,4545,4504,26.31,21.89,22.338686744969422
5086,1807,2156,517,4519,1930,2082,33.13,26.05,25.701229235463884
6820,6148,2321,4235,1095,6619,1920,9.52,8.66,8.611083280310831
7073,3040,3713,6035,3185,1468,1074,11.96,11.16,11.423376055727486
5843,153,5365,2798,698,4695,5471,7.96,7.53,7.497729730058689
294,746,7072,1022,4148,4865,3715,15.48,11.13,11.694936215705964
1954,3193,3789,3935,2648,881,6524,10.4,9.29,9.32111015252917
