n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
5102,2092,6076,1656.88,40.57,39.310000000000045
2937,6514,5656,740.64,7.56,7.729999999999995
6893,6061,5341,412.48,5.05,5.070000000000001
4342,237,6884,1401.02,20.01,20.65
3814,6356,2040,1205.4,13.94,16.23000000000003
5316,424,1284,1219.91,18.43,18.229999999999993
927,3045,3842,744.39,8.58,9.450000000000019
7114,2019,3119,134.62,3.46,3.63
4454,835,4701,1004.88,27.9,24.739999999999917
2042,107,5989,1023.63,22.85,23.92000000000008
1775,3343,2289,812.51,7.29,7.559999999999998
1491,7106,6272,1254.16,33.3,33.850000000000115
3190,1307,6241,166.67,3.46,3.4900000000000007
6530,589,1136,1437.09,26.28,27.890000000000008
5062,5058,3644,1470.04,21.78,25.060000000000016
1037,1083,14,3.0,3.0,3
43,1715,6337,1647.27,67.86,73.6
1765,1358,1363,1254.25,17.96,18.200000000000035
2369,2569,1629,3.19,3.17,3.2
4417,5552,5125,989.8,13.69,13.949999999999998
1677,1488,5657,1649.99,112.84,117.41999999999997
1612,3139,2447,1120.76,11.98,12.710000000000004
176,2958,3398,742.49,7.74,7.069999999999995
1359,1193,2161,1142.89,15.26,14.929999999999984
533,2718,2468,1653.08,93.34,97.20999999999998
6696,4940,4801,1486.75,31.89,31.05000000000001
27,4882,5553,102.58,3.38,3.6200000000000006
5797,2768,540,1570.89,40.63,39.6900000000001
2539,2911,6705,366.45,6.79,6.8900000000000095
2507,3938,5705,627.92,17.86,16.550000000000082
2586,1513,3942,1602.32,43.81,46.17000000000005
3871,5772,1442,1467.71,27.43,26.45000000000003
466,2098,187,541.54,7.64,6.709999999999995
6142,2929,6921,234.89,4.09,3.9200000000000004
3311,148,4497,363.8,15.08,13.449999999999914
6453,3431,2999,1117.55,18.0,16.020000000000056
3083,4739,6891,1647.89,48.43,49.62000000000006
74,3709,382,1620.34,47.61,48.369999999999955
5797,1482,5109,1524.14,37.89,39.28000000000007
1609,975,6190,1192.3,18.02,18.900000000000002
2015,6713,3786,397.09,4.77,4.720000000000001
2821,4198,2906,678.15,10.2,9.650000000000023
4298,2055,6353,248.05,5.19,5.590000000000008
3791,885,4831,1522.39,32.14,34.1
6130,6397,6530,428.96,7.51,8.260000000000016
3008,7042,2423,152.63,4.09,3.9499999999999993
300,3546,746,1645.94,105.02,116.76999999999975
1707,2791,4201,1440.3,26.69,34.219999999999935
5003,2970,1214,1598.67,48.69,51.35000000000012
2784,2258,5755,1171.78,11.34,11.589999999999993
4465,754,2559,282.9,3.99,4.27
5619,2595,2508,974.42,12.71,13.830000000000005
1453,6543,640,579.2,7.32,6.80000000000001
5134,1219,5907,695.4,8.63,9.840000000000005
5645,2533,3963,1404.99,19.89,20.079999999999977
1323,5899,397,657.73,11.29,10.260000000000005
663,4920,4370,829.37,9.27,10.239999999999995
3325,260,1944,102.28,4.18,4.050000000000001
6066,4865,2816,1158.49,15.99,17.340000000000042
6769,2049,3732,494.66,7.79,6.470000000000005
5332,3455,1192,1648.18,66.01,65.22000000000008
456,5229,268,1518.59,21.92,21.269999999999992
6567,4043,2737,497.07,7.72,7.98000000000001
6868,1696,1069,1633.94,52.24,53.329999999999984
5993,4620,1087,185.01,3.81,3.8
5164,6455,3390,954.21,9.61,10.460000000000012
873,1382,3559,1563.13,29.63,30.59999999999998
3055,1222,481,825.69,7.72,8.079999999999997
6920,3445,2415,598.53,6.59,6.47
1156,3712,5082,1648.69,72.97,79.40999999999984
6981,1386,4277,1628.87,105.19,110.4800000000001
3715,3998,5642,1583.91,45.23,42.49999999999996
5976,2602,3924,216.75,4.95,5.440000000000007
2244,2384,3850,1650.95,77.45,80.71999999999996
3307,1200,922,1651.0,123.75,125.78000000000006
3088,6734,4356,466.21,8.54,8.359999999999996
1469,5136,4090,1188.96,14.46,12.950000000000012
7109,2772,1475,350.41,7.18,7.080000000000013
730,4029,2230,512.65,5.92,5.369999999999998
4220,6406,4490,232.93,5.2,5.349999999999996
7105,4119,2959,448.58,9.24,8.08000000000001
516,6439,6513,728.94,8.56,8.409999999999997
6347,2913,5690,498.08,5.02,5.699999999999999
4812,5439,281,1647.49,60.87,59.01000000000003
6222,2504,2977,234.17,4.27,4.349999999999998
4581,5771,5474,1569.74,24.83,25.570000000000004
2300,6842,3978,1120.09,20.77,18.19000000000004
2169,6305,5659,746.47,7.6,8.270000000000007
5865,2407,2785,365.67,4.77,4.720000000000001
5322,1463,4756,1656.81,84.43,88.77999999999997
6978,94,3885,1612.09,46.53,46.79000000000005
4480,6338,2053,1302.97,17.73,18.24
2669,5502,2242,134.02,3.66,3.62
3792,2366,6690,149.74,4.01,4.140000000000001
4098,5303,5518,201.03,4.2,4.05
6534,2921,2849,1632.34,43.37,42.960000000000036
2243,5276,2831,512.91,7.08,7.7099999999999955
6044,6784,3346,780.5,12.02,13.850000000000003
2867,6904,1412,511.57,6.64,6.139999999999999
7102,5638,3684,794.34,14.85,12.670000000000034
