n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,2267.81,356.95,478.03999999999957
5773,358,697,1121,2027,2264.89,782.17,1372.28
6645,4148,1715,3282,5258,2132.43,70.74,69.20000000000002
248,3761,3992,3712,3198,2266.5,949.71,1710.6800000000028
4054,4695,1574,6803,3298,2268.07,90.1,89.23999999999995
733,3973,1918,6217,163,2266.25,1050.53,2383.5200000000004
5743,2185,4261,3339,3885,2270.28,715.48,1309.7599999999975
3105,5947,931,5430,2116,2267.48,794.03,1200.0800000000027
795,6670,516,3165,5080,2267.5,533.86,864.7999999999985
6795,3090,882,5413,475,2269.09,927.73,1617.4399999999982
2772,1920,5663,704,4076,2267.26,797.2,1421.7199999999991
5322,4233,1703,4763,6622,2268.83,928.95,1675.6400000000037
1164,4970,527,4421,306,2266.3,715.38,1208.8399999999995
4003,5749,1588,1214,7047,2265.89,881.58,1618.759999999999
4742,3737,5971,4787,3646,2268.5,216.71,238.28000000000003
2340,4565,2922,7004,3490,2268.61,792.27,1297.640000000004
1105,1296,6261,4925,799,2266.28,499.12,783.6799999999998
4356,5653,2570,5751,2924,2268.94,336.56,357.31999999999925
5274,6909,4052,4125,5111,2269.37,513.64,771.1999999999978
1619,2529,1230,2914,4331,2265.55,644.01,1021.5199999999991
2329,4176,5382,585,6620,2267.03,399.49,490.9999999999988
7018,4156,5745,4464,1801,2268.1,166.4,189.08000000000007
2819,1997,97,2422,2811,2267.04,175.21,217.0399999999997
1800,2185,275,3468,2087,2267.1,796.57,1439.4800000000012
3087,2444,6834,5778,3415,2268.08,164.48,173.00000000000006
1435,5385,3246,952,1361,2268.09,723.81,1322.72
5432,6980,209,1653,6278,2265.63,71.28,72.32000000000006
1316,2457,954,108,6524,2264.17,144.18,171.80000000000007
6261,3116,2800,6851,1393,2266.72,163.2,165.79999999999956
4662,3568,1898,1139,3359,2197.95,142.0,152.3599999999997
4620,3654,3335,3423,656,2268.34,1404.67,4998.200000000006
4821,573,2365,5872,779,2267.2,142.93,143.95999999999958
278,698,5433,872,6260,2265.0,371.19,458.599999999999
4267,4319,2950,1258,6616,2266.68,614.13,1280.8399999999992
4136,3999,5801,1216,4951,2265.62,993.04,2351.2399999999934
515,1553,138,1150,2791,2264.4,791.7,1334.5999999999985
3164,5392,4699,989,6092,2268.65,965.86,1904.2399999999986
2452,2879,2665,2998,24,2268.0,1682.93,6638.840000000002
5290,6845,4087,1720,496,2268.7,543.6,775.7599999999995
5056,271,6220,6623,6688,2267.12,790.3,1439.9599999999978
