n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,16543,66864,30911,129875,36.63,23.83,24.239999999999995
199481,117831,123796,170811,99513,206759,55038,24604,127888,39.82,24.86,26.079999999999995
7431,234177,219090,102186,113447,159236,199827,201105,552,38.18,25.53,25.359999999999996
182408,116755,69816,189147,210193,59968,154967,247797,26798,42.21,25.56,26.159999999999997
236303,83212,8018,5851,6670,170274,141928,2413,246192,45.22,25.18,25.799999999999994
231010,99930,179957,56780,254028,110655,190277,7612,138314,36.89,25.34,25.799999999999997
58115,200199,114789,246196,129974,144928,61101,90623,60520,34.27,25.33,25.519999999999996
177431,57352,199477,120482,249625,75964,242878,5633,109099,32.89,24.33,24.719999999999995
219566,240194,145871,241746,168373,26214,48734,164981,260189,36.4,22.82,23.919999999999995
189697,225429,77696,31690,194811,87214,234769,189132,255132,40.48,23.07,22.559999999999995
186434,131281,245482,253548,110652,133095,217588,238599,175716,34.01,23.57,24.479999999999997
49767,79526,74490,154030,255184,231336,130904,221825,246654,40.95,24.67,25.479999999999993
132457,103115,154403,223684,9050,125888,63632,194964,209034,40.29,25.13,26.159999999999997
105981,108609,174258,45352,96239,143864,231402,184297,203381,40.48,25.13,25.959999999999997
176812,193518,98226,22666,115071,174000,133280,28293,204064,37.84,23.04,23.759999999999994
42912,136560,220188,103089,97130,128370,192090,7752,123029,37.03,25.35,25.759999999999994
11399,80879,184387,222377,257736,161168,155499,151565,103179,36.42,24.52,25.799999999999994
169648,44656,44195,131658,59490,257445,3224,201988,52302,38.05,25.84,26.079999999999995
141457,241195,225519,143743,60863,106025,134682,90131,249683,30.08,21.87,22.359999999999996
222156,151465,92608,120358,238486,70589,172809,143653,159631,37.7,23.38,23.679999999999993
250902,191207,1496,100581,205430,224644,215085,250254,232306,35.75,23.85,23.359999999999996
246011,194118,134348,212111,33881,135968,203790,147156,53866,38.19,25.36,26.07999999999999
111697,248963,14712,126117,228067,95613,149421,145332,52386,35.54,24.16,24.199999999999996
246681,132309,108370,127120,213215,93530,108638,90722,415,37.62,24.62,24.799999999999994
141158,141586,163444,206161,160550,86805,120100,157248,7333,38.33,23.0,23.919999999999995
210913,60189,166558,46454,144377,153212,47391,225708,24012,38.26,24.26,24.359999999999996
209305,144448,208954,223156,214024,244042,66923,8508,220658,34.43,24.79,24.48
247351,176452,18468,21819,227561,4375,118750,3816,197694,30.32,21.31,22.519999999999992
198072,73714,65420,70422,28701,209004,163788,48394,90288,38.38,24.0,25.719999999999995
76096,18223,43901,41844,66903,138249,249549,44078,172138,43.58,24.86,26.159999999999997
71542,169922,186539,77199,119197,184189,84410,130152,124196,35.82,24.68,25.159999999999997
29934,6195,81790,101333,90005,110341,208719,49293,67743,36.33,25.28,25.72
28511,66442,235882,191405,133723,256046,54811,253116,158767,36.34,23.59,24.199999999999996
113155,214182,255735,5457,59080,4683,104153,38394,9260,38.74,24.64,25.799999999999997
188438,251630,42002,116829,184708,132725,177779,111847,142790,37.01,25.26,25.479999999999993
