n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
5305,2471,6468,791,1186,8779,1542,5991,9548,950,8313,3517,614,6697.55,132.0,131.61000000000007
1408,7104,6851,1144,3943,1486,9028,6955,968,9264,2028,3657,9551,6694.65,103.02,108.08000000000001
1013,9455,9593,6499,812,3622,763,9120,2181,4744,6867,2363,8858,6681.99,114.0,120.30000000000003
1929,9353,5054,9179,2961,1688,9528,9358,3078,6101,1596,8974,1028,6690.85,122.02,116.28000000000009
9246,976,3374,8133,8711,7005,5146,7628,9593,7424,5924,4911,4070,6691.57,103.53,96.75
2945,3999,1341,9411,4919,8604,8111,5627,7353,4717,9977,1199,1934,6679.34,130.79,123.49000000000025
8387,6850,2702,5604,2490,8011,6909,642,1271,9143,9388,5140,5572,6682.55,129.22,128.66000000000017
5737,9738,8137,9501,7474,1126,1533,4422,7767,1064,994,5072,9469,6694.16,105.88,104.26999999999997
7301,4662,6320,5685,369,7564,5823,2753,1918,8088,965,3575,4709,6677.72,135.28,139.25000000000017
2119,4056,6519,6405,8134,1320,2725,7359,6580,9002,4552,2243,7053,6678.61,97.88,95.89000000000001
9014,4561,6804,5878,6233,3780,2472,1359,2887,2478,3800,3822,197,6690.23,133.46,138.7600000000002
7945,9652,2987,4304,4619,67,2386,6864,8758,6049,9991,9278,5220,6682.87,169.15,169.3800000000003
2056,8445,884,7481,9163,6428,6521,6536,6457,1696,7889,6560,1019,6683.49,117.68,116.25000000000018
3122,1103,3420,7219,2659,1801,5571,9842,861,1677,3,9286,2478,6692.96,202.57,214.42000000000033
8791,1662,5957,417,1152,3407,6164,2433,4132,5691,9867,5966,7768,6706.2,116.22,122.0600000000001
2012,1889,7996,7634,7870,7927,5109,1407,2361,1674,5613,4337,7841,6680.43,92.67,97.44000000000001
2645,8459,378,3362,8654,5926,2401,8899,443,8652,4883,1491,4278,6696.64,114.47,119.31
8493,6008,2736,5827,3650,8725,8873,8236,5401,3654,3197,3922,6564,6687.84,111.03,108.95000000000017
3714,3275,8480,8073,5825,474,457,4577,7737,4246,3172,9914,5640,6686.17,121.63,121.83000000000018
7327,5726,5974,1319,3612,1673,3716,7701,3222,5533,3348,7907,9998,6696.28,113.13,112.46000000000006
31,7855,5636,1389,1964,6365,3265,7832,2924,7109,5447,1421,6485,6692.74,158.6,166.9300000000002
7588,6576,1391,2602,2785,2081,451,2476,9679,7624,2394,9762,7771,6693.92,130.89,134.55000000000015
5741,2554,8989,8983,2146,350,233,1683,8627,2281,7107,3191,3457,6695.08,159.21,154.5800000000002
458,4126,3486,4799,8211,3940,9608,5341,4249,8918,6865,2147,997,6678.52,109.52,115.00000000000007
5796,7506,9557,8466,6891,8219,2142,8713,2487,8577,8364,306,7211,6695.97,119.14,120.57000000000022
3000,9970,64,2454,2823,2319,7757,1971,9117,1011,5340,8492,8695,6690.7,167.4,170.15000000000006
9100,7905,1738,9179,930,4071,3134,4537,691,1601,8318,7408,9203,6702.73,111.89,117.75000000000006
456,1038,7262,5334,8282,9930,8391,3267,4541,7411,8325,8737,7832,6695.48,116.2,121.52000000000014
8319,4057,8572,4253,9167,3319,7332,2246,6826,1992,6428,7243,5177,6694.5,109.12,113.1200000000002
1188,3942,7017,1198,3484,4960,2004,2530,5999,2342,4146,2248,7663,6684.7,125.27,125.7900000000001
3597,1542,6525,7983,2667,3665,2645,7070,8447,6616,5556,6902,3207,6693.69,113.47,119.41000000000015
5842,5218,1510,5995,319,5537,9077,7514,7216,296,6297,5431,8477,6679.49,154.97,157.52000000000018
4840,8392,1053,1848,3744,1716,1377,4351,4455,648,2974,4430,2122,6689.27,161.12,164.3900000000003
6918,4237,6651,2447,8791,8434,9348,8103,5358,1465,4572,942,3003,6699.44,99.23,107.41000000000012
6968,1186,4406,275,1451,4268,1372,9964,3643,1091,4332,1993,7434,6685.1,139.48,143.49000000000015
189,5556,9061,6844,4388,2117,707,8632,3906,1793,2645,4290,825,6687.48,146.1,147.01000000000016
2967,3305,5111,4997,8701,3372,4750,7302,8193,2914,4432,5685,297,6694.02,130.0,132.11000000000018
4103,605,251,302,8284,9028,3104,8425,7778,4025,7324,1741,7080,6697.0,159.93,163.05000000000024
8110,8944,6440,8301,5042,3525,3761,5614,3254,2289,6630,5694,891,6695.99,123.04,125.25000000000016
