n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,14.53,13.22,12.387129004040323
4389,771,2995,4774,475,4156,1758,13.22,12.3,12.290805816385138
307,704,3552,3425,572,1971,743,22.05,18.34,18.094607816133152
4514,3477,484,6773,4632,1014,1828,20.07,17.87,17.94332115098968
5166,5139,4775,506,4727,4796,3249,10.72,10.43,10.417716554442238
406,1811,381,4560,7032,1090,2372,10.66,9.39,9.188737737216222
3433,1181,4429,964,4676,2527,4589,9.61,10.21,9.436701603186311
6685,5586,1480,844,4764,4679,5233,12.66,11.54,11.137632446127615
1539,3050,798,4487,5833,514,4623,11.46,9.32,9.622144937431166
488,5070,1687,4066,5573,4355,3502,29.91,22.15,21.43783765894265
6367,2573,3814,4796,3712,2962,2455,12.03,10.79,10.565495571428558
2035,6507,1472,5726,6388,1999,670,7.31,7.41,7.434237559620592
4705,2459,4302,4055,2813,5975,3676,8.31,8.21,8.056663376376587
2358,4988,599,967,4193,3425,1351,15.84,12.77,12.683429132269826
6202,2802,1245,4005,3454,321,5474,7.39,7.43,7.3861084761211
635,6263,4571,4694,6464,6703,2570,7.5,7.61,7.601623088190308
2786,5695,2868,4869,4068,4750,6528,8.79,8.94,8.805790109941931
3737,563,6881,766,2211,3883,5710,8.44,8.27,8.295963891852887
5440,532,497,5989,5746,2536,5301,7.85,7.36,7.42592611125299
4734,5580,6733,3650,2331,5870,3160,9.72,8.95,9.009861156534841
5477,2842,184,3782,2911,1376,5004,10.1,9.67,9.70735161492355
959,4044,482,1787,6293,2354,1059,35.44,26.18,26.537495300311544
6048,2028,3259,3202,4067,660,1362,26.13,20.09,20.015263244434045
3679,3290,4501,2276,1121,6711,3526,10.69,8.96,9.131144047769755
7077,4507,2280,5786,3402,2939,5592,7.84,7.39,7.506478383323599
3116,1890,1236,679,1443,1239,1900,17.41,12.8,12.727847493370497
5394,1911,98,3972,6808,4826,1493,9.36,8.29,8.336578415202247
2152,2309,33,1193,3432,4379,3024,18.85,14.12,13.759802395689753
4995,4639,2610,1028,5656,7038,4222,8.36,7.93,8.010412173537727
5059,5365,5539,6060,442,3740,6389,7.39,7.41,7.3377818713865866
5575,6536,4581,3214,3260,3268,3228,9.48,8.82,8.82835183745418
848,3944,5196,3280,509,1561,551,7.62,7.33,7.358836965854076
1710,3609,1329,900,2785,4921,430,22.61,20.33,19.178595665464613
838,1,4643,1239,4395,831,2978,8.71,8.01,8.133916178891486
5027,208,576,1703,5030,3082,1216,14.11,11.58,11.519987548063058
5197,2066,2845,4933,2983,3884,1006,8.92,8.4,8.246107515500254
944,6954,3998,3817,3935,3963,2554,14.78,10.93,10.982605644305904
703,1180,837,6141,2806,6064,2168,9.0,7.72,7.967530836638381
3920,6789,5669,1322,4229,189,1681,11.17,10.86,10.63644819920815
4327,2963,1200,5653,4449,221,6210,18.32,17.58,17.781770815260877
4326,2441,5266,7072,745,5703,6925,10.3,9.56,9.288117389781215
2139,4246,3004,1368,2913,6323,1825,12.71,10.25,9.810065895568023
4362,4436,6382,4118,2700,5213,1827,31.83,23.57,23.50987286706853
5023,6647,6458,6212,6984,1598,6603,14.58,11.3,11.07009027308701
1961,6703,3282,6061,6580,1857,1637,8.11,7.68,7.418248632041911
4240,4036,2912,5988,237,228,6472,11.11,9.11,9.543750338440105
2288,3868,2123,1586,5673,4957,2820,12.33,11.66,11.538939372330999
3663,6623,5923,2863,2987,659,1806,17.93,15.21,15.087636387038767
836,1858,3850,1611,2766,1674,3953,11.28,9.74,9.504294649697293
5112,4999,6884,15,3927,5349,2818,9.0,8.53,8.119435641909778
