n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
6917,3155,6209,1158.76,9.59,10.239999999999997
3445,331,2121,1655.41,113.92,121.66999999999975
4188,3980,3317,119.09,3.56,3.68
6420,6798,2484,451.26,5.92,5.679999999999999
3904,2933,4779,447.73,6.82,6.919999999999998
1789,4134,1140,67.73,4.12,4.6199999999999966
2308,1144,6191,549.66,7.31,7.600000000000001
776,5065,6548,1651.52,92.69,105.32999999999997
2052,4362,5776,1650.76,146.98,157.73999999999975
6637,4930,1203,266.65,4.0,4.16
2540,809,5978,1106.69,21.74,20.469999999999906
604,6967,5603,595.64,6.2,6.529999999999999
2704,3867,4585,696.05,6.56,7.819999999999994
824,2898,3556,3.28,3.26,3.3500000000000005
2590,5004,5246,1616.23,46.15,42.63000000000004
1675,4526,3907,1647.73,120.2,124.51000000000005
3626,7088,4270,3.22,3.33,3.3000000000000003
2133,510,6594,135.33,4.04,3.990000000000001
4494,115,764,1587.44,50.38,48.25000000000001
5895,6882,3267,367.36,5.02,5.169999999999998
5818,6757,6431,478.8,6.32,6.769999999999996
5473,5122,9,563.62,7.52,8.120000000000006
5012,4043,6783,1636.6,41.67,40.74000000000007
7107,2729,1998,1601.7,40.46,40.09000000000004
5982,2664,5764,1582.2,35.86,32.52000000000004
515,1565,4649,1186.45,16.27,16.750000000000007
1816,1954,6581,167.85,4.28,4.220000000000001
1167,6579,4448,384.38,4.75,4.989999999999998
3669,747,659,1647.74,109.05,113.18999999999996
2621,4161,4008,267.0,11.82,13.169999999999913
893,2469,4515,961.07,15.49,14.990000000000009
2384,5788,1022,1644.9,72.73,80.98999999999994
4484,2725,6672,445.53,6.1,5.719999999999997
4426,1664,6548,1469.36,23.22,23.709999999999987
4941,4482,4813,792.54,8.69,8.679999999999993
2356,3645,750,1350.85,22.71,23.41000000000004
4884,6536,3153,85.77,3.68,3.75
2597,4715,1983,1219.08,18.54,17.820000000000007
2378,1506,1551,1656.59,83.02,86.7900000000003
6729,1529,270,1647.1,60.72,61.809999999999974
5019,5379,2130,877.83,10.69,9.930000000000007
3903,565,735,1646.47,83.35,84.39000000000006
5560,6206,1066,35.63,3.47,3.5900000000000007
1225,316,6901,3.08,3.13,3.1
657,5728,6794,1642.73,68.92,76.07000000000014
4428,5599,3205,863.27,10.1,10.710000000000004
6863,5777,4297,480.62,6.39,6.259999999999998
2257,4274,6648,724.36,8.37,7.779999999999996
1929,6958,1762,1422.11,28.88,31.430000000000067
5566,4831,6760,1331.44,19.15,18.760000000000026
3435,4748,2254,135.24,3.77,3.6200000000000006
3691,4035,5408,1655.44,50.88,51.77999999999999
5252,5736,6498,708.39,9.75,10.759999999999994
2927,674,2656,36.06,3.07,3.25
5019,944,3984,1538.59,31.6,30.089999999999993
4809,5162,2746,300.51,6.42,5.739999999999997
6922,1559,1990,758.88,18.56,15.210000000000052
132,5992,2220,509.66,7.52,7.339999999999993
959,5778,1806,1649.02,295.07,343.1899999999994
3047,6509,1396,629.26,7.72,9.639999999999997
2724,3490,6683,1639.96,40.36,43.39999999999992
509,824,6415,1649.21,60.02,63.07999999999998
1198,7006,5715,1650.6,68.56,71.11000000000007
1792,370,6693,893.18,12.75,12.010000000000018
4701,5195,4376,167.51,5.46,6.140000000000015
4932,5575,606,1122.49,16.99,16.24
218,1019,5201,1647.77,166.17,189.39999999999975
1544,4967,6800,1651.22,88.97,92.57999999999997
4718,980,3204,1334.01,18.5,20.64000000000005
749,3032,6830,1436.04,35.77,32.84000000000005
950,298,4960,987.37,12.4,13.170000000000012
177,1594,1515,415.27,4.99,5.010000000000001
5882,1014,3925,1654.13,62.45,60.84000000000003
1725,5956,6559,698.64,7.14,7.799999999999999
500,5565,186,1605.15,42.89,48.40999999999997
4458,3486,5083,614.44,7.22,7.719999999999997
831,6847,2129,200.21,3.65,4.159999999999998
573,1809,589,1514.89,22.17,26.360000000000014
5299,2466,2869,926.2,10.42,10.75999999999999
3572,1477,500,1631.19,63.2,67.34999999999988
4125,3826,322,1651.11,145.35,152.79999999999987
4886,826,5728,650.56,8.82,8.759999999999996
3205,1633,2131,152.26,3.43,3.3500000000000005
2937,5993,3852,1254.09,29.48,29.74999999999996
6867,4667,1387,315.41,5.71,5.650000000000006
5715,5510,1666,1633.16,48.06,49.520000000000046
6286,475,6460,1628.14,37.4,38.81
5539,1296,6925,1388.41,16.8,17.61999999999998
1326,2804,4337,688.96,15.59,14.640000000000066
2053,960,4888,1634.16,48.25,50.000000000000036
3623,5452,1432,707.34,6.49,6.929999999999999
108,3863,5581,891.29,8.22,9.069999999999995
3357,4662,4166,399.01,6.25,6.430000000000005
2551,5316,2925,1039.74,17.97,18.589999999999915
3183,6862,5387,349.8,4.61,4.590000000000002
2055,1256,4592,660.29,6.3,6.419999999999999
5659,101,3751,235.6,4.2,4.1499999999999995
6074,647,2751,1257.18,12.94,14.609999999999989
6054,374,4459,1535.22,35.45,37.16000000000006
2300,1104,1967,1644.77,82.76,77.39999999999999
