n_nodes,influence,n0,n1,n2,n3,n4
5,626.8800,967,994,821,731,604
5,626.8800,967,994,821,731,604
5,626.4900,967,234,821,731,331
5,626.4900,967,234,821,731,331
5,626.3100,967,128,821,731,604
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
5,626.0500,731,821,234,604,967
