n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,1638.23,52.94,55.43000000000003
6233,3682,3868,5337,3109,6461,1719,768,3996,1657.37,157.23,173.21999999999994
232,6846,3193,3545,4976,6244,6284,17,5700,1474.37,33.13,34.77000000000002
3648,2181,5910,6568,1874,4842,837,2600,250,1567.34,35.63,37.42999999999999
182,208,5321,4435,75,3122,5623,1774,3457,1634.34,56.86,57.26000000000009
5946,237,4322,1816,6256,3587,4061,4529,1909,1064.66,17.24,18.690000000000012
2831,1891,5544,1792,6233,3765,2373,176,3409,1604.48,36.51,37.849999999999994
6861,4558,5261,819,1522,5155,5928,7044,2428,1509.16,27.45,28.569999999999986
990,6087,2725,5910,5826,4102,3457,4159,6799,1653.87,149.88,155.91000000000008
5491,1555,2485,2327,4813,4090,6932,4139,3222,1637.34,65.39,63.52000000000009
4825,6990,282,3934,1988,6092,6532,3311,3394,1330.41,30.9,31.710000000000015
5445,1417,3007,4495,5759,6355,5525,6047,3069,1642.79,74.82,83.13
708,3595,5437,4165,884,6377,1341,4267,6880,783.12,15.04,15.699999999999996
3221,3035,4011,6002,242,3844,356,2527,5762,1456.48,29.62,29.299999999999983
6949,5036,4859,4736,3224,5301,1395,1381,4114,1555.77,42.89,44.660000000000025
1859,100,6312,1634,4420,7047,4491,1901,3313,1641.08,45.53,49.37000000000006
4208,2816,6942,4733,2894,3761,2205,5400,4489,1569.23,38.32,40.51000000000003
4988,5975,46,3143,6419,7020,6721,6066,4198,1094.61,23.93,25.549999999999905
6628,1058,4249,6368,4598,1683,3490,459,3941,1654.17,132.99,131.9400000000001
2987,4669,4541,1637,4134,3386,3972,6662,2922,1294.46,30.94,30.6199999999999
3394,2835,12,4411,4424,5107,6442,5017,2712,1657.68,71.16,78.68000000000005
3753,4914,229,6591,1880,5204,1451,4511,4787,1651.71,118.7,123.4699999999998
1480,7053,750,6540,4514,6529,6973,6688,2091,1650.77,68.77,69.01000000000009
265,6895,5514,577,681,7111,136,3710,119,1652.48,96.77,99.36000000000017
6177,6189,2303,2044,2200,896,6531,5118,1512,1655.96,93.93,93.60000000000001
2821,2378,569,1371,1307,2090,4320,1377,5379,1650.31,151.36,164.9000000000001
