n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
6311,6890,663,4242,8376,4235.24,32.82,30.120000000000022
7961,6634,4969,7808,5866,3923.27,15.91,15.400000000000002
9558,3578,8268,2281,4617,4187.94,18.16,19.880000000000003
2289,1553,4104,8725,9861,4039.43,19.0,18.84
2407,5081,1618,1208,5409,4096.58,20.94,21.71999999999999
7735,9171,1649,5796,7113,3834.99,21.51,21.04
5180,3350,9052,7815,7253,3460.12,15.41,15.760000000000002
8541,4267,1020,8989,230,4290.3,38.88,40.280000000000015
1528,6534,18,8086,5458,4371.03,73.46,75.56000000000006
3996,5328,1031,3130,9298,4171.23,36.4,37.600000000000016
3632,3909,2334,8896,7339,3933.95,29.87,28.84000000000006
1494,1318,5243,8322,8016,4209.15,24.2,25.32
1786,4938,9031,4769,2044,4274.48,40.93,38.96000000000008
8969,5451,8852,3329,9882,3961.47,32.07,34.600000000000044
8965,9627,4712,7290,1501,4009.61,40.01,35.48000000000002
9769,6306,5194,9431,3966,3912.14,17.46,17.479999999999997
4756,3012,3102,3059,540,4267.27,22.34,22.44
4260,7807,1131,1471,2133,4176.17,26.86,26.399999999999995
2450,633,1314,8857,6410,4228.24,34.26,33.59999999999999
8594,4515,8549,3858,3525,3861.18,25.32,26.839999999999993
9663,6871,9497,4509,7382,3888.22,15.22,15.0
8071,5855,1349,5313,1889,4184.66,44.65,41.63999999999998
7969,9618,5493,3119,3981,4098.66,19.4,19.04
265,4440,1919,3612,6095,4265.26,57.07,58.12000000000006
2793,5448,6981,1018,1648,4235.84,38.65,40.04000000000002
2397,3584,741,9402,8752,4188.82,40.02,37.36000000000001
9865,1212,437,2038,3088,4363.21,38.55,42.20000000000005
9934,9436,1961,6409,1499,4179.02,26.56,27.320000000000007
6064,1901,596,9920,354,4311.81,48.74,48.16
3188,3030,2029,7851,3450,4093.68,20.81,19.92
1000,373,8916,6973,1662,4309.98,50.31,48.08
4258,1146,3618,1179,4932,4258.42,38.54,36.84
5739,7144,2954,1000,8251,4020.23,26.7,28.759999999999977
7653,645,9772,1653,6410,4308.65,26.4,25.55999999999999
3266,4262,5874,7704,9335,4054.94,21.28,20.679999999999993
2775,3332,951,2592,2653,4259.92,25.12,26.799999999999997
5608,8674,4107,1920,9777,3797.51,27.2,27.599999999999994
7246,2864,216,7727,6715,4268.68,39.07,36.48000000000002
9324,8332,5102,5851,6367,3827.02,17.99,19.359999999999996
4111,2513,9184,203,7503,4235.15,38.77,41.08000000000003
1295,5503,748,8918,4601,4133.26,45.7,43.400000000000055
2209,3934,7894,5770,9996,4191.76,24.96,22.879999999999992
4716,5885,9671,2168,5083,3801.58,18.15,18.400000000000002
6357,6789,1322,24,9741,4226.01,34.57,33.95999999999998
3150,5478,2622,3922,3655,4261.73,45.27,48.92000000000004
7342,6203,9308,6789,516,4051.48,37.19,35.60000000000001
6590,9297,6852,766,2714,4227.88,33.79,34.56000000000001
7296,1046,4247,2583,7313,4124.65,33.69,32.6
8643,7983,9198,9895,1,4368.36,63.7,64.40000000000006
637,8103,5340,5112,7649,4050.3,23.77,25.719999999999985
816,6801,3080,8987,1367,4185.13,31.34,30.28000000000002
2138,241,6583,6840,5180,4269.54,40.68,42.04000000000002
55,3498,234,38,8656,4373.89,102.83,103.6000000000001
1602,3120,1948,9967,3252,4234.24,34.02,33.32000000000006
4954,4587,2985,1641,7792,4089.14,36.42,36.800000000000054
6499,1332,357,4500,7421,4130.87,29.55,28.439999999999998
1896,4202,2185,8533,5686,4221.88,22.72,24.19999999999999
1885,2530,4561,304,693,4358.48,41.6,41.24000000000002
666,3370,4254,9148,5156,4318.67,30.48,27.72
6011,9297,688,9954,8101,4148.47,28.58,32.20000000000005
7514,7134,6102,8813,2921,3916.54,24.61,23.359999999999985
3405,6153,9619,4768,145,4315.8,31.73,32.63999999999999
2268,2474,4446,5462,5529,4157.3,17.66,17.52
6016,1535,5541,584,675,4217.45,34.05,38.56000000000005
4417,2684,2448,9559,4743,4111.66,20.84,22.839999999999996
5913,6468,8986,2124,4807,3806.34,18.48,18.43999999999999
