n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,65900,60780,10592,43781,72649,5360,49678,22205,59247,55389,17087.97,491.4,631.0400000000008
20598,22076,31196,6728,14542,17357,66357,8300,50287,13326,38165,26864,29399,55280,11496,34961,27510,17087.92,301.9,296.75999999999925
51975,36855,44782,5661,26146,690,53895,7181,49652,64449,18237,3077,31029,55669,14686,507,15890,17088.82,442.62,527.4800000000006
75851,25909,26614,43282,1081,10944,17456,70748,2289,65641,11119,75101,65108,70462,25975,55064,9020,17094.22,392.82,414.2799999999994
52184,25187,12244,19052,22617,5400,7100,35388,72752,19569,35168,75403,4487,15903,52739,31036,21199,17084.37,271.04,296.5999999999977
66179,5640,47965,68427,74086,11369,45507,14413,47915,59152,27529,52713,26053,75292,2407,49668,43084,17098.94,134.95,154.08000000000018
80,56829,14641,27974,29059,58197,35341,42560,11641,40259,37340,13509,67830,7230,3328,49988,73457,17094.29,376.38,398.84000000000015
56182,65186,45361,32540,74190,8687,55706,30271,12553,52547,66830,48885,73461,48412,18236,38049,22421,17092.95,124.91,129.99999999999991
33936,3850,6619,22643,34466,21523,15763,19440,1556,6399,7983,59039,27341,50971,38566,1939,46469,17088.35,659.61,773.7600000000003
37356,18434,63034,73653,36402,17996,11349,72870,38798,15457,8597,55040,59165,18680,73652,50200,22161,17101.32,400.11,477.04000000000013
35934,64806,45727,13005,6351,36287,69315,16822,22718,11045,21263,29151,1705,26593,23049,62080,59860,17105.06,231.48,249.2399999999998
73301,71500,50893,10904,22681,71908,63184,34398,70179,8727,3771,57114,71349,40469,68615,69073,70401,17092.36,116.02,117.35999999999997
8595,75218,71060,39363,8430,29398,18016,13527,13057,64443,59445,7922,64253,6940,3827,48908,31934,17101.19,378.74,422.6800000000002
60115,30291,48657,75127,65001,31864,4718,11092,6148,53708,53303,9039,10582,24784,4470,23765,11064,17108.69,887.21,1049.6799999999987
8503,3914,46503,61635,71698,70198,62210,3404,9871,43755,11088,42136,1123,60797,58871,19474,50605,17098.21,597.08,693.3999999999982
