n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
61878,79507,27044,189062,103824,125535,40625,23619,17436,39.63,24.91,25.879999999999995
5194,105274,144022,240636,75858,209833,259529,200582,15426,39.36,25.11,25.839999999999996
58177,136403,140687,94436,72530,204405,45262,216759,27835,40.64,25.28,26.039999999999996
68608,56203,247191,243132,6721,217296,167952,211459,68224,38.46,22.85,24.199999999999996
209832,71237,50707,43206,81225,75927,164357,227363,191861,37.04,25.05,25.759999999999998
251900,224040,222436,230700,97620,22732,221456,158820,88448,37.69,23.76,24.719999999999995
176082,101694,132632,65240,46606,64834,124148,73399,23421,37.44,25.11,25.799999999999997
247615,244996,214403,226881,246993,143560,220322,78707,1890,40.18,26.37,26.24
238254,76530,150042,184787,231294,81726,222309,200594,133266,44.18,25.39,25.999999999999996
51150,108513,111078,157001,75550,112995,118324,42289,61138,37.56,24.11,24.879999999999995
79983,68067,213016,209031,11334,21253,12143,121286,164194,40.96,25.24,25.919999999999995
261481,73513,136019,140147,169868,123532,183731,89874,38027,31.16,23.19,24.119999999999997
261430,176627,51268,17416,108211,239476,53128,166466,165849,38.98,24.58,25.719999999999995
115645,72431,48156,93278,114274,195806,154342,84061,166312,37.29,23.72,24.479999999999993
146415,52091,237060,84812,26471,220050,16150,185640,59996,42.48,25.84,26.199999999999996
72739,200582,152620,161331,225994,62237,32019,86787,244994,39.07,25.68,25.679999999999996
46540,76264,120329,6730,11222,93607,182790,21655,234862,38.34,24.78,25.07999999999999
252831,250278,74890,192643,177003,251623,85753,4767,84622,40.98,24.52,24.999999999999996
75758,84325,253232,40084,203224,170897,107591,225803,247282,36.97,22.23,23.159999999999993
227935,162663,178269,214414,20383,76915,161934,50178,234378,38.4,23.46,24.039999999999996
116429,76544,35766,65548,100043,156974,252133,41655,86850,41.48,24.55,25.799999999999997
150232,2463,95243,11743,119219,44450,95732,205454,210855,35.49,23.57,24.079999999999995
95085,261406,76109,149803,25454,115166,257359,54325,111136,35.81,23.8,24.159999999999997
240262,54504,29784,15555,16307,14488,193231,44215,156115,35.23,25.05,25.959999999999997
177426,254441,39227,158994,10719,143190,128625,152742,65289,42.79,23.16,24.399999999999995
84261,261524,9325,32053,218851,138737,76783,202844,261332,41.39,25.18,26.159999999999997
107301,170816,258908,52497,125242,52893,63402,115032,107642,38.54,24.98,25.159999999999997
128958,9665,57425,110420,116261,65165,169721,233124,112154,39.0,24.6,25.519999999999996
217854,56549,130699,49207,8296,9648,66687,66423,63540,34.23,21.84,22.919999999999995
137803,54543,202457,60677,109349,227989,68599,37146,85200,38.28,22.43,23.679999999999996
13441,233576,243278,82448,148201,30633,259672,149345,105634,39.69,25.55,25.679999999999996
252380,236179,171171,171435,228300,207318,188049,195225,10617,35.29,23.82,24.919999999999995
129574,101573,24355,112750,55291,243774,229063,150026,235867,39.83,24.59,25.959999999999997
247500,242372,43373,88234,77648,172204,123529,209585,236112,41.03,26.4,26.039999999999996
168425,82585,213601,110097,138418,56423,171634,210081,179820,41.09,25.64,25.959999999999994
210004,70332,88743,241906,102808,250682,130125,19498,225079,39.36,23.35,23.799999999999994
254564,73421,252123,164589,175204,50137,11676,103494,235659,34.59,24.21,24.879999999999995
162410,33458,201017,253895,70632,174899,224477,15855,228086,31.8,21.42,21.559999999999995
43847,180316,166511,121785,149213,123780,195689,105834,243133,28.54,19.78,19.839999999999996
102352,57289,209194,858,55363,241791,41089,3436,159910,38.55,25.5,25.799999999999997
229749,67459,30379,103752,212303,201790,205250,99899,230130,37.93,24.59,24.919999999999995
58283,144338,13998,230347,249288,52866,42441,176024,159456,36.91,25.41,25.799999999999994
86676,214546,233766,147422,202787,205609,123603,239923,137994,38.99,25.02,25.319999999999997
115249,6918,20706,8960,182302,155841,29600,128144,147011,40.22,23.77,25.679999999999996
226681,67358,159416,202929,36375,10846,95045,20890,201216,40.29,25.15,25.959999999999994
230443,137097,237249,2765,77840,219595,90941,216940,19591,37.34,24.87,25.999999999999993
22319,251623,142443,118953,99918,53831,206408,256001,81571,41.79,25.27,26.399999999999995
101877,61263,198891,127572,224257,253304,104872,24935,20236,34.29,24.11,25.439999999999998
30002,240059,162781,209283,232087,95913,134342,262035,113758,36.26,24.12,23.999999999999993
109023,224878,186445,203577,116454,17542,164781,231034,246603,34.09,24.8,25.4
51341,166969,79247,243728,219268,125482,110746,30978,209282,40.49,25.23,25.759999999999994
146352,43876,97413,229189,42682,46229,185263,39139,85604,41.33,25.77,26.239999999999995
129566,225397,88758,67793,142046,255265,236997,1279,186256,40.38,24.62,25.08
44225,1458,169896,81740,31707,142854,29055,127534,206102,44.98,25.12,26.239999999999995
187586,157547,126943,137968,19840,136502,64340,107787,222185,36.84,23.63,24.84
76926,93530,60085,200977,47294,258422,226479,164285,443,40.12,24.67,25.399999999999995
177401,13872,159785,237931,82122,142628,239282,238328,122428,44.61,25.52,26.079999999999995
205115,238920,148986,80124,245559,227416,132818,206267,115540,35.99,24.23,24.919999999999995
160694,161863,115884,102709,36875,65980,202124,156523,94943,36.98,24.01,24.959999999999994
258446,173562,89140,34931,113613,21642,158759,37732,177048,31.86,23.04,23.519999999999996
212080,163084,46574,74807,236431,246290,97514,51770,150990,35.9,25.23,25.319999999999997
208114,91865,176938,162746,231535,24501,20201,105525,169261,35.87,22.59,23.679999999999993
245416,237052,47100,86415,171508,97489,85635,45776,78795,43.9,25.4,25.999999999999993
231547,6074,158274,5269,137346,248877,197798,217520,23254,37.34,24.44,24.759999999999998
210004,94114,211615,213095,249910,25794,41540,47815,153136,38.04,23.49,23.839999999999996
258745,129824,173279,150435,260182,245867,20158,199295,242668,32.92,21.72,22.559999999999995
253879,258573,30624,45094,170801,125601,177051,232345,195350,38.19,24.84,25.799999999999994
58241,161970,206222,217910,173084,79394,223549,243222,180291,39.37,25.41,26.04
106459,230958,157033,62241,235110,128407,184441,57965,81179,34.81,22.58,23.159999999999997
96368,60389,195473,85620,140830,164311,138873,261213,118458,36.91,25.77,25.959999999999997
