n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,7.82,4.59,4.49545334464468
33936,67013,63691,4.87,3.98,4.019804526748971
53075,39755,62468,4.39,3.8,3.7667764946401556
46930,28631,66150,3.63,3.76,3.766220289126693
18254,36941,18316,18.47,5.29,5.610404524588138
12429,32834,69804,4.31,4.41,4.308875968992248
19262,40651,12945,15.89,9.57,9.18150128845063
9665,43279,61884,12.95,8.01,8.160607085907674
73375,13199,46372,4.27,3.81,3.8404255319148937
56907,41444,26801,4.88,3.1,3.194561257000631
72420,62522,58024,5.43,5.2,5.148008609224877
68334,34143,8163,7.69,4.69,5.5499080610640545
71919,1840,12225,33.87,9.85,9.832177942074633
52274,149,64694,33.71,12.1,11.876694240570037
43664,31969,42625,9.49,4.95,5.174671576362554
8255,25043,74384,5.05,4.73,4.678425471682928
29059,31275,18677,7.18,4.04,3.895944897215955
71170,58716,11955,9.84,8.46,8.149293125084911
10544,41950,66576,3.72,3.05,3.0660040546899356
64131,14294,39511,3.52,3.52,3.5
72255,38153,16359,6.35,4.98,5.039908335442525
71754,43614,70816,3.76,3.61,3.5621904335151173
26634,71726,37703,4.63,4.47,4.614751858407552
58325,12010,50449,4.07,3.51,3.528290793408521
41555,75451,31733,7.19,5.87,6.283212712378314
38054,24100,24823,30.78,10.63,9.597015821754598
24475,4321,34086,3.0,3.0,3
62459,9055,11773,21.43,8.75,8.952827092476282
17068,19601,5064,11.21,4.67,4.881601731136195
10518,70857,51287,7.78,6.02,6.12861517209537
68756,36127,68392,7.29,4.98,5.085666633356197
30867,28206,54974,6.54,4.43,4.633130744521965
36072,59056,64573,3.74,3.58,3.565374043408581
46840,10796,42509,8.59,5.77,5.872187738855542
15119,63759,43944,3.41,3.16,4.00312557200197
24953,31855,2124,17.56,6.29,6.559579898729972
35525,15353,28896,3.0,3.0,3
48766,22345,43586,4.3,4.28,4.398471534329854
55853,8151,13186,4.97,3.44,3.2832681210305603
19183,28675,5928,8.68,7.25,7.460165708535209
75217,70018,9698,5.76,4.21,4.083644527408617
3499,16311,24709,122.71,22.92,25.750174731532958
75491,15688,51276,4.8,3.85,4.097652071820385
11997,48514,15210,3.47,3.68,3.6572583979361206
4769,2835,25505,53.23,12.94,14.86527120358885
24244,16239,62814,4.53,4.09,4.375361147875875
27600,8006,2986,13.87,7.48,9.146548004422568
71334,55786,13303,9.2,6.77,6.386794471588965
34068,9175,28944,8.7,7.99,7.956933900890043
9433,39460,45913,7.81,5.95,5.9401955602406735
57156,23634,8000,4.01,3.6,3.4676766251841835
66012,61227,5161,34.81,6.31,6.572772738669267
13227,51285,26129,4.36,3.33,3.5003097519777775
34096,46996,61632,4.55,3.83,3.7112103830857945
74680,22206,26661,4.86,4.21,4.110180372771863
7608,20736,21227,17.26,5.96,5.974230845039167
44867,69399,32858,4.13,4.2,4.27536231884058
15363,57974,22913,4.04,3.52,3.3914083772456483
1730,61816,53727,15.8,8.78,9.040076817983849
74594,66663,40821,9.9,8.54,8.742262056033752
46812,50940,32890,9.94,7.29,7.163458258337583
20108,73478,1630,41.06,10.63,10.63457531384686
60024,10364,44029,3.15,3.17,3.134681624105408
5989,71345,36815,14.35,4.3,4.2578949465933125
17673,31474,63154,3.65,3.48,3.8357381850193186
46166,37732,47081,3.0,3.0,3
17346,40671,50858,17.05,7.08,7.578134339416307
54318,10580,199,27.48,4.5,4.344839616495939
25206,43830,20981,4.0,4.0,4.0101358202402055
31380,29241,58737,3.31,3.43,3.3033482966818193
49630,74468,54317,7.5,3.08,3.1450614221534083
4134,52725,74379,21.38,9.89,10.645570809529431
54817,6131,21715,50.32,9.06,9.178762795185962
58373,8373,33977,14.16,12.13,11.518617799874404
20668,58505,69150,13.92,11.75,10.333473673874227
63866,73584,9,6.16,5.24,5.068075461543268
5100,64825,42722,3.02,3.04,3.016308503871001
40902,61196,6534,6.55,6.37,5.511524436059998
54412,24641,71901,3.36,3.3,3.290178571428571
10940,17107,1930,17.1,4.94,5.288448517841088
52666,54720,41441,5.31,4.37,4.714600077883194
444,27987,1873,111.78,35.44,35.646445313944774
309,69251,12816,23.07,9.21,8.364407343140392
24963,15584,26019,3.0,3.0,3
39638,36697,23884,21.29,13.4,12.861803601755419
13130,62338,51995,3.46,3.39,3.62659696681094
10662,2863,36007,23.5,8.05,8.737240695627712
59372,15175,33618,7.32,4.62,4.421278053564397
17487,68270,45488,6.28,4.56,4.458428544172048
15087,20242,36491,3.0,3.0,3
2434,5544,5329,36.94,12.55,12.553683885829845
26966,34035,73184,3.92,3.79,3.75
41250,48089,74379,5.96,3.86,3.503187059834687
5505,64813,60118,4.05,4.07,4.088938087442995
57074,48817,70507,5.67,4.76,4.635634398630561
23368,27242,49227,5.36,4.61,4.698259896533507
38146,1166,18147,91.49,12.01,12.314834024988027
19794,35569,43700,5.68,4.15,4.240259039258883
44238,48129,12282,24.56,9.58,9.81522839313378
44335,4674,5400,26.59,7.79,7.1578024195281404
