generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 100, 51.68, 56.36, 53.285, 53.2997, 0.8581788333441929,0.9903838383838384,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 100, 52.9, 58.26, 54.254999999999995, 54.57669999999998, 1.0711377642488384,0.9586343434343434,0.033711852377572724,[12. 13. 13. 13. 13. 12. 12. 12.]
2, 100, 54.16, 58.26, 55.870000000000005, 55.967199999999984, 0.901003973354169,0.8653575757575758,0.0,[25. 26. 25. 25. 25. 25. 25. 24.]
3, 100, 54.97, 58.74, 56.93, 56.8988, 0.7812365582843652,0.6345616161616162,0.008238928939237968,[39. 46. 34. 40. 39. 34. 36. 32.]
4, 100, 55.93, 59.64, 57.53, 57.628499999999995, 0.8107075613314586,0.558169696969697,0.015321756894790577,[64. 70. 40. 61. 51. 37. 44. 33.]
5, 100, 56.54, 60.53, 58.57, 58.47459999999999, 0.7791744605670802,0.5606949494949496,0.014922870556673382,[ 84. 106.  41.  87.  63.  37.  49.  33.]
6, 100, 57.85, 61.17, 59.21, 59.211100000000016, 0.7543777502021118,0.5376202020202021,0.01057326945316373,[118. 137.  41. 102.  81.  37.  51.  33.]
7, 100, 58.36, 61.8, 59.795, 59.87290000000001, 0.7449460316022898,0.5073131313131314,0.010299166257969517,[131. 145.  50. 118. 127.  37.  59.  33.]
8, 100, 58.91, 62.92, 60.629999999999995, 60.640699999999995, 0.8222107454904736,0.47145454545454546,0.018122977346278393,[138. 152.  58. 123. 137.  37. 122.  33.]
9, 100, 59.67, 62.92, 61.1, 61.1276, 0.7147490748507478,0.44075555555555557,0.0,[144. 166.  84. 127. 152.  45. 149.  33.]
10, 100, 60.11, 63.54, 61.795, 61.82200000000001, 0.7529555099738628,0.40065858585858594,0.009853782581055267,[153. 191. 111. 129. 175.  46. 162.  33.]
11, 100, 61.06, 63.99, 62.24, 62.27150000000002, 0.6867683379422788,0.38670707070707067,0.0070821529745042945,[167. 218. 119. 134. 187.  52. 190.  33.]
12, 100, 61.36, 64.23, 62.885000000000005, 62.875899999999994, 0.6376364089353749,0.3711313131313131,0.0037505860290670727,[183. 271. 132. 143. 193.  54. 191.  33.]
13, 100, 62.18, 64.82, 63.375, 63.318200000000004, 0.6269009172110058,0.34864646464646454,0.009185738751362122,[205. 274. 136. 149. 198.  98. 207.  33.]
14, 100, 62.06, 65.35, 63.629999999999995, 63.6514, 0.6242371664680016,0.35172525252525266,0.008176488738043832,[235. 301. 137. 151. 230. 103. 210.  33.]
15, 100, 62.52, 65.37, 63.86, 63.883599999999994, 0.6902079686587226,0.35078787878787876,0.0003060443764347396,[261. 307. 144. 168. 250. 108. 217.  45.]
16, 100, 62.97, 65.55, 64.36, 64.2691, 0.662539198840341,0.34546262626262614,0.0027535566773748293,[272. 318. 146. 173. 278. 135. 217.  61.]
17, 100, 62.68, 66.35, 64.57, 64.4594, 0.6691887924943157,0.34497373737373715,0.012204424103737562,[272. 318. 146. 173. 278. 181. 217. 115.]
18, 100, 63.22, 66.94, 64.62, 64.72840000000001, 0.6587119552581381,0.3571313131313132,0.008892238131122885,[276. 324. 151. 179. 296. 237. 220. 117.]
19, 100, 63.34, 67.15, 65.195, 65.12729999999999, 0.7837701895326209,0.3631151515151515,0.003137137735285449,[284. 332. 171. 185. 304. 240. 221. 163.]
20, 100, 63.8, 67.15, 65.61, 65.528, 0.7103210541719852,0.3373818181818181,0.0,[289. 333. 200. 187. 304. 240. 222. 225.]
21, 100, 64.79, 67.17, 65.805, 65.8809, 0.6047100048783716,0.30370909090909104,0.00029784065524938227,[310. 336. 201. 246. 304. 245. 227. 231.]
22, 100, 64.61, 67.73, 66.08500000000001, 66.0653, 0.6854756815525993,0.30381010101010086,0.008337055232990952,[318. 345. 243. 250. 313. 247. 243. 241.]
23, 100, 65.1, 68.1, 66.37, 66.408, 0.6611444622773458,0.298319191919192,0.005462867267089773,[322. 353. 264. 257. 341. 255. 259. 249.]
24, 100, 65.24, 68.42, 66.69999999999999, 66.664, 0.6534875668289336,0.30113131313131314,0.004698972099853266,[342. 365. 303. 258. 343. 257. 282. 250.]
