n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,63944,3715,51093,56723,276,58377,34908,29984,143.68,39.63,39.26666392409771
13399,41606,4009,2925,3335,70964,1206,49965,28390,55327,3806,69157,29057,57394,64987,72464,30550,45311,30260,129.18,46.33,48.13632468044972
28676,60241,37982,2816,54549,72935,13107,24367,38848,15845,43607,65640,55326,66547,24883,39763,37245,65452,66228,46.9,27.86,27.608570297453227
51557,4525,62944,31816,52990,54304,22676,48119,71932,49113,11333,57535,66640,14146,21456,68280,51544,48565,64185,43.62,24.11,24.533961344982703
3876,61514,5699,40439,75782,51589,22328,22097,65829,29745,1612,26151,70728,71871,30431,53012,67341,45065,75732,87.38,36.37,36.073100307325696
46304,60179,35294,71826,748,50290,67174,16940,67984,73578,26933,55848,7356,63058,47806,74710,72666,26193,66154,105.48,52.85,45.73641462932634
54185,63560,46765,54319,45361,207,70579,70793,43402,60050,3666,30094,23227,72188,23695,12006,72224,33461,4254,26.15,24.3,24.087211674725395
9234,10909,2187,59375,1908,36857,32710,35211,14350,24197,45144,38048,9111,21950,20922,33451,69124,22039,35771,96.57,42.85,43.723744830421126
38599,59598,42205,65076,62098,14967,3097,40895,50666,45002,55170,24646,33871,14255,33221,66861,27405,56577,2728,39.76,25.49,24.837372611253425
29540,2341,52076,19197,4630,21001,58414,66362,55923,71395,28914,67711,59093,29254,68668,4023,51760,75477,42106,140.44,43.67,43.8666727055279
55875,7705,39138,16473,27804,6218,40158,9270,10019,40679,39043,20736,54548,74047,33077,17090,1111,73494,4969,102.09,56.39,55.965730300372634
28520,74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,75154,56747,25443,64533,13687,51126,38806,66074,85.81,51.27,49.704812783575036
65509,2254,42643,52733,36877,2371,20573,26326,42957,73838,17713,44445,56261,27922,34935,12636,49706,71778,45069,73.15,39.31,39.29035937261015
70035,63504,69798,30754,8561,5295,11099,17434,22242,21830,70544,27914,35128,43546,66307,33461,48248,44413,44601,80.66,38.67,40.18089229841482
