n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,2019.01,513.29,673.6799999999997
1758,307,704,3552,3425,572,1971,743,4514,3477,484,6773,4632,2014.92,705.02,1106.48
1014,1828,5166,5139,4775,506,4727,4796,3249,406,1811,381,4560,2020.43,570.09,813.1199999999995
7032,1090,2372,3433,1181,4429,964,4676,2527,4589,6685,5586,1480,2016.97,370.28,432.12000000000035
844,4764,4679,5233,1539,3050,798,4487,5833,514,4623,488,5070,2017.97,388.6,488.07999999999987
1687,4066,5573,4355,3502,6367,2573,3814,4796,3712,2962,2455,2035,2021.88,706.72,1047.8799999999987
6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2813,5975,3676,2019.43,103.52,105.16000000000012
2358,4988,599,967,4193,3425,1351,6202,2802,1245,4005,3454,321,2017.25,244.76,273.4000000000001
5474,635,6263,4571,4694,6464,6703,2570,2786,5695,2868,4869,4068,2023.06,107.21,119.36000000000016
4750,6528,3737,563,6881,766,2211,3883,5710,5440,532,497,5989,2016.87,133.85,133.72000000000014
5746,2536,5301,4734,5580,6733,3650,2331,5870,3160,5477,2842,184,2019.24,162.3,179.48000000000005
3782,2911,1376,5004,959,4044,482,1787,6293,2354,1059,6048,2028,2014.03,798.41,1273.4400000000023
3259,3202,4067,660,1362,3679,3290,4501,2276,1121,6711,3526,7077,2020.38,629.89,886.1600000000009
4507,2280,5786,3402,2939,5592,3116,1890,1236,679,1443,1239,1900,2019.64,259.31,302.08000000000004
5394,1911,98,3972,6808,4826,1493,2152,2309,33,1193,3432,4379,2018.2,271.54,302.79999999999967
3024,4995,4639,2610,1028,5656,7038,4222,5059,5365,5539,6060,442,2018.52,56.81,53.36000000000005
3740,6389,5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,2022.47,141.43,156.32
509,1561,551,1710,3609,1329,900,2785,4921,430,838,1,4643,2013.64,500.36,647.4399999999994
1239,4395,831,2978,5027,208,576,1703,5030,3082,1216,5197,2066,2018.43,297.83,354.0400000000001
2845,4933,2983,3884,1006,944,6954,3998,3817,3935,3963,2554,703,2015.07,312.89,405.2399999999995
1180,837,6141,2806,6064,2168,3920,6789,5669,1322,4229,189,1681,2013.55,244.47,286.11999999999966
4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,5703,2017.71,391.45,469.9199999999995
6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,2023.83,565.99,815.2799999999995
5213,1827,5023,6647,6458,6212,6984,1598,6603,1961,6703,3282,6061,2021.12,379.92,440.2800000000002
6580,1857,1637,4240,4036,2912,5988,237,228,6472,2288,3868,2123,2018.04,150.97,163.55999999999986
1586,5673,4957,2820,3663,6623,5923,2863,2987,659,1806,836,1858,2015.31,552.5,890.4399999999991
3850,1611,2766,1674,3953,5112,4999,6884,15,3927,5349,2818,6550,2017.67,213.31,234.96000000000038
5268,694,6837,5411,982,3182,6408,5828,6145,1632,3916,1462,3554,2018.35,304.76,341.64000000000027
6464,5208,2723,710,6560,5913,3242,3794,3288,6089,695,5937,1301,2018.45,293.9,351.60000000000053
1392,1040,225,1238,4839,3812,6606,5372,1197,5010,6770,4881,3885,2018.23,335.81,410.55999999999955
5384,2870,1277,4494,4491,1073,175,116,6548,5950,5322,841,4313,2022.4,494.09,603.4000000000002
6139,1140,3553,1595,6767,1728,229,2063,1743,2399,4105,1970,6256,2018.57,503.97,627.5999999999998
4804,2670,2124,4459,3432,6833,1073,498,6061,2898,3753,5426,4778,2018.92,135.32,150.32000000000002
6676,4233,3445,6775,4109,1071,4356,1243,4288,4182,153,3605,6361,2021.56,334.85,411.64
1500,4985,32,6357,6546,1227,1411,1159,3878,5071,5940,985,4558,2018.31,310.78,383.39999999999924
505,2670,5589,4246,4347,4550,3952,6424,6361,869,4589,465,2035,2017.31,211.27,226.5600000000005
1567,2268,345,6326,800,4159,3704,4601,228,6225,519,3631,2667,2013.45,388.97,485.1600000000002
5017,4141,4965,4195,1633,5674,2270,3705,4162,4368,6613,3916,4159,2021.65,217.54,254.12000000000035
2028,5727,4286,2126,4583,1659,6881,3666,1123,3413,996,3214,3621,2020.71,159.85,173.00000000000034
2588,594,5498,1971,3508,599,1742,5484,2480,6422,1002,6364,1265,2019.36,293.36,347.84
5866,5271,5408,2999,1171,2073,1124,3831,1798,6116,771,3262,3991,2016.78,232.1,265.19999999999993
1333,5470,6819,1832,1322,5786,3535,4223,3308,2778,3451,1603,2921,2017.8,197.82,203.31999999999974
2609,755,5915,2997,159,2768,4538,3757,3608,5760,148,3148,2715,2018.9,158.82,167.08000000000018
4238,5111,2420,4196,526,924,6458,1872,858,688,2175,2227,324,2018.52,197.33,215.96000000000032
6381,1487,2215,6191,1061,6715,3459,6959,5537,6709,2118,3325,1223,2002.61,97.12,102.0799999999997
4395,4217,4674,4051,5737,2679,732,2286,471,6550,5637,1501,3484,1975.05,95.0,98.68000000000008
593,2203,137,5197,725,6566,2134,686,4982,7014,1821,545,2166,2018.3,181.08,188.64
7067,996,3717,94,2778,4530,3422,2194,5092,1058,353,4316,5812,2017.24,188.54,209.84000000000023
1953,896,1322,2145,412,1483,1652,2555,5150,2498,4350,6221,1686,1993.91,168.34,177.83999999999997
2375,3651,4096,5506,1457,2216,2842,6583,148,2051,302,125,151,2020.84,353.76,423.56000000000023
