n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
3898,9709,8916,2136,6061,9894,7766,9516,1073,9922,215,7687,4249,9024,3839,3141,7704,130.31,53.24,51.525137207642985
8863,9005,7804,6506,2467,3799,2484,8571,6388,248,1049,2611,9684,701,4935,508,4414,112.48,43.44,44.37581421446228
7745,9744,6350,6994,6471,9452,7284,2197,5988,1596,587,2227,8108,3555,4226,7146,4932,79.28,40.14,40.05004460098444
6900,8310,6322,9404,5749,8750,9585,6677,9572,3807,5517,469,4582,9925,2672,5347,8876,100.1,44.65,45.588360783758304
9370,9324,1705,3459,9396,4375,4668,2038,1039,7897,7921,1450,5637,1091,6725,2470,329,89.19,38.29,39.92714740752767
4815,6998,6802,1948,724,9912,736,6189,9607,5422,9025,4572,8280,3865,590,5073,118,129.97,57.94,57.44885989593313
1261,1771,9826,8774,514,3233,6683,4777,4315,2559,695,5567,5141,5901,2266,6189,6172,98.99,44.04,44.822053302153066
7543,8520,6327,9759,9162,1680,8307,4444,7064,3893,4933,7167,4230,8538,4964,8985,5552,83.29,37.08,37.691626882395866
187,6802,9502,5158,328,6168,9653,2183,984,5446,7639,5782,5776,9975,4569,8020,363,91.42,45.65,44.99124148539039
9656,992,348,6048,4114,7476,4892,9710,9854,5243,2906,5963,3035,5122,6048,9758,4327,95.59,42.54,44.50216667701364
4921,6179,1718,441,9326,2153,5079,8192,3646,4413,3910,5370,3070,7130,1589,1668,9842,110.54,48.0,47.826816524003526
5275,5468,3677,7183,2773,1309,5516,3572,9312,7390,4433,3686,1981,555,8677,3126,5163,112.49,45.88,46.09914816306086
9418,3007,4564,5572,1401,5657,9658,2124,6902,4783,8493,4442,7613,5674,6830,4757,6877,88.33,40.4,40.786571330137555
9311,6709,582,6770,2555,3269,76,7820,8358,7116,9156,3638,529,7482,8503,4735,8910,134.56,51.6,53.63029599317801
5588,3726,1115,9644,4702,1966,4006,738,575,8393,3251,7043,9452,808,215,7881,1979,159.49,63.48,63.877881821873
2815,8244,4913,3916,325,8601,8798,6778,872,1861,5592,2054,4136,8863,7818,1005,5764,91.22,40.4,42.194869241495766
3617,3233,2002,8759,1953,2806,3923,4485,2105,122,7987,9353,6558,818,4446,4067,4400,154.02,66.98,66.1478687239297
8638,8514,6930,835,7747,5293,29,898,2078,756,2041,816,1120,7910,540,1411,8444,189.06,73.54,71.91167259050974
8226,8028,5175,2572,5154,1175,5755,6320,6383,9611,4982,5911,4340,3130,5386,7023,2027,74.38,32.68,32.295008834375984
2090,9101,57,6229,1309,9285,2925,703,6115,7550,9903,8869,6230,711,7071,869,6101,178.92,71.78,73.27916439204851
8128,5160,6889,6853,7550,293,4015,3582,8779,4425,9664,1172,6961,3677,6977,2135,460,81.31,41.52,41.746516464381926
5334,6131,9159,4295,1989,7604,2017,8686,6167,1779,5216,9238,8715,1689,9629,80,7758,76.77,36.52,36.76051250760366
2351,3866,6368,726,8637,1504,9245,1626,6156,2935,384,5594,1987,417,1885,7895,4661,137.51,48.84,49.846381009513664
9487,4905,1454,594,9234,8377,8667,3904,1748,9084,1636,9065,1001,9013,5312,9240,2956,116.33,49.21,47.95805495020497
1267,3966,2945,4095,7440,6450,4143,6020,9821,6498,5739,9119,6852,1364,6149,8197,3854,105.22,44.22,43.215607486195054
6763,2631,6803,9312,9499,8472,7925,2558,6570,2446,2663,1570,8158,7921,8474,7258,9608,87.75,34.89,35.26297631544384
