n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
1933,2484,845,5908,3244,6.955,6.604,6.526569595124222
3922,1269,738,544,162,11.467,9.089,8.938648919544054
3289,4500,2370,6557,6268,5.479,5.335,5.300671286442222
482,1818,4262,4396,2951,18.848,14.774,14.515922618046153
2266,6387,1414,6773,869,8.396,7.878,7.860630351133909
2144,1756,210,6790,5248,5.195,5.168,5.166508404455987
6608,2132,6557,2226,1584,11.505,9.349,9.146905349883063
1350,2538,2372,5136,7105,18.25,15.648,16.000303731824154
5995,7001,6951,3050,710,8.832,7.376,7.5083524968993665
6920,4963,2764,5502,3177,5.606,5.247,5.231999852715981
4144,2038,1456,2026,3879,8.907,7.957,8.025709373486178
2293,731,6700,7090,4486,5.238,5.14,5.148933623166135
6885,2459,59,2391,4688,14.205,10.313,10.530567702871844
5774,2553,6947,6268,4164,5.321,5.258,5.27788707904927
1598,3391,3471,4906,2360,13.62,10.866,10.913323387820117
3531,3697,1321,1910,2499,9.705,8.093,7.955293494911371
2127,6656,6532,354,664,6.929,6.548,6.619894285903014
379,3790,5131,2297,4250,6.211,5.879,5.949236166884528
4379,5308,3860,5741,2808,5.554,5.362,5.363006659057376
1188,5519,1602,544,3381,9.64,8.006,8.116297831073105
1660,5202,5182,3613,2263,5.858,5.577,5.500358420000032
1504,2914,3571,6118,4823,9.441,7.42,7.599628266127763
2626,5197,4575,1627,2650,6.054,5.706,5.7404380224132625
827,6876,504,5801,1874,6.187,5.887,5.83414252283608
2273,6268,4769,5041,7062,11.346,8.966,9.021694418216
1944,1000,2712,1454,2383,6.11,5.913,5.993635761399762
3760,210,350,2925,5712,19.592,13.647,13.620051648889897
676,2340,6020,5531,2679,7.88,7.359,7.310971897314541
148,2644,2367,2635,1252,5.704,5.566,5.5779441775554
6350,5340,3362,7056,5083,6.439,6.219,6.152860851231562
5570,6700,636,2403,5060,6.541,6.161,6.1956550929902985
1568,3638,2392,1117,2048,18.256,13.858,14.00289087700489
3126,4905,1301,2714,4694,6.183,6.096,6.08181409316374
76,2976,366,3725,1389,7.624,6.665,6.557080804202673
2991,6420,6589,2971,2378,8.406,7.231,7.302904825112087
4681,795,3598,1697,3473,12.129,8.943,8.90672067447076
1703,930,486,509,452,8.647,7.213,7.197479374313096
6038,1381,4878,5544,1225,5.837,5.4,5.438320164465207
4968,334,4474,4019,4773,10.971,9.684,9.630209506070099
2040,2633,291,1001,6839,6.288,5.982,5.993892662849274
4335,2399,6338,3353,5338,11.945,10.072,10.159660230185112
1640,3913,1652,1981,3594,5.39,5.318,5.308249410243567
3363,4029,302,1794,3450,5.886,5.664,5.711059451847335
3633,2036,5303,3504,6807,5.232,5.166,5.156880123789279
1767,4084,1537,259,301,9.39,7.474,7.470349030197022
2083,2075,1985,4306,1704,8.083,6.741,6.8133152119026335
6326,1896,3417,2143,1160,6.4,5.818,5.792242221414267
2662,420,2576,4631,957,15.636,11.869,11.945513491504851
4667,3301,5349,5357,6478,6.55,6.188,6.084126462756024
5876,6100,331,4049,3174,17.421,13.429,13.573444202591965
761,3523,1727,4688,1355,8.799,7.779,7.746809785935582
2757,2426,5381,3860,6549,5.765,5.662,5.624252511038438
5263,2580,6675,3440,4325,6.021,5.704,5.775777087035877
1763,5363,6565,5619,6562,6.326,5.67,5.7304179965592015
2197,2773,3212,4066,609,5.18,5.096,5.133016048685992
7033,2294,5143,5475,1566,8.86,8.297,8.23673285471441
364,3234,5075,1045,6281,7.364,5.963,6.028103204425742
2207,5465,7014,495,1370,8.924,7.657,7.746970923496674
5634,5203,3805,4662,3868,6.853,6.404,6.403514962939361
6115,3307,3198,1790,6537,6.148,6.008,5.962217702710725
26,1730,1284,107,4997,10.47,8.239,8.014428085337617
2108,949,3242,6634,6305,9.689,8.414,8.330155706952862
6414,3121,1821,4510,437,8.851,7.567,7.489434896097004
1652,1326,5500,4983,2708,5.369,5.249,5.232969593466509
6704,4606,6337,6425,3862,9.889,8.915,8.868775590970461
4312,3601,216,647,280,11.619,9.01,9.07108311403881
5696,4870,925,4004,4594,5.206,5.177,5.163370074557837
7083,2104,4981,6341,1136,7.156,6.706,6.728809437149201
338,2970,652,6288,4284,7.674,6.93,6.888864859581368
86,2432,6862,2841,6779,6.749,6.311,6.310371979453345
612,697,4451,3717,3122,7.314,6.532,6.517806534457362
1682,6450,2549,3183,1914,10.864,8.815,8.919907037340968
6215,3986,7008,3277,779,5.323,5.211,5.225899554761957
632,937,5086,6540,2997,5.614,5.378,5.382929445885272
4198,3554,3406,7027,5826,5.451,5.226,5.2733141258886285
6361,3639,548,5149,1604,10.366,8.454,8.510765695973781
5217,2476,6852,3921,3460,8.016,7.084,7.107650210166632
968,6540,4573,1371,3044,7.762,6.652,6.720650035567224
1333,1444,5789,1223,2675,5.999,5.98,5.979925879777699
4048,7043,2773,2118,4438,6.339,6.104,6.115329730245387
39,5820,1382,45,5309,9.636,7.864,7.835599999993214
2554,990,4464,907,3985,16.253,12.315,12.227662666116652
6440,5862,4923,3966,4311,5.164,5.15,5.176213813398249
620,4265,2010,3368,6943,6.304,5.633,5.657577103086125
2403,2922,1877,6280,1477,8.109,7.124,7.1366417336780685
7077,5133,13,5543,433,13.417,10.03,10.149307900103178
4993,2566,4457,3825,6409,9.947,8.32,8.191895668283575
4655,2503,7106,4150,6445,6.101,5.829,5.760636690219424
3610,5021,5058,3621,3209,5.506,5.337,5.350401070852004
1152,2061,6316,4891,2966,10.165,8.881,8.82585362702711
5423,2785,1091,3550,676,9.569,8.499,8.529634508353904
4961,1179,5532,6627,5096,7.266,6.373,6.461068267618791
1455,2337,3047,1617,4718,5.25,5.215,5.232704376022675
6503,2870,5529,5085,765,6.868,6.376,6.32213399379124
631,3297,5289,1471,2700,6.878,6.475,6.520976645565396
5359,3046,2676,1430,2462,5.259,5.278,5.227435285186785
189,4946,164,4292,6181,6.074,5.473,5.498327028083601
6797,726,6562,2941,6612,6.322,5.854,5.941570247895013
6659,806,1298,1494,4785,6.826,6.018,5.997033692039954
4057,5414,4701,629,6227,5.604,5.35,5.346549628539171
