n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,38.88,12.94,13.04401802809619
49,74,840,548,96,55.84,16.78,16.67674485779558
374,596,59,931,519,55.51,17.4,17.38256162855101
219,38,88,444,428,63.79,19.57,20.50479205904855
71,246,92,564,434,49.52,16.79,16.892940854878052
60,846,579,126,970,53.82,19.93,19.684373924922337
228,645,642,596,970,36.07,11.54,11.552375101305692
63,590,599,406,50,55.86,17.43,17.62232545399913
999,226,47,570,879,57.6,15.69,16.622863080093786
136,296,429,147,553,52.6,15.46,15.304530358191315
120,584,315,573,835,48.11,12.36,12.540590080825483
698,185,105,595,584,41.31,14.15,13.736508317456247
654,192,381,99,560,50.04,15.75,15.00716535564719
729,64,577,61,633,55.86,17.93,18.567474615664832
210,508,696,544,437,37.76,11.6,11.285264202104909
795,321,476,599,945,48.1,12.66,12.052363491001197
464,370,306,254,813,41.73,13.05,13.638845106059621
184,715,798,249,83,51.28,17.28,17.266125212663596
588,307,537,506,896,30.7,11.96,11.962562819284077
351,746,459,294,623,45.39,13.03,12.759853387519428
74,120,524,428,168,57.53,16.34,15.702764847663575
775,350,155,955,500,44.73,13.25,13.691319787877186
431,40,985,684,79,50.02,16.8,16.42144549192113
782,571,586,808,896,38.08,11.69,11.68587675230199
837,321,348,711,358,44.64,12.99,12.561593100629063
608,508,593,816,467,34.66,12.25,12.09277733364274
70,860,95,967,276,57.99,17.73,18.145376532056606
485,713,680,66,62,60.67,18.09,17.039096708345067
748,718,317,662,591,36.78,11.53,11.380905755713284
697,841,456,291,733,37.76,11.85,11.441928076459458
395,908,684,355,23,60.93,17.19,16.413241771476414
963,472,363,172,625,45.03,12.19,12.537922729289573
119,505,60,223,786,70.08,19.88,19.752063176457003
294,132,756,253,407,55.63,14.16,14.2784473320063
400,938,892,508,82,41.9,14.56,14.023036400690025
170,459,411,562,284,58.18,13.88,13.538354196741265
904,140,838,440,884,41.47,10.16,11.387117219621782
563,285,723,425,367,46.33,13.54,13.34646592388443
699,905,389,980,236,33.83,13.47,12.70340622864623
154,84,180,154,237,52.07,14.37,17.471519658773783
674,238,12,496,851,79.26,26.1,26.962377586663667
603,186,269,288,4,60.21,16.8,16.422190247766867
149,429,547,378,624,37.14,11.36,11.473246642419062
579,326,975,128,707,40.73,12.24,13.093159939596685
879,527,973,632,670,34.86,11.26,11.388868861058192
692,757,55,467,921,60.31,17.16,17.08974549910741
891,798,974,895,696,34.46,10.65,10.404994367415778
817,572,401,407,408,40.28,13.14,12.178322522760691
403,106,493,649,410,33.34,12.74,13.584937618040097
63,195,68,213,451,68.43,18.47,18.69013248387688
166,112,348,615,53,64.61,20.03,19.65284568929387
104,0,580,154,549,69.05,20.66,21.027690223314966
103,971,372,628,26,58.69,17.16,17.712271021449823
72,895,212,628,385,45.69,14.27,14.302415794087839
152,649,258,978,355,45.09,13.05,13.749590427913692
616,372,485,125,118,53.37,15.63,16.563827979148424
869,499,477,491,495,43.83,12.9,12.974184797962575
319,87,147,104,767,62.39,16.33,17.04411330219342
350,758,271,490,848,33.89,10.29,10.564284357595408
708,165,528,23,210,61.26,17.44,17.857413782601867
973,974,540,370,150,33.04,11.86,11.711366874384577
706,556,936,27,776,58.27,18.09,17.711674239367415
540,305,658,884,93,42.99,13.48,12.792583708210449
712,865,267,530,375,38.99,12.98,13.407137429625463
930,171,364,790,228,44.73,13.17,12.117652709532019
545,554,797,514,337,35.41,10.42,11.170205378755464
651,228,627,830,807,32.08,10.24,10.6069088562222
776,873,199,825,245,50.76,14.81,14.796026331218945
837,410,757,822,232,34.13,10.86,11.26104589647416
204,530,504,364,748,39.36,13.86,13.247790210950697
29,28,809,286,483,67.16,18.68,19.42839442088581
265,198,709,619,979,33.45,10.32,10.534765143275298
352,457,827,959,740,38.23,12.11,11.670069072919853
357,977,997,373,82,33.81,13.8,13.747165832649856
225,104,232,481,201,63.5,17.9,17.573323725422327
345,209,494,639,921,43.11,14.09,13.720228159409206
624,860,1,490,931,41.69,11.51,12.291713756391614
668,352,818,658,86,54.92,14.25,13.696439369546457
854,676,122,931,397,30.76,12.8,12.764759739924884
801,728,768,204,489,43.95,11.8,11.971411292299427
910,182,444,808,651,35.94,12.07,11.974417863610899
340,88,820,968,994,29.87,12.51,12.09942307641058
739,405,474,411,761,40.3,10.29,11.456675789254666
969,86,742,162,174,50.52,15.98,15.416119597310056
130,28,154,604,926,63.47,18.44,18.59653540925278
476,825,671,149,626,47.9,13.2,13.335005255371245
846,610,485,673,959,29.64,10.61,10.815997638384346
358,159,561,561,134,44.12,11.69,14.649879767284707
21,14,818,994,743,110.66,31.82,32.701036996178274
665,105,539,767,956,34.26,12.32,12.226986550686915
142,444,892,199,845,53.18,15.23,14.568370455342063
894,216,28,257,217,59.55,19.25,19.167815415961037
299,513,246,782,600,41.72,11.91,11.492485345151973
333,265,557,429,854,34.52,10.84,10.926837094921224
134,62,931,757,362,55.08,15.96,15.740288507831545
919,469,678,597,834,32.47,10.27,10.612586463171048
925,529,430,846,939,32.6,10.67,10.790409709510428
899,513,133,544,155,50.83,15.46,14.94973335276452
536,522,19,893,450,57.57,17.99,16.882072334150383
795,187,623,4,794,51.77,14.53,13.590817163414764
