n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,123.66,19.58,22.413363472273765
61637,48910,41862,2869,35743,64073,25966,128.41,54.33,56.26420378520412
54264,70556,70680,12348,25294,73848,72563,16.58,9.78,10.050530776804607
34802,11548,55666,43985,12207,47466,53732,15.9,12.34,12.578063520625586
32831,58354,12291,25842,38166,12786,5987,34.11,14.1,15.46901718474018
26328,47235,63793,25391,67456,75482,66019,11.91,8.52,8.671087449554651
3725,47366,32098,56320,39888,46842,15674,100.08,26.95,25.69109877565995
11755,65556,68847,26099,15312,35112,40931,7.47,7.48,7.413131196717295
25719,49782,63405,29194,18101,27510,68438,18.84,10.89,10.826253988271977
1641,24739,22169,2235,43635,73104,40124,51.04,35.45,35.39685173480191
49103,49467,69123,51008,37899,16624,64062,7.9,7.92,7.857214880911861
7054,24294,55428,52135,12580,57835,32153,17.9,12.9,13.336431856618566
11672,58472,58614,49809,10023,67723,55891,11.15,10.67,10.433463488476901
61725,39775,53616,11263,25184,34841,59160,8.41,8.06,8.135713994470892
63919,22561,2430,2866,70509,16186,32917,107.92,53.98,54.094353776025656
47323,24583,33595,65894,59183,43180,67747,9.96,8.8,8.024802338662255
33392,53814,55278,63622,35119,62221,62723,30.23,12.28,12.079701884204853
64490,18636,49476,65096,40065,61244,42387,7.42,7.1,7.25723875096087
48034,21368,49288,34839,41957,52203,63962,12.65,8.14,7.984337159949556
20733,38114,73381,811,58898,7484,23930,80.67,25.53,25.943725341120665
3946,74680,14698,48615,47449,65200,8162,25.79,8.31,8.525941670491644
25248,20235,35291,1942,55327,68794,64447,23.4,13.86,13.945523580983263
9937,61459,30417,13127,48616,47444,19000,20.63,10.7,10.803445241794076
31897,41723,18910,4938,12756,13819,5932,54.64,19.75,18.427229291800213
62636,60648,9043,4043,72276,16647,10950,41.49,13.99,13.931293824033938
21110,34758,59242,65495,2658,17966,24745,33.2,20.27,20.986304418422442
57787,62804,57603,58599,73215,36229,62577,11.43,9.55,9.923550958241039
8345,38241,47637,37495,47204,4439,10968,9.92,7.55,7.608149364429361
65851,36147,36674,35928,62010,56452,58226,16.96,13.8,13.11813233686296
48687,4182,11225,32712,31254,70189,4287,154.57,90.54,91.32319850257231
22713,44090,48560,4189,6824,27417,56758,42.19,18.37,17.63435110895129
45020,10170,20661,14946,52383,71712,17785,18.89,10.59,11.190108433564946
60824,64819,9854,16783,9695,45927,68192,16.77,8.62,8.144512735114965
3994,24337,68868,19700,24078,36923,19792,17.23,14.02,13.814748089579647
66495,74506,50896,29239,29045,73932,16495,11.56,9.77,9.849591173480883
54936,21388,41484,31501,73533,75020,624,50.96,18.62,17.68577223896009
74568,50683,24660,42632,49949,68982,57795,12.86,11.89,12.233293192868757
1268,52102,69571,72228,17860,30630,71293,40.67,18.48,18.912315686033008
48788,35638,24267,19583,21512,17607,50423,36.93,13.76,13.235845455011123
9735,8004,1606,5226,61892,7763,15019,158.69,31.66,31.199747778721786
70815,13126,48184,4218,7848,71140,29463,50.32,28.27,28.97845638979495
53325,29566,74095,38469,12152,61741,10131,13.03,10.99,11.027742136664564
75157,7708,22100,57401,15736,14709,23304,13.06,10.4,10.83563766771709
6555,3982,55748,37621,33513,58113,30401,37.71,11.98,11.151580816181248
26495,70201,28043,36414,1718,33415,69080,14.64,9.42,9.269093178805658
43381,67818,12278,4291,47454,48121,15351,39.05,24.57,24.42617732725879
29655,3671,47233,44643,57098,6783,45089,20.58,10.48,10.41689636066995
18271,3984,1288,44065,8924,63561,338,209.62,43.17,44.619594401345864
60768,34563,11471,35812,30175,17351,16506,10.4,9.0,9.313649889947303
54947,71535,23834,31845,50319,56242,73864,10.2,9.15,9.264357291192852
67838,62971,35409,33182,17927,39197,4307,67.36,16.74,16.24918912246886
