n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
42445,19772,51750,6328,9494,70239,12337,47931,7602,99.22,29.75,31.597251347684793
66510,28140,4914,11265,56838,54810,9156,31544,11889,25.46,15.64,16.017691052057906
72226,55642,7747,74115,16226,29260,8108,75642,51993,228.69,97.39,98.72884981135915
6499,28977,6105,72963,17455,37959,54937,18907,70868,19.21,18.12,17.71127893077274
15439,74830,40433,73434,23688,13507,74868,24624,48810,37.13,16.4,16.260377213871593
12770,71793,8229,73972,7812,26995,65066,69693,56045,17.3,15.64,15.171074324479257
41175,61027,59399,47393,39291,32561,23562,31994,10728,15.41,14.25,14.119577924040184
75290,39354,68838,64895,45020,58829,37740,9594,15475,19.07,13.51,14.027513800767975
67100,54804,21621,44833,19920,64089,55272,5138,10173,31.12,17.86,18.756514022393283
73148,75107,41123,44580,45898,65100,59795,9012,12267,16.69,14.73,14.969233699770001
35381,62141,8519,7952,40580,75752,58411,37302,50566,12.19,10.66,10.65837305683775
45482,2957,60515,46591,22026,15347,64709,7727,28600,35.18,13.22,14.170044933177648
37674,16952,32455,52153,51242,65078,10561,21805,58875,11.19,10.92,11.033374524394263
52644,72016,36416,17947,56429,72118,36493,54433,47024,14.52,10.54,10.548181531367847
49865,30245,19781,10876,23097,19830,30403,30583,1581,22.1,14.9,14.949624180495757
63565,23900,34438,36953,536,19094,54912,70069,48398,170.31,33.82,37.14561887931014
74231,41761,16448,67566,7076,59853,73304,51429,52175,22.25,18.43,18.489269001602914
52294,51658,13570,63114,52486,8158,24983,8827,27363,21.74,13.53,14.241159427141863
57753,21273,14408,44571,6891,13419,30,74289,19826,268.62,45.13,47.9981646179087
70335,13299,47659,3342,9216,27256,49313,19470,33063,74.64,22.59,24.06969786994776
45533,47731,62147,16101,15119,63972,61078,62966,63417,16.31,13.63,11.07982962057539
40875,11257,18889,13393,44909,34702,62733,21160,67676,58.07,18.61,18.71628642705119
3027,26897,69239,47415,19215,71194,3544,69220,39071,33.2,18.0,17.4424154510892
11928,34224,67947,48064,21894,46621,29201,69807,70984,39.16,21.06,21.8026880838012
65889,43209,29234,25578,31377,52518,29719,26203,67847,14.4,13.14,13.50523898407808
64589,46604,3798,3661,36623,61897,33970,25381,45125,75.97,22.18,23.5474096111425
58619,45812,47793,10556,28896,13389,29733,61614,25782,11.23,9.79,10.16081735960732
44267,26787,63262,250,62845,45089,11112,15716,50926,31.6,18.71,18.34444476736128
26125,62656,23399,56875,43583,11370,51883,60707,52610,24.16,15.22,16.745598847055188
11130,20821,22282,16651,3610,19811,60994,19159,62174,25.04,13.1,13.032921988162666
45928,20435,71913,71864,17168,2804,1866,13470,69020,24.57,17.03,17.464886881700686
18251,56860,25533,27661,3669,33008,27889,38399,65688,49.68,24.18,22.002206557560577
31527,42728,33995,71349,54920,17180,7982,46371,60052,44.02,14.86,14.357750163167387
67732,55132,65752,17139,69707,19901,68617,66918,2451,25.97,15.04,15.330513424294407
57688,24000,515,19634,22589,18554,62061,15772,72938,92.53,52.15,51.5474163786337
8094,42727,67941,69563,72802,63240,13907,73439,7447,28.32,15.47,15.875222306300966
32570,25074,36296,5531,12811,66547,59267,73626,3652,16.55,13.9,14.235364869101371
8305,58097,42678,66263,67130,26136,36331,59289,66605,17.96,14.8,14.640289600988435
69898,62657,66552,32460,68578,34025,73336,26553,58658,18.15,15.91,15.709518795802966
17974,54609,15941,51427,57949,41416,9508,31541,56143,22.49,27.86,21.169758086670143
9584,27877,39685,16036,20243,47996,18740,33175,17990,35.33,18.4,17.929958227059263
61307,28781,12337,52200,63866,21337,29322,21163,56560,18.94,15.43,15.958654712298749
67581,52928,44448,55217,25656,46742,41749,12084,47966,17.57,16.13,17.00232763885097
2553,44299,72620,60118,57731,2370,50376,43450,67821,33.73,16.79,18.092525501304287
38725,67143,8426,14791,29957,13733,11018,34808,35641,31.56,13.25,13.652881159529516
5188,23796,35447,16981,55345,33896,53208,19577,70333,27.23,15.48,16.55192357229498
67473,74789,64829,42866,11725,36577,7540,24031,55747,17.06,11.4,11.778080051703144
9491,35248,2206,11608,34151,10976,29151,8732,34662,77.82,38.72,40.1547146530649
15948,59477,1513,44453,72491,54756,35108,16937,5663,68.44,16.28,16.124885863758266
69063,31252,14346,21161,34327,6603,23743,26446,40893,49.57,18.72,18.167802188060964
39977,69610,26983,38005,58417,65547,23317,35457,45482,16.36,11.99,12.214817577558517
2380,32826,4843,2011,2416,66277,72227,24832,67401,152.57,54.38,55.142725856553305
62227,32201,58596,13930,56646,64880,71553,51522,66412,28.88,13.28,13.41769934394582
40341,28204,30089,44918,26034,18313,53044,45554,7128,14.32,13.56,14.170645231340586
17015,1868,9269,33501,56458,21397,7261,11073,49922,81.56,24.55,24.401844971242905
66314,36953,31747,38411,5929,60221,24294,20648,35263,13.25,11.56,11.959804953144307
58435,474,34503,47728,43113,71706,42406,32040,4515,65.05,19.32,20.096515093042573
40573,28556,46738,23980,140,43952,50020,10995,62212,184.67,26.86,27.33968586362457
