n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
60687,48930,35013,18158,24398,843,44345,40.73,11.44,11.558508752092553
65900,60780,10592,43781,72649,5360,49678,15.64,12.13,11.900942254348955
22205,59247,55389,20598,22076,31196,6728,26.41,18.2,18.9098004205997
14542,17357,66357,8300,50287,13326,38165,28.27,13.16,14.467303405362635
26864,29399,55280,11496,34961,27510,51975,15.33,8.69,8.927545757938574
36855,44782,5661,26146,690,53895,7181,18.84,8.62,9.12406289747885
49652,64449,18237,3077,31029,55669,14686,17.81,8.29,8.829994849502432
507,15890,75851,25909,26614,43282,1081,103.14,26.05,29.62919893954746
10944,17456,70748,2289,65641,11119,75101,31.5,18.93,18.025583117281712
65108,70462,25975,55064,9020,52184,25187,14.73,14.4,14.472963773131161
12244,19052,22617,5400,7100,35388,72752,63.21,16.47,15.70601317652511
19569,35168,75403,4487,15903,52739,31036,12.77,12.75,12.629148337736016
21199,66179,5640,47965,68427,74086,11369,35.95,13.59,13.06220422148684
45507,14413,47915,59152,27529,52713,26053,8.91,7.44,7.526607467877739
75292,2407,49668,43084,80,56829,14641,30.05,14.04,11.590445540534471
27974,29059,58197,35341,42560,11641,40259,9.5,7.9,7.722887401931843
37340,13509,67830,7230,3328,49988,73457,11.51,10.81,11.114249218770087
56182,65186,45361,32540,74190,8687,55706,22.28,13.85,14.147131082470969
30271,12553,52547,66830,48885,73461,48412,8.95,8.81,8.8647397761206
18236,38049,22421,33936,3850,6619,22643,9.3,8.16,8.616236602456437
34466,21523,15763,19440,1556,6399,7983,85.23,35.54,33.522676671450725
59039,27341,50971,38566,1939,46469,37356,109.44,40.48,41.84746450761662
18434,63034,73653,36402,17996,11349,72870,30.08,11.01,11.530836765635282
38798,15457,8597,55040,59165,18680,73652,45.84,19.84,19.65994876472854
50200,22161,35934,64806,45727,13005,6351,22.55,14.09,13.890835186677197
36287,69315,16822,22718,11045,21263,29151,23.5,17.7,15.068667290320365
1705,26593,23049,62080,59860,73301,71500,22.64,12.53,12.387451249735259
50893,10904,22681,71908,63184,34398,70179,14.59,9.97,9.88743173292425
8727,3771,57114,71349,40469,68615,69073,16.27,12.96,12.35811888448237
70401,8595,75218,71060,39363,8430,29398,23.61,19.67,19.536519500956537
18016,13527,13057,64443,59445,7922,64253,29.77,10.4,10.759904122935472
6940,3827,48908,31934,60115,30291,48657,101.91,33.08,33.790948988302965
