n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,988,777,199.13,63.16,65.51999999999997
752,382,327,788,22,279,500,821,202,747,893,423,932,551,552,186.85,40.61,42.760000000000005
698,96,197,576,566,716,824,746,271,678,822,624,702,90,864,188.21,45.78,46.08
434,343,95,370,819,419,824,256,455,716,96,773,201,717,650,194.46,47.16,49.27999999999998
815,298,99,974,46,602,924,205,847,671,934,369,498,955,852,185.84,39.25,40.0
931,198,527,589,660,993,714,913,824,515,999,938,29,648,370,177.94,37.5,38.480000000000004
250,616,440,311,365,603,122,91,512,901,694,537,203,119,622,187.83,40.76,41.80000000000001
678,274,319,736,200,388,495,228,141,611,214,854,886,897,714,207.18,45.07,50.759999999999984
534,12,193,796,173,17,663,340,571,926,687,635,633,313,383,196.81,49.75,52.15999999999999
386,540,398,296,129,695,500,55,189,433,608,764,407,98,451,206.12,47.22,47.51999999999998
251,825,91,913,617,686,891,910,456,457,802,851,389,815,78,161.11,34.61,35.07999999999999
529,436,482,310,722,836,418,963,87,196,764,696,272,462,499,189.03,39.49,42.51999999999998
739,802,988,176,18,22,550,126,257,603,821,369,192,262,514,212.51,56.86,62.43999999999998
462,337,949,529,260,420,949,900,431,626,497,274,616,486,672,178.83,39.78,40.56
490,503,145,738,386,508,313,649,824,478,331,375,675,166,994,197.81,41.57,44.23999999999998
935,945,634,385,711,617,272,327,661,407,998,499,746,812,161,175.78,37.67,38.199999999999996
959,847,297,573,6,638,460,987,58,186,30,624,792,583,114,202.57,63.82,67.71999999999998
698,735,379,370,960,509,873,603,63,941,197,158,970,275,628,191.48,40.73,41.2
15,432,825,801,819,833,537,503,77,480,237,102,379,370,985,187.35,51.48,58.51999999999998
148,697,640,249,621,325,147,38,643,684,99,731,107,46,661,197.31,51.16,54.2
489,473,741,921,70,644,31,718,564,130,631,852,946,85,164,174.88,41.43,43.28
632,646,933,271,929,858,914,669,462,511,710,20,810,652,140,183.82,43.15,42.99999999999999
837,966,193,930,956,451,490,797,450,457,571,283,488,729,593,179.37,41.5,45.67999999999999
