n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
207969,150423,215470,21120,127148,199810,68582,9652,118,33.07,23.15,24.422923613800585
38162,173753,153743,123274,253104,199158,192632,97821,83725,33.99,22.33,23.003908014406786
201887,5738,71486,128146,210217,51932,191319,228722,108529,35.17,25.8,26.6126083735844
238701,141113,141361,178795,24696,50589,147696,145126,183375,34.24,22.87,24.087263522246936
211058,191073,69604,173775,210597,159920,179749,23097,221323,29.32,20.88,21.42566463841652
111332,87970,259584,24414,94932,209789,107464,210968,65663,35.9,25.67,25.71455587871323
116709,183401,24583,198067,51684,183696,166440,208774,76332,29.98,21.2,21.665008180573558
25572,249396,11975,154290,236654,52657,217030,171810,239252,41.74,25.92,26.298450199479902
94471,127586,244511,218293,238422,50783,134912,150964,168970,36.01,25.3,25.44383279305439
254288,182953,233939,211158,132039,255950,240200,7450,166062,26.88,21.19,20.788076343306205
94732,64197,157744,112640,79776,93684,154443,31348,23511,40.33,26.31,27.348456647018924
131113,230707,177895,137694,52199,30624,159438,173733,70224,38.39,26.46,27.229412270602587
81862,188482,51438,99564,126810,58389,36203,156589,55020,35.14,24.01,24.60448417740775
218629,226895,229634,183035,136876,3282,49478,203963,44339,46.82,29.56,30.224927075483883
4471,169865,87270,146209,237092,175991,162598,162167,80248,46.52,30.88,30.9168353654716
98207,98934,138247,102017,75798,33248,177924,128124,14109,28.49,20.3,21.128261929587758
48588,110857,155695,195641,261705,104271,25160,257156,115671,41.15,26.47,27.183850133888626
64306,211200,256706,23345,233899,158120,175693,228189,233180,28.15,21.49,22.32989400821745
116945,117229,205496,217909,99619,208692,20046,135446,111783,28.95,22.19,23.15400453893433
123451,79550,184987,214049,107233,246605,22526,50369,195694,34.87,25.13,25.27976016742217
178305,69683,118320,127838,189432,205528,252988,45122,4860,26.85,20.21,20.179508627359862
5733,141018,32373,65834,154511,210181,94646,49167,67190,35.78,23.59,24.002353319213025
131789,118366,86360,243164,135495,66784,257310,107628,242989,27.87,21.62,21.205994813452694
230501,110557,160478,127245,70238,157937,124442,172041,125446,31.1,23.99,23.757190301736376
128980,37272,189077,98953,130193,80130,166322,210958,122489,37.46,25.95,27.02649766491301
84774,96069,172816,42737,254480,239363,241979,162383,98577,42.23,26.0,27.543360815006633
182046,158081,69678,83915,169370,104407,255594,127925,191183,39.25,23.79,24.244419776095356
207995,41467,245527,216974,76228,146763,1623,163521,117796,37.83,25.26,26.173199668512556
252878,14969,47861,7893,159897,202787,149361,29397,178807,34.34,22.1,22.52253241119335
188352,97230,94899,257583,246006,130401,223737,154599,16324,30.94,24.41,24.180045111156392
240982,50497,40471,248352,70583,160807,3885,110654,211344,24.85,19.28,19.884844162522057
205072,209756,213257,137588,128894,19875,122919,60834,26255,37.46,24.99,25.5578874671724
97232,94888,252172,38000,178496,163995,63795,159011,83447,37.26,24.9,25.96395245903305
37821,9877,164628,175153,25512,187153,27638,11865,169232,38.23,28.2,28.79042196796735
125272,121297,189817,235820,18087,164940,8086,183860,144553,35.99,24.59,24.503851786606205
33294,161642,218277,242269,21900,42220,162036,165459,238917,39.04,25.75,25.994055882241206
69516,237955,219783,234171,171515,118484,130991,181875,5317,34.48,25.42,26.035488017967072
207443,167103,35932,214499,247307,49491,238229,244873,115575,40.96,25.33,26.190455852189583
