n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,16.7,14.98,15.066235958728651
6994,2524,2060,4963,1738,4970,292,4761,5580,1297,3528,13.19,12.38,12.407034149546075
5230,3223,6583,5922,7047,4170,3047,4457,3644,4112,2197,13.75,13.09,13.25585454202766
294,224,2982,3808,2608,3113,3470,4306,1347,4591,1453,18.17,17.43,16.814679408932168
1934,1889,195,1447,2663,1422,1119,4179,4179,2946,4208,11.28,11.39,12.36851230258454
5525,4586,1489,3650,6527,3396,6016,4303,6249,2983,6469,20.16,17.35,18.054724542265127
4861,2898,2964,7036,3651,1320,6176,3275,5858,6050,3779,13.15,13.22,13.045897356504032
5365,4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,12.93,12.3,12.124408164114701
5420,3724,3776,2873,4650,5946,4567,5929,3740,3986,5397,13.07,13.0,12.823271684968411
1817,2659,6673,5730,6840,1360,5049,2196,6332,3930,2535,14.68,13.3,13.166460442754929
2484,6547,5785,6808,4130,4605,4241,4156,5336,5044,4816,21.18,16.9,16.984769245373197
3331,2554,5987,1702,4005,4193,3003,5605,5105,617,6424,15.39,13.74,14.17371748905756
6720,2797,5946,68,6676,1567,6101,869,481,4705,5348,12.3,12.26,12.098027005999088
400,2237,4847,1856,5590,870,6179,4279,1118,6995,2177,24.91,17.66,18.141292881713238
2005,6756,1724,494,3464,5873,6221,261,465,2968,2950,14.28,12.26,12.181453706544502
1408,2043,5511,192,679,943,552,207,334,5975,173,30.62,23.78,24.135851434558393
3056,2094,1046,6662,1287,6019,1505,4285,5664,15,3158,25.29,20.83,21.13000489747603
4828,353,6505,2030,1240,297,34,2819,5040,5142,6082,29.54,25.53,25.669867167873054
6124,926,2343,2762,4003,252,2526,3675,4517,6274,4957,14.46,14.01,14.254525049009857
6061,374,2162,6190,3291,7065,5092,5778,1257,3873,1847,14.38,13.53,13.762789462345362
765,5413,5631,2591,6868,835,198,3668,6458,1044,4245,22.48,18.45,18.166902795658505
4791,6398,3219,3988,4217,2686,1178,2793,2122,2144,4964,19.34,15.69,16.182089236582588
3438,5351,147,5730,4570,1151,5493,465,2072,274,1078,23.7,20.47,20.706537982119414
1320,1398,785,3714,5202,1897,4163,5800,257,2021,1904,46.72,39.47,38.394904054965124
5848,3642,602,2054,658,4843,1869,5113,6484,6555,5111,14.24,13.48,13.696614748368665
5812,2947,2102,5607,3465,2283,4310,6149,39,1237,290,15.32,13.08,13.400631808412525
3151,3348,1312,910,4194,5929,719,1973,834,817,162,14.24,13.72,13.825092167486108
1488,6148,1896,861,1780,200,4265,5484,3804,3718,2537,15.31,14.06,14.046729053730854
4387,5257,3112,1740,5608,6230,1721,5971,6603,3553,3486,24.17,19.29,19.11429192799969
4190,174,4760,4844,419,3424,4301,4762,1484,768,5433,19.35,17.73,18.261980067763872
6575,3930,2999,159,4253,971,5001,3002,2372,5655,3049,13.41,12.5,12.458853688242213
2525,156,5614,3377,828,860,2506,1625,6886,6351,5509,16.71,14.99,14.691690375068404
6761,128,6652,3698,491,3364,5220,3980,3795,1705,4822,22.04,17.68,17.46871138071864
5026,604,43,2329,197,3054,2505,5927,627,1795,6184,19.36,16.33,16.140604096365344
4017,1575,948,4682,3058,3209,5864,3794,1144,6173,2825,16.76,16.65,16.66868453106676
3236,997,2082,997,1007,659,5050,6963,2740,5251,3203,12.61,12.34,14.203713054101703
1736,5674,863,202,5064,5399,3853,6366,353,5927,5781,15.03,14.38,14.166116026178535
4079,2381,2929,3744,1158,6543,3071,2203,3966,4311,7092,12.48,11.77,12.120501634654838
3912,5894,5963,6589,3432,4031,6848,5572,2431,3233,1897,15.84,14.07,14.66522492483206
1281,4004,4886,2125,4493,3503,5698,5563,5727,690,4799,24.63,22.14,22.11839148254507
5962,6699,4716,786,582,2916,1442,4466,1200,6605,3414,29.79,25.3,25.82554051539066
547,6541,705,5581,6633,5309,307,1052,2427,3199,1898,45.07,34.07,33.708630176691656
5803,5494,5579,2698,3595,1413,4292,2351,918,1278,4430,14.99,13.86,14.0072988406039
6191,3471,787,2693,4231,2036,5860,4212,2107,1389,1290,31.75,24.47,24.446512183486885
3776,5760,1920,3310,2937,6412,6261,4697,5971,1185,3822,15.08,13.87,14.412321667748273
3614,5888,240,6633,4875,3139,6035,1478,3218,4179,438,26.56,21.89,21.890020559748336
3952,2244,3317,2078,5820,5990,3376,5778,5307,3870,2949,13.34,12.32,12.35807714960073
4485,2709,5843,6108,5394,666,6239,6714,6980,5945,1843,23.58,20.07,20.052804812473983
4365,5089,1539,3299,6687,5463,3133,5200,95,2563,3805,12.15,11.8,11.976290167864729
4289,5829,3819,5325,1453,6685,773,140,3300,1773,5975,32.14,25.93,26.090967903151267
4663,4967,3160,1765,822,3194,6681,4568,6283,6566,1634,16.53,13.78,14.04424227017118
2247,6096,4802,4753,1568,4012,6587,5012,1129,69,5016,18.42,16.54,17.277117695852994
5559,3558,3949,2078,4206,4637,1421,3826,5838,1679,6227,30.16,26.04,26.10264030036632
596,2869,24,3976,4367,6858,5481,5393,536,6182,4846,17.76,14.8,14.944988708692573
3973,5527,2743,3762,2186,4119,3770,225,653,5025,6176,22.69,20.36,19.600936000558413
2847,1422,6222,6146,6425,3313,2091,5529,5121,6450,6827,17.2,15.91,16.500852084620192
7078,5894,1104,443,1331,4091,3126,3806,5535,2415,1276,18.71,17.34,17.359990886530113
85,2315,4566,3828,14,3002,278,4407,6963,3132,4622,12.23,12.47,12.27653980991852
3627,1674,5541,2526,4081,5317,1092,3963,5649,4411,5825,13.37,12.61,12.663358731899478
2479,628,2113,6753,2564,2491,2733,5294,6519,2557,5352,24.72,19.64,20.331290944320326
5265,3219,4244,6887,761,4165,5188,1725,3204,4884,4345,18.84,15.81,15.80925757632321
6948,6970,1225,6536,4134,5151,730,2523,335,1908,3748,13.75,12.68,12.948345016297752
4598,1901,4281,2273,501,916,917,5532,6706,6450,3106,25.65,20.07,20.728607624094362
7017,2986,1750,2608,2917,633,2741,3746,2971,1363,4076,12.82,12.35,12.596875832627756
3620,2391,3777,1096,5885,3620,5239,1768,2236,2672,1302,21.17,16.63,19.711452267260132
815,1948,3841,1552,6163,5558,6932,3062,1518,2917,1148,16.97,16.19,15.954615858736625
6513,1109,1910,2200,6623,4510,5184,3096,3278,6623,6746,11.78,11.8,12.690263413568864
6139,2803,2299,5898,4875,4117,4758,5652,5997,2625,6083,19.91,18.77,18.755311621270792
3272,6152,5847,5771,5178,6172,5868,2388,4357,5099,5218,11.72,11.93,11.919858513246382
5494,595,3010,2527,3237,3964,1431,2112,2899,3610,3904,13.45,12.93,12.642194410509518
718,1527,2579,3104,1040,229,854,2873,1368,2942,631,26.99,23.93,23.684902061669924
5999,6238,5339,3575,68,4445,2624,1939,6758,6828,4871,12.55,12.25,12.330046905933132
3194,4433,2331,3841,5224,1233,2947,2591,1655,4083,778,15.5,13.83,13.89701718484422
1164,6421,1673,2714,2056,1158,3443,2952,2049,730,2807,17.51,14.08,14.127430892422243
1536,2019,5794,1966,5964,5002,383,2756,3053,5308,6289,20.27,17.2,17.651706410974853
5009,505,7063,1179,1453,6969,516,3520,3633,6379,2227,13.68,13.25,13.38442989808483
1087,2629,4284,4725,6925,953,2769,5310,6292,5821,5000,15.34,13.54,13.382139535527255
3232,1865,443,3213,6279,3881,4012,5074,2595,4461,6861,14.45,12.78,12.850744687374693
5091,4895,741,4816,4181,4412,5445,4060,3287,6887,5665,15.86,14.29,14.554739669762698
3723,1387,3373,3162,4298,3708,378,886,3697,4844,1050,25.87,22.31,21.028422279573423
970,5568,4096,1434,633,3216,2505,3749,6536,5794,72,16.96,15.39,15.32167253733922
2072,868,5477,2872,1807,1418,204,1203,3500,5486,753,19.94,18.11,17.894695551073685
2752,6715,5319,3812,407,7030,3889,1978,529,3944,1142,14.14,12.69,12.923913581968332
4577,248,1135,5699,4113,4441,494,396,1635,4474,51,22.0,19.04,19.012785885511878
6734,6670,4283,2765,5585,4329,1953,1146,3043,4031,12,33.01,28.23,28.144349677648012
1079,4424,954,2020,886,3820,1734,6536,435,5046,1763,26.3,19.99,20.534031728900793
5131,3105,2758,5101,5305,7033,3226,5878,4296,4154,6397,19.72,16.61,16.905402991594773
5533,1335,4185,863,6826,6699,1240,5137,1722,1421,3090,26.06,21.6,21.900452533383262
1653,2436,2790,3529,1177,3503,1068,3261,2569,6535,2451,20.51,19.32,19.11668855726167
6647,813,4607,818,3873,2231,2330,4320,6269,4005,2292,17.4,17.54,16.91171171768847
1876,3446,5759,1127,5726,4481,5392,851,250,4931,4519,18.12,15.37,14.978600104383334
6158,1654,1739,1592,3206,4749,320,5284,1131,5123,192,14.06,13.78,13.99031985212903
6080,2150,5756,5913,3892,4421,391,6033,6326,7055,6742,11.9,11.9,11.579901637719127
1839,6844,1183,4899,2560,312,5644,1604,887,1150,5208,40.85,31.84,31.455964633407618
5684,4458,1527,6249,755,5625,7112,3800,5157,2390,1711,20.11,18.31,18.18290031634722
1290,6751,2656,5742,6717,2271,6961,4246,4660,553,3380,14.85,12.87,13.129281959289838
3403,5470,5902,276,3730,2436,5400,7062,999,5213,5753,11.74,11.92,12.023761283437356
6015,2230,129,1756,3429,2729,2142,4407,5962,3214,4862,17.67,13.68,13.913528609990081
4304,6125,1647,3520,6325,1054,5679,1399,6440,3667,3723,19.15,16.25,16.23099315015996
2833,3136,3876,5019,2085,5039,1563,4758,3900,3644,1573,12.21,12.34,12.084463898486023
