generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 284.65, 289.74, 287.195, 287.195, 2.545000000000016,0.7666666666666666,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 284.37, 289.74, 287.055, 287.055, 2.6850000000000023,0.06666666666666665,0.0,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 283.62, 289.74, 286.68, 286.68, 3.0600000000000023,0.09999999999999998,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 288.6, 289.74, 289.17, 289.17, 0.5699999999999932,0.6111111111111112,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 3, 285.13, 290.04, 289.74, 288.30333333333334, 2.247225449798543,0.06666666666666665,0.0010354110581901406,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 288.27, 290.04, 289.155, 289.155, 0.8850000000000193,0.1333333333333333,0.0,[1. 1. 1. 1. 1. 1. 2. 2.]
6, 2, 285.26, 290.04, 287.65, 287.65, 2.390000000000015,0.06666666666666665,0.0,[1. 1. 1. 1. 2. 1. 2. 3.]
7, 2, 290.04, 290.79, 290.415, 290.415, 0.375,0.033333333333333326,0.00258585022755482,[1. 1. 1. 1. 2. 1. 2. 5.]
8, 2, 286.77, 290.79, 288.78, 288.78, 2.0100000000000193,0.1333333333333333,0.0,[1. 1. 1. 1. 2. 1. 3. 6.]
9, 2, 289.62, 290.79, 290.20500000000004, 290.20500000000004, 0.585000000000008,0.06666666666666665,0.0,[1. 1. 1. 1. 2. 1. 3. 8.]
10, 2, 291.03, 294.76, 292.895, 292.895, 1.865000000000009,0.16666666666666663,0.013652463977440661,[1. 1. 1. 1. 2. 3. 3. 8.]
11, 2, 294.76, 295.3, 295.03, 295.03, 0.27000000000001023,0.1333333333333333,0.0018319989143710832,[1. 1. 1. 1. 2. 4. 3. 9.]
12, 2, 289.01, 295.3, 292.155, 292.155, 3.1450000000000102,0.06666666666666665,0.0,[ 1.  1.  1.  1.  2.  4.  4. 10.]
13, 2, 295.3, 300.24, 297.77, 297.77, 2.469999999999999,0.1333333333333333,0.01672875042329833,[ 1.  1.  1.  1.  2.  5.  4. 11.]
14, 2, 298.04, 300.24, 299.14, 299.14, 1.0999999999999943,0.16666666666666663,0.0,[ 1.  1.  1.  1.  2.  7.  4. 11.]
15, 2, 299.58, 300.24, 299.90999999999997, 299.90999999999997, 0.3300000000000125,0.1333333333333333,0.0,[ 1.  1.  1.  1.  2.  9.  4. 11.]
16, 2, 298.13, 300.24, 299.185, 299.185, 1.0550000000000068,0.6444444444444444,0.0,[ 1.  1.  1.  1.  2. 11.  4. 11.]
17, 3, 292.85, 300.24, 296.71, 296.6, 3.0179573666085195,0.5277777777777777,0.0,[ 1.  1.  1.  1.  3. 12.  4. 11.]
18, 4, 293.93, 300.24, 297.995, 297.54, 2.33384875259731,0.44999999999999996,0.0,[ 1.  1.  1.  1.  3. 15.  5. 11.]
19, 5, 293.6, 300.24, 294.18, 295.788, 2.550626589683402,0.4,0.0,[ 1.  1.  1.  1.  3. 15.  8. 12.]
20, 6, 292.64, 300.24, 294.435, 295.1066666666666, 2.477832834465548,0.365079365079365,0.0,[ 1.  1.  1.  1.  4. 17. 11. 12.]
21, 7, 289.04, 300.24, 294.37, 294.61285714285714, 3.4760433758830476,0.35238095238095235,0.0,[ 1.  1.  1.  1.  6. 19. 11. 14.]
22, 8, 290.72, 300.24, 295.53499999999997, 295.83000000000004, 3.5803386711315457,0.33333333333333326,0.0,[ 1.  1.  1.  1.  7. 21. 16. 14.]
23, 9, 292.57, 300.24, 297.46, 297.06999999999994, 2.5501154657954035,0.32666666666666666,0.0,[ 1.  1.  1.  1. 11. 22. 19. 14.]
24, 10, 290.23, 304.81, 297.905, 298.086, 3.7570019962730923,0.21296296296296302,0.015221156408206744,[ 1.  1.  1.  1. 11. 23. 22. 20.]
25, 9, 291.91, 304.81, 298.54, 298.3833333333333, 4.086489936363478,0.20833333333333337,0.0,[ 1.  1.  1.  1. 11. 23. 22. 28.]
26, 9, 286.86, 306.09, 299.96, 298.8955555555556, 5.8876690560509735,0.14761904761904776,0.004199337292083503,[ 1.  1.  1.  1. 11. 23. 22. 36.]
27, 8, 298.2, 306.35, 302.395, 302.05875000000003, 3.035145949950352,0.10317460317460336,0.0008494233722109438,[ 1.  1.  1.  1. 11. 24. 23. 42.]
28, 7, 297.54, 306.35, 299.2, 300.46857142857147, 2.787356292625831,0.17460317460317465,0.0,[ 1.  1.  1.  1. 11. 27. 26. 42.]
29, 7, 297.43, 306.35, 301.28, 301.60999999999996, 3.172344783999913,0.1444444444444445,0.0,[ 1.  1.  1.  1. 11. 33. 26. 42.]
30, 7, 292.36, 306.35, 300.39, 299.8314285714286, 4.022846996740453,0.3464285714285714,0.0,[ 1.  1.  1.  1. 11. 39. 26. 42.]
31, 8, 293.82, 306.35, 298.17499999999995, 298.66999999999996, 3.7782072468301777,0.33333333333333326,0.0,[ 1.  1.  1.  1. 13. 43. 26. 44.]
32, 9, 293.21, 306.35, 298.51, 299.0055555555556, 4.091384202364533,0.28,0.0,[ 1.  1.  1.  1. 21. 43. 26. 44.]
33, 10, 291.91, 306.35, 297.57, 298.101, 3.9313393392074425,0.2775757575757575,0.0,[ 1.  1.  1.  1. 25. 43. 32. 44.]
34, 11, 284.93, 306.35, 299.8, 298.8581818181818, 5.025442211535979,0.29393939393939394,0.0,[ 5.  1.  1.  1. 25. 43. 38. 44.]
35, 12, 296.5, 306.35, 300.245, 300.6991666666667, 2.80343378238585,0.2850427350427349,0.0,[17.  1.  1.  1. 25. 43. 38. 44.]
36, 13, 292.65, 306.35, 301.86, 300.21076923076924, 4.940872644099131,0.2754578754578755,0.0,[29.  1.  1.  1. 25. 43. 38. 44.]
37, 14, 291.94, 306.85, 301.53, 301.22714285714284, 4.226262159016488,0.17948717948717952,0.0016321201240411293,[32.  1.  1.  1. 25. 43. 38. 55.]
38, 13, 294.42, 306.85, 302.13, 301.34384615384613, 3.799219633356981,0.17350427350427333,0.0,[32.  1.  1.  1. 25. 43. 38. 67.]
39, 13, 298.94, 306.85, 303.89, 303.2207692307692, 2.670783410100612,0.19658119658119644,0.0,[32.  1.  1.  1. 25. 43. 38. 79.]
40, 13, 283.91, 309.26, 303.83, 302.02, 5.9336977704269,0.19040404040404013,0.007854000325892025,[32.  1.  1.  1. 25. 43. 38. 91.]
