n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,474,919,20.16,18.6,20.42
619,82,342,567,958,631,716,41,745,388,173,720,968,17.39,16.74,17.250000000000007
462,974,742,432,160,172,243,52,113,135,518,892,946,17.07,16.79,16.59
604,64,792,704,392,808,764,908,104,941,298,209,690,17.47,16.43,16.939999999999998
229,743,812,431,910,89,791,273,933,214,406,287,349,18.53,18.73,18.400000000000002
828,44,204,725,907,5,900,421,56,917,387,866,503,23.98,22.89,23.179999999999996
142,24,242,434,753,928,871,114,987,611,3,124,782,18.56,18.91,18.150000000000002
592,202,916,872,207,338,8,913,85,136,552,939,17,20.83,19.46,19.300000000000004
512,86,586,508,550,943,202,430,70,407,196,654,783,18.44,17.18,17.2
95,717,593,148,176,962,623,736,981,42,55,276,568,17.15,16.84,16.62
699,620,872,152,763,274,754,589,35,124,889,722,412,16.92,15.94,16.450000000000003
973,927,242,165,625,517,44,753,374,865,690,534,604,16.48,15.62,15.640000000000004
578,793,704,88,888,355,112,884,902,598,374,462,215,16.66,16.12,16.25
411,203,969,588,763,18,388,818,622,336,0,443,114,24.4,23.94,23.939999999999994
218,227,454,276,332,834,90,314,644,291,105,529,802,21.03,19.86,19.74
56,26,390,799,573,826,438,509,354,726,796,254,579,19.54,18.88,18.740000000000002
755,67,435,663,236,98,987,778,410,522,381,978,880,18.61,18.05,17.42
573,378,142,683,297,175,709,863,896,265,30,51,962,16.68,16.04,16.25
998,829,176,269,969,168,123,621,151,12,49,62,461,19.19,17.76,18.180000000000007
213,805,398,301,626,15,989,817,363,291,144,492,575,18.23,18.71,18.430000000000003
284,140,984,88,765,569,303,712,120,67,430,462,145,17.82,16.67,16.950000000000003
720,575,782,813,392,602,908,822,173,679,732,280,790,18.08,16.02,17.0
611,901,623,506,357,101,945,49,283,541,131,177,817,17.53,16.76,16.910000000000004
644,840,86,166,798,808,227,879,13,207,180,485,467,18.73,17.57,17.83
605,572,558,397,85,177,561,493,607,969,268,548,68,19.26,18.07,18.03
963,666,29,594,599,910,446,557,316,536,539,550,657,17.42,16.88,16.94
931,815,67,898,658,587,555,978,307,65,742,229,737,17.33,16.94,16.96
140,105,102,716,503,464,61,501,910,652,744,54,695,19.09,17.68,17.890000000000004
617,29,382,249,899,469,236,380,842,985,747,586,639,17.04,16.53,16.71
507,896,248,36,637,611,86,627,48,694,419,416,602,16.75,17.24,16.67
70,82,193,34,622,770,185,86,66,30,363,639,481,18.67,18.23,18.040000000000003
560,548,486,26,720,794,77,341,86,801,329,8,474,21.88,21.35,21.409999999999997
976,459,604,152,999,395,489,852,141,108,914,357,687,16.28,16.22,16.52
236,462,798,132,196,991,226,111,113,53,122,76,960,17.69,17.16,17.030000000000005
660,999,84,381,106,758,24,478,641,534,205,378,895,18.53,18.14,17.880000000000003
649,83,241,5,262,781,530,699,202,15,449,259,966,22.38,21.34,22.21
625,22,983,105,531,819,427,59,920,257,486,872,322,19.26,18.64,18.79
619,895,225,654,60,697,281,135,307,39,819,191,998,17.75,16.48,16.950000000000003
361,805,923,412,953,7,897,942,309,990,879,96,30,17.51,16.87,17.310000000000002
325,449,253,426,618,329,503,576,355,901,857,913,408,15.63,15.62,15.350000000000007
440,213,80,283,308,472,477,625,946,582,466,450,394,18.52,17.77,17.690000000000005
190,337,411,60,332,94,174,325,556,27,193,216,728,17.4,16.68,16.900000000000006
373,674,918,140,966,640,87,345,998,457,985,621,613,19.41,18.25,18.360000000000003
779,963,904,686,751,394,216,713,554,789,343,77,19,16.41,15.87,16.060000000000002
685,565,431,481,232,887,744,331,782,853,818,526,514,15.73,15.63,15.649999999999999
