n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,27815,4683,20759,56448,51581,66724,48766,71326,58307,65806,35158,4708,10328.57,121.53,127.24999999999991
3597,47712,60934,41741,49809,55523,68911,21559,73467,23256,30949,30225,3127,23163,42617,22752,17917,66868,66876,10338.41,129.02,135.7099999999995
47145,67336,73385,23834,58410,54351,68860,47743,46371,47433,58427,21126,52410,60477,69514,32755,64227,36582,65282,5584.54,24.77,24.959999999999994
65646,67553,46389,59596,60425,45976,74410,73083,59841,63780,29073,42554,21767,35145,62883,40575,39753,66092,73687,9192.01,35.07,34.71999999999999
67862,66500,53303,40874,27239,64081,67094,48050,9879,44755,1103,25087,13914,7701,75289,6410,35795,29703,13928,10317.56,231.92,264.8699999999987
68467,17891,34844,32090,27587,7914,55432,4177,7444,47494,47214,22528,32702,3072,10866,15102,8842,3321,5357,10338.32,104.0,103.25000000000003
2771,48902,33513,16749,20593,24083,68562,253,50536,5657,32483,19846,4753,549,45115,14826,37490,44199,64062,10322.97,188.16,197.61999999999912
4038,40420,58805,72286,5999,34595,52671,20113,61968,29560,12249,41458,13375,3172,58696,16716,67932,51505,63821,9817.1,35.61,37.019999999999996
67476,42986,18852,44702,33960,34319,55018,2363,73131,18424,7442,33156,4398,17262,21124,22375,12566,59426,30363,10242.17,82.34,81.71000000000008
66618,4115,32343,30470,58287,9640,32870,10542,29911,47163,33634,55445,36534,68968,632,19807,4652,50430,53572,10323.56,219.56,217.75999999999917
21002,14571,67119,11510,31570,13357,13077,2595,23823,30346,13791,28488,3203,68253,60870,59488,40596,70193,49807,10339.92,82.41,93.00999999999995
27846,27543,56850,55784,67043,2794,6715,54790,68821,23753,12292,62888,47996,2553,68053,15543,48035,37955,48788,10314.93,191.94,199.59999999999948
40406,2497,54034,13259,13764,40097,26003,2060,59168,7863,53827,63683,60730,27295,9671,698,37271,3164,48877,10326.83,221.95,234.22000000000017
40084,10033,28726,64283,25212,15173,74914,48941,51351,60715,18306,45211,51779,15955,33313,15960,16116,10552,43841,10149.54,58.83,61.779999999999504
51262,27788,13815,3233,61652,5659,65267,38109,46869,59904,18542,49140,35250,63465,68983,62594,54914,64503,38897,10348.05,115.28,113.4799999999995
51730,30359,20499,64066,34000,71901,56053,11050,75464,12576,9327,46669,23086,71468,19202,54626,8760,11291,4924,10139.76,74.85,75.64000000000003
16844,38847,51195,30369,43177,57520,22613,68681,37616,14689,20449,70895,55536,12603,43102,67698,32584,67392,33719,7855.99,40.95,39.47000000000005
22225,20645,60416,30729,52974,46996,75161,18974,61165,57826,3851,50233,23648,51492,66869,7021,63236,35907,53072,10327.55,68.2,70.88000000000005
33255,54020,61931,47199,71772,43349,10671,29491,69842,24625,52785,50142,1521,41016,60889,68625,61119,23248,12377,10348.97,172.01,175.86000000000016
2246,52811,28380,74615,50565,28245,13167,51116,73101,26153,35967,25099,64199,18071,1112,56937,63184,33251,67297,10337.18,179.76,183.7600000000001
74199,22749,61222,26869,9545,45906,398,63625,69883,8577,63569,43894,60202,34989,65916,60335,3608,10460,45565,10354.3,72.37,73.62000000000009
22767,53017,33461,17677,7088,21308,65468,50025,60903,38642,20427,1363,37048,73062,61262,238,48032,4458,70516,10337.43,180.18,182.92999999999907
50112,73964,58038,26793,40426,65310,17482,63410,70591,39676,10055,33814,41035,39868,43739,40917,51506,67906,12182,9308.2,52.44,52.29000000000005
66644,27605,51265,69529,19600,66148,11683,40380,5370,30528,59970,73571,30423,68502,36370,8030,14668,14675,49704,10325.61,111.11,115.85000000000007
47789,28012,41732,46672,10143,43871,59949,47539,21823,65219,57934,38271,60432,17545,57933,28298,35787,42759,20838,10231.28,64.07,62.82000000000002
13048,31174,61458,24844,48993,24292,46674,18382,17744,30562,35210,72168,49546,52462,44859,36797,65877,42006,52353,10338.99,70.24,69.9799999999999
38221,69722,9524,48160,40446,51796,63438,22908,33806,46399,57767,62473,11494,24438,41271,49678,16653,3673,13666,9516.93,42.84,47.35000000000003
45977,21900,47077,10097,57203,1099,71130,41994,31033,51106,70929,37310,61459,19736,47162,41464,26493,65333,12457,10335.96,86.74,85.68
18638,26783,43428,32896,18529,55102,47239,32791,11683,44917,24578,32306,31468,6141,44100,48862,8085,18879,23261,10319.42,92.75,96.32000000000005
8265,56331,58143,35640,17405,42071,68549,75601,15258,44307,51717,29852,7096,51419,62101,64204,41528,71385,11868,9809.08,42.87,42.779999999999966
66902,70593,64973,52598,59582,22203,53974,50593,68782,59329,6049,14189,59156,16804,15525,65536,22949,10136,51461,10341.85,106.89,112.42999999999999
40083,59990,1159,33154,13888,45959,28913,22693,3268,19249,56007,12048,44041,61004,6523,62239,31657,8469,63106,10345.6,119.73,127.96999999999943
18284,73238,3981,18170,65818,71061,7904,6336,26162,71585,816,68535,44248,69268,31258,18345,48696,64500,197,10341.86,278.11,294.67999999999927
17270,70796,15272,32335,14186,61127,27759,6967,28208,49693,44137,51621,68746,66464,21364,66974,13820,19842,27566,10225.28,87.57,90.7999999999995
22737,49453,26462,38980,44648,56474,18838,56063,17092,52187,41115,39229,13017,73723,13101,61968,35700,37284,69125,10346.17,81.85,78.55000000000007
64083,36681,30028,55138,18037,71700,13629,4012,72315,26478,27831,25473,51311,5125,18100,3081,34407,62278,70736,10346.96,121.65,127.99000000000005
6264,29429,18935,40964,5002,25674,14200,18404,71340,24441,12095,60801,38246,27376,20650,42509,36351,67946,74571,10347.03,77.1,78.83000000000011
8851,54091,54454,4417,59684,38983,15995,35683,2064,28101,54865,43675,34272,70518,51432,68872,26366,56324,16875,10131.38,54.48,50.36000000000003
22388,58677,59574,45331,50182,62028,33368,25014,62404,58319,25182,61518,75144,44270,40561,9275,22337,48426,61779,10329.03,118.87,119.37999999999977
29131,75614,16788,40346,27172,70161,39213,12859,1654,3807,25940,41036,7676,41803,69908,33541,44936,57746,9436,10337.94,93.73,89.34000000000012
54965,61687,2392,37044,75265,17282,27818,19730,21270,49243,8500,58616,36592,10782,64949,62757,31139,19827,74043,10335.09,158.02,167.2899999999999
39231,29771,26596,43896,51367,68679,53314,30760,27926,73552,8112,34272,32691,18134,51280,57162,15649,59740,51355,10017.86,47.6,47.490000000000016
51775,62228,49797,37332,28195,31537,29370,7203,69809,68797,11862,71241,469,7054,50756,56440,52629,30332,67460,10344.8,92.95,92.2200000000001
35753,13235,47769,66885,47345,68147,64587,9213,60318,28984,36655,3245,3849,62722,5472,16951,18583,27065,42163,10330.79,139.72,146.4699999999995
31619,70476,6367,18986,38707,13380,73132,70893,11350,17876,57329,18371,4442,40702,67039,35167,62025,6165,72914,10332.1,235.84,244.18999999999986
46553,44573,12756,47128,14030,45627,47633,36115,62674,37095,66759,19635,3352,5808,44615,56892,1077,45800,70058,10327.1,156.4,164.34000000000017
