n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,384,129,197,721,44,87,140,253,830,518,214,410,657,31,85.81,53.15,54.25883229340137
470,499,464,399,506,586,196,918,850,412,91,496,239,777,20,717,273,63.08,39.1,39.761709251451535
532,417,485,923,933,388,743,116,678,264,99,833,64,395,635,849,386,75.74,44.32,44.196641278214486
110,676,59,346,240,707,88,509,925,665,529,923,212,595,827,145,621,70.07,42.34,43.72195907518304
65,552,968,38,500,718,198,151,968,880,592,467,746,598,902,455,292,65.14,41.82,43.44664423233369
570,365,875,899,436,138,162,782,615,99,544,706,321,718,365,972,659,54.88,32.4,35.43922134780811
863,506,515,638,202,316,153,364,541,291,522,672,73,827,924,877,519,74.65,46.4,44.88315379304435
934,718,558,225,352,249,929,12,302,351,225,273,34,433,260,385,305,70.91,45.72,48.60704327888164
854,722,912,426,179,673,405,119,170,954,679,872,998,26,206,996,784,56.35,37.39,36.3961665569526
164,307,119,13,815,782,389,350,856,174,582,446,926,237,142,419,577,84.57,51.82,53.03901737958668
456,416,427,82,602,71,295,734,97,34,87,679,109,782,533,539,368,75.51,43.19,43.308755196035676
157,827,958,517,499,725,152,618,64,194,17,934,143,348,395,674,587,80.34,46.24,47.69035993782022
123,761,306,359,333,988,374,3,661,855,510,215,62,896,632,33,904,157.17,95.04,98.29490310680781
988,889,777,827,836,593,176,182,345,993,441,452,123,85,205,619,229,73.42,41.44,41.561489973269715
509,830,484,809,158,390,124,111,594,738,463,663,129,736,450,526,742,64.99,40.84,42.00720847037307
92,732,950,482,577,403,836,369,466,230,52,202,50,456,114,110,216,80.42,49.11,48.6652223266614
742,4,725,615,626,928,23,670,372,849,442,540,95,991,766,773,614,94.36,57.15,57.697387090584755
514,838,722,582,205,513,234,331,538,393,761,532,662,200,6,296,627,106.71,65.79,64.12212378963446
303,930,81,761,328,949,928,412,229,647,303,81,560,429,762,378,826,54.03,33.38,42.04781770541296
964,758,870,328,528,309,640,851,980,365,802,916,302,667,866,111,200,60.17,37.8,37.48070291124847
496,378,387,981,599,867,940,319,210,297,406,627,392,862,941,700,536,57.07,39.58,39.11055785513839
958,707,745,364,840,692,619,599,370,689,437,200,501,842,541,519,858,63.49,39.81,39.887764811987886
83,275,167,70,510,750,887,277,429,798,119,639,849,844,280,298,280,54.32,34.36,36.843209850280786
823,845,516,275,283,909,647,421,250,370,251,988,253,809,516,765,468,58.74,38.45,40.99170888360426
255,239,832,830,610,537,849,200,376,508,799,108,812,114,397,86,670,65.68,42.84,43.71055890394355
174,798,580,437,942,46,805,931,140,22,624,195,701,270,89,97,473,85.66,54.08,53.30163540214856
470,889,685,927,289,947,579,94,129,621,366,885,668,67,327,809,39,76.15,51.52,51.58348875538595
855,941,85,879,140,669,823,375,848,76,834,236,742,37,614,809,326,69.66,43.27,44.08462964558318
227,303,761,366,990,334,67,532,921,116,938,738,624,356,444,163,160,68.22,44.1,43.93443492768506
261,914,398,152,441,745,800,66,102,547,227,84,300,947,180,345,767,81.54,49.33,50.65013170269861
203,111,968,52,58,569,805,753,181,844,174,572,654,334,302,903,248,76.19,46.01,46.57812655981337
753,512,490,113,576,735,958,84,140,953,767,135,230,334,223,417,178,74.75,47.21,47.49948203125781
173,138,780,450,62,711,908,459,599,683,628,294,424,833,958,447,592,58.6,38.12,37.93439117015707
703,918,754,944,380,708,577,727,501,889,375,752,864,798,540,191,316,48.55,29.92,31.24591492117196
272,696,968,487,853,130,859,857,283,511,650,994,518,546,807,959,524,63.47,37.93,38.01720977297013
296,826,222,582,539,400,785,138,844,500,662,487,127,298,403,32,35,66.11,40.88,41.69072896953532
889,380,518,967,303,355,384,715,28,636,146,850,704,14,81,847,189,92.56,58.28,60.13791552686264
459,593,970,130,786,987,861,435,577,645,592,988,898,110,381,514,40,65.88,37.61,39.03924361526451
615,732,671,377,366,108,969,327,665,104,488,863,173,661,241,488,373,59.54,39.99,41.14973682812405
590,354,955,380,771,827,439,383,760,643,686,39,752,144,951,726,678,70.29,44.01,44.60633309265607
911,666,320,62,33,982,238,522,369,495,375,487,574,177,308,142,662,77.02,43.23,45.095010328566154
272,804,23,802,451,759,294,598,700,267,465,861,303,296,412,880,509,73.99,47.91,48.190261314615725
457,672,644,91,511,919,669,449,349,139,592,994,754,110,370,734,614,59.51,34.08,34.33031462009823
682,467,370,481,586,392,208,559,535,726,604,177,800,149,516,842,35,56.42,35.02,36.324352882934086
90,561,812,681,777,318,222,150,651,410,259,970,902,818,202,979,118,64.36,38.37,38.58129046091391
14,37,453,735,848,216,324,321,28,5,753,17,755,131,589,309,655,110.82,73.83,72.69182670741915
318,11,45,832,218,336,324,875,95,424,240,933,867,0,890,697,98,105.48,59.92,62.3258393148389
528,523,207,493,938,774,734,838,431,927,114,435,518,151,76,149,673,69.62,43.23,43.00452637058769
726,797,974,805,680,722,354,958,611,446,672,51,259,419,710,679,203,63.65,40.72,39.97188726508262
28,291,65,788,499,322,712,165,230,56,406,847,709,316,269,315,534,76.37,45.96,46.5512221079644
283,617,22,415,813,213,720,709,711,717,216,193,114,826,790,670,887,75.22,42.39,43.68601264202795
958,798,506,159,732,844,322,244,669,928,84,445,354,914,518,844,906,61.07,42.21,43.769984969184776
562,700,510,930,474,890,627,994,373,632,140,631,169,480,99,226,531,68.47,41.68,40.957071724258206
815,344,625,968,165,568,245,964,226,435,740,692,611,941,205,345,704,61.9,37.05,36.9902520859031
131,576,792,272,73,455,331,585,144,676,242,737,608,407,860,21,943,75.81,47.24,48.749613904662645
322,408,364,787,317,121,120,395,694,877,947,680,878,457,421,612,10,78.91,48.32,50.50002708859882
499,346,561,733,905,880,999,935,205,16,773,15,967,721,621,704,512,66.99,44.12,44.134717365192216
326,381,722,495,897,594,105,626,179,116,55,455,282,83,560,28,203,84.52,51.24,51.05369200282699
254,646,943,76,61,343,352,393,725,320,946,498,619,162,987,502,754,62.65,43.05,43.65736915004865
814,281,643,964,993,913,972,60,488,857,479,598,780,252,900,824,553,58.35,35.6,36.617617444177355
683,802,707,59,526,784,520,665,410,962,459,535,485,897,822,684,163,63.09,37.89,36.92632607373059
120,587,945,629,522,826,713,175,937,337,753,300,580,559,974,408,639,73.62,39.84,39.85860490726852
118,457,567,187,305,163,766,811,906,918,365,361,541,57,694,409,621,74.34,42.97,42.96696041517655
