n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,109.64,14.84,15.919999999999991
780,267,37,0,149,164.57,37.42,37.35999999999999
678,600,481,988,777,120.04,12.38,12.879999999999999
752,382,327,788,22,127.96,16.37,16.680000000000003
279,500,821,202,747,113.87,15.5,16.599999999999994
893,423,932,551,552,57.09,9.23,9.56
698,96,197,576,566,118.93,16.75,17.679999999999996
716,824,746,271,678,114.96,14.33,14.080000000000002
822,624,702,90,864,97.02,14.02,14.56
434,343,95,370,819,126.52,14.27,15.560000000000002
419,824,256,455,716,117.03,14.42,14.200000000000001
96,773,201,717,650,134.3,20.34,19.759999999999987
815,298,99,974,46,113.57,17.02,16.840000000000003
602,924,205,847,671,90.05,9.35,10.200000000000001
934,369,498,955,852,107.12,12.69,13.04
931,198,527,589,660,88.29,13.01,13.600000000000003
993,714,913,824,515,88.69,11.16,10.840000000000002
999,938,29,648,370,126.35,14.75,14.200000000000003
250,616,440,311,365,122.63,15.76,15.200000000000003
603,122,91,512,901,112.4,13.55,12.920000000000002
694,537,203,119,622,107.66,13.99,13.84
678,274,319,736,200,134.71,17.59,18.359999999999992
388,495,228,141,611,100.63,12.95,13.320000000000002
214,854,886,897,714,108.09,18.24,19.239999999999988
534,12,193,796,173,138.16,24.37,24.75999999999999
17,663,340,571,926,132.42,17.68,18.479999999999997
687,635,633,313,383,85.36,10.3,10.36
386,540,398,296,129,124.72,15.09,15.64
695,500,55,189,433,97.61,13.18,12.280000000000001
608,764,407,98,451,111.45,21.05,20.479999999999986
251,825,91,913,617,88.99,11.71,11.160000000000002
686,891,910,456,457,95.21,11.87,12.839999999999993
802,851,389,815,78,95.52,10.92,11.08
529,436,482,310,722,118.37,16.55,15.679999999999994
836,418,963,87,196,125.17,13.97,16.199999999999996
764,696,272,462,499,102.32,10.56,10.800000000000002
739,802,988,176,18,135.61,23.8,22.679999999999993
22,550,126,257,603,157.05,20.92,20.840000000000003
821,369,192,262,514,141.53,20.36,20.879999999999985
462,337,949,529,260,115.99,13.12,13.400000000000002
420,949,900,431,626,111.03,15.08,15.559999999999993
497,274,616,486,672,112.34,11.28,11.600000000000001
490,503,145,738,386,117.07,17.6,19.239999999999988
508,313,649,824,478,108.98,14.41,14.999999999999993
331,375,675,166,994,94.65,10.22,10.239999999999998
935,945,634,385,711,98.48,15.16,14.59999999999999
617,272,327,661,407,109.82,14.06,13.48
998,499,746,812,161,83.77,10.96,10.280000000000001
959,847,297,573,6,161.35,33.39,34.03999999999999
638,460,987,58,186,119.05,17.99,18.919999999999995
30,624,792,583,114,123.19,18.07,17.680000000000003
698,735,379,370,960,96.0,11.96,11.960000000000003
509,873,603,63,941,95.43,14.65,14.760000000000002
197,158,970,275,628,125.01,14.24,14.639999999999997
15,432,825,801,819,158.85,21.5,21.919999999999998
833,537,503,77,480,133.98,20.18,20.59999999999999
237,102,379,370,985,100.58,15.63,16.39999999999999
148,697,640,249,621,100.72,12.86,14.48
325,147,38,643,684,134.75,20.44,21.159999999999993
99,731,107,46,661,132.42,17.86,18.8
489,473,741,921,70,117.21,14.61,14.360000000000003
644,31,718,564,130,103.57,13.23,13.280000000000003
631,852,946,85,164,125.93,15.45,15.719999999999999
632,646,933,271,929,101.67,11.79,12.360000000000001
858,914,669,462,511,62.62,8.29,8.32
710,20,810,652,140,138.69,21.2,22.479999999999993
837,966,193,930,956,102.14,15.62,16.879999999999995
451,490,797,450,457,116.04,17.72,17.759999999999984
571,283,488,729,593,90.54,11.77,11.2
65,851,819,298,372,107.83,14.75,14.48
292,368,962,34,85,130.27,14.85,14.760000000000005
514,878,282,286,280,129.1,18.98,20.319999999999986
989,484,441,454,944,120.21,18.33,16.879999999999992
380,32,730,87,255,131.29,17.1,17.320000000000004
835,619,653,244,548,90.55,12.4,12.360000000000003
763,33,756,177,344,144.08,24.99,27.31999999999998
379,32,53,974,757,119.04,16.23,16.720000000000006
783,769,972,214,717,121.74,16.57,18.119999999999994
443,351,906,79,161,117.72,16.32,16.400000000000002
749,692,116,409,560,127.6,15.46,15.680000000000003
138,475,760,506,654,95.0,11.16,11.320000000000002
76,131,75,358,532,125.79,18.75,17.879999999999995
31,190,538,725,153,122.24,19.48,19.199999999999996
188,288,756,154,519,99.77,11.45,11.520000000000001
582,870,397,815,228,107.96,12.07,11.840000000000003
967,226,712,577,732,69.26,10.19,10.200000000000001
932,128,429,707,167,126.21,13.75,14.440000000000001
775,324,246,574,586,102.25,13.28,12.880000000000003
4,805,824,582,395,165.24,31.91,32.03999999999999
192,778,333,875,390,120.48,16.98,16.119999999999994
538,451,9,407,865,155.63,35.01,36.639999999999986
543,564,870,677,139,91.59,15.29,13.839999999999993
733,239,660,556,824,85.42,11.14,10.760000000000002
760,381,278,682,189,108.09,12.77,13.68
995,152,168,706,640,124.84,17.47,16.359999999999992
137,393,76,62,12,157.84,29.89,30.87999999999999
40,483,777,60,117,124.09,18.01,17.880000000000003
666,728,553,102,689,128.53,17.83,18.239999999999995
376,609,32,61,555,136.01,18.76,18.96
230,805,416,230,781,100.02,10.28,13.68
