n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,10.29,6.96,7.559999999999999
34189,96981,240109,11.4,7.98,8.679999999999998
158314,124270,164028,12.98,8.34,8.2
152266,17177,158754,14.16,8.01,8.559999999999999
3451,238241,219537,12.4,8.24,8.44
123006,67988,144384,12.48,8.54,8.719999999999999
61428,50264,261002,15.26,8.17,8.719999999999999
187996,123276,141813,11.79,8.07,8.319999999999999
219273,144082,124873,17.35,8.32,8.799999999999999
104106,167527,225711,12.18,8.64,8.799999999999999
39483,60796,166424,15.42,8.91,8.679999999999998
39746,227552,242702,12.56,7.78,7.879999999999999
137148,102219,194314,14.11,7.91,8.399999999999999
3970,176006,203747,13.07,8.03,8.599999999999998
16785,41785,198765,12.05,8.45,8.759999999999998
251002,154953,11216,9.96,7.24,7.479999999999999
78975,204492,8129,11.47,8.29,8.2
215894,226892,70629,13.24,7.94,8.519999999999998
123928,155910,188435,11.71,8.06,8.639999999999999
241213,230375,101609,12.4,7.94,8.679999999999998
187204,206598,241460,8.76,8.18,8.399999999999999
111918,103537,190873,11.55,7.74,8.439999999999998
209953,151233,116554,10.64,7.95,8.359999999999998
252731,245258,35166,12.93,7.98,8.839999999999998
230389,95818,25547,12.79,7.74,8.319999999999999
9407,35643,129730,12.09,8.39,8.719999999999999
56881,67628,253094,14.51,9.27,8.839999999999998
176171,114337,204202,11.49,7.75,8.32
164272,224192,78912,13.07,8.59,8.439999999999998
110401,132970,218491,11.36,8.53,8.679999999999998
101152,150476,91989,14.96,8.71,8.799999999999999
140011,153373,106843,13.57,8.42,8.719999999999999
153158,60918,237031,11.23,7.3,7.559999999999999
88280,178777,240053,14.9,8.45,8.52
243517,7513,224500,11.11,7.53,7.559999999999999
73317,259781,158811,13.48,8.57,8.6
175970,182338,42755,10.57,8.56,8.439999999999998
183137,225610,85561,9.73,6.63,7.039999999999999
252872,142020,237160,16.43,8.86,8.559999999999999
149934,149188,27282,11.56,7.91,8.479999999999999
187122,171838,55345,14.13,8.0,8.679999999999998
165930,218001,259017,12.21,7.81,8.2
150348,70014,74699,12.64,8.59,8.399999999999999
32619,16635,126353,10.66,7.95,8.599999999999998
223855,167446,259471,13.43,7.81,8.599999999999998
126748,23204,90198,16.36,7.97,8.04
209871,17461,107600,12.33,8.04,8.599999999999998
235168,39522,5275,13.34,8.58,8.679999999999998
77041,111972,201534,15.65,8.13,8.439999999999998
108841,228790,31173,14.26,8.2,8.679999999999998
11584,158594,161096,11.24,7.96,8.479999999999999
199657,11780,99039,13.23,7.23,7.679999999999998
188334,153714,86757,10.32,8.04,8.559999999999999
144402,230924,241665,13.69,7.84,8.879999999999999
257067,73157,132492,11.96,7.6,8.399999999999999
61853,261753,9440,10.13,6.79,6.759999999999999
81178,1896,20177,14.57,8.49,8.399999999999999
28342,157224,140398,14.88,8.43,8.479999999999999
8225,248747,51743,8.67,7.52,7.52
254654,106938,76444,13.06,8.79,8.599999999999998
160030,69041,40946,12.69,7.74,7.639999999999999
180809,11124,256871,12.64,8.29,8.599999999999998
227483,89080,82268,9.17,7.37,7.4399999999999995
94423,251306,36261,16.88,8.76,8.879999999999999
235053,225891,99035,12.72,7.66,8.479999999999999
98763,120693,228036,12.56,8.41,8.639999999999999
136334,101238,168791,12.97,8.46,8.639999999999999
227234,156146,178512,10.36,7.07,7.3599999999999985
146606,26888,162562,13.9,8.02,8.52
255035,246578,212733,11.18,8.06,8.639999999999999
132914,71119,113034,13.34,8.26,8.52
166275,188825,187595,12.94,7.87,8.719999999999999
62294,245481,78928,11.0,7.08,7.399999999999999
114673,256323,67694,10.86,8.36,8.439999999999998
136610,79427,143767,13.91,7.66,8.679999999999998
88842,3003,206673,10.94,8.06,7.919999999999999
108844,258855,152034,13.87,8.24,8.759999999999998
82542,5256,98701,14.91,7.99,8.2
161427,154456,165722,13.82,8.33,8.519999999999998
34935,15749,166076,13.57,9.04,8.639999999999999
164453,87149,122224,12.6,8.47,8.719999999999999
92514,178069,240474,15.54,8.75,8.6
92425,159610,185322,11.38,6.54,6.799999999999999
73118,193471,128320,12.52,7.78,8.44
5815,154501,15879,10.76,6.7,7.119999999999999
250305,177214,5571,13.2,8.7,8.759999999999998
252524,96774,65830,11.84,7.87,8.679999999999998
164618,119619,78285,10.97,8.21,8.199999999999998
155365,157667,83892,10.87,8.21,8.439999999999998
46509,95408,48561,13.09,8.47,8.919999999999998
81964,198733,96771,13.49,8.53,8.639999999999999
221207,156138,69241,8.93,7.51,8.2
78749,206386,98870,13.38,8.56,8.639999999999999
27491,202446,213137,8.58,6.74,6.999999999999998
7057,254639,149227,14.16,8.2,8.599999999999998
179236,192721,34451,13.54,7.34,7.68
81269,131074,58336,11.59,7.99,8.559999999999999
171369,210713,70615,11.81,8.76,8.719999999999999
62572,85927,49124,14.17,7.82,8.399999999999999
177750,114094,170272,13.51,8.68,8.559999999999999
