n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,707,965,861,757,667,944,542,29,860,476,794,965,255,664,37.18,27.48,30.140000000000004
53,922,160,115,380,480,889,252,389,556,104,587,255,13,748,221,417,286,186,46.58,34.52,35.410000000000004
938,888,784,398,163,780,816,73,142,632,632,455,129,135,1,995,892,5,214,46.94,35.79,37.29999999999999
792,220,983,169,893,170,296,321,984,203,552,897,694,640,209,186,963,991,707,40.33,29.63,29.840000000000003
201,989,988,915,392,305,22,369,424,169,958,149,270,66,339,308,837,617,600,41.23,31.43,31.40000000000001
3,610,694,724,346,67,317,363,838,313,492,713,323,189,492,483,721,180,58,53.87,42.78,43.53000000000001
262,998,961,23,972,767,366,865,413,18,562,806,428,374,385,592,861,9,463,49.0,39.96,40.07
47,724,185,638,978,977,201,121,773,251,951,839,964,473,352,524,363,914,537,39.53,30.6,31.180000000000003
256,794,473,110,603,766,799,816,376,880,302,37,443,968,93,213,348,525,625,40.66,29.93,30.730000000000008
371,940,151,348,282,946,719,558,94,319,702,324,313,181,817,80,641,152,738,43.85,33.5,33.330000000000005
705,316,495,165,737,49,82,615,546,945,415,32,243,758,608,352,846,256,466,45.04,32.63,34.699999999999996
666,431,149,57,938,653,33,820,505,342,858,212,133,749,577,972,135,645,918,46.88,34.4,35.06
806,423,109,172,444,381,152,60,865,430,301,144,464,944,635,872,173,999,534,41.0,31.04,30.630000000000006
464,983,499,705,747,325,490,280,298,481,413,923,150,115,386,841,544,982,183,39.27,29.68,29.360000000000003
642,959,511,888,346,184,91,503,278,527,800,561,888,514,369,64,804,814,793,40.21,30.36,31.819999999999997
364,711,601,679,35,777,313,372,572,721,684,287,855,497,271,788,707,733,300,36.5,28.18,28.430000000000003
979,968,348,665,182,594,872,11,485,560,792,256,333,687,280,474,295,836,512,48.64,33.27,34.230000000000004
662,689,816,365,356,280,659,353,755,960,848,418,358,944,863,176,890,887,704,40.72,29.68,30.039999999999992
460,999,373,979,342,530,145,542,170,203,856,370,959,874,488,289,708,80,736,42.95,32.3,33.86
686,747,426,175,631,799,958,594,528,681,958,430,309,638,566,793,887,652,277,40.22,28.34,30.040000000000003
737,28,200,163,600,451,639,665,185,224,777,702,184,646,735,42,482,231,169,44.58,34.64,35.120000000000005
55,913,136,113,324,991,185,494,198,561,36,425,476,359,389,678,626,73,604,40.72,34.04,34.449999999999996
209,243,735,924,382,0,358,415,974,285,876,419,887,117,705,851,560,382,987,47.14,36.14,37.279999999999994
36,563,628,308,97,302,558,524,347,973,594,300,981,360,838,132,429,419,832,43.76,32.29,32.78
577,657,551,378,478,145,160,610,391,577,488,980,203,991,136,623,93,359,840,41.99,28.39,29.910000000000004
914,677,0,391,110,333,579,938,629,552,144,333,644,897,912,577,384,439,442,43.17,33.26,35.64
231,505,298,491,995,725,388,393,984,875,935,162,610,608,266,758,308,508,257,37.76,29.51,30.030000000000005
425,20,326,967,314,503,951,293,146,488,24,124,675,636,983,454,251,300,40,51.2,35.25,37.20000000000001
800,139,846,401,13,491,545,573,280,249,957,485,800,37,251,501,274,864,158,45.29,32.47,33.64
738,292,300,504,622,486,530,660,884,618,901,761,916,121,16,778,129,307,289,43.03,31.75,32.27
546,725,344,628,303,748,542,27,475,358,369,698,762,832,604,135,37,2,258,41.11,35.03,35.25000000000001
566,466,702,938,110,909,703,558,195,14,439,797,826,437,609,589,705,725,976,39.8,31.2,31.590000000000007
647,664,493,879,933,861,394,487,401,698,872,736,201,920,303,476,849,776,67,38.22,28.49,29.08000000000001
310,856,3,711,797,443,596,293,663,799,483,932,318,146,169,489,711,562,910,49.3,41.53,43.239999999999995
509,996,338,550,157,435,599,554,831,49,70,750,235,273,839,87,810,64,679,41.08,32.0,32.31
964,26,341,739,439,70,414,718,498,50,126,862,125,224,629,661,844,975,113,41.38,32.46,32.43000000000001
729,916,137,299,722,940,448,153,187,625,189,423,821,165,68,637,218,44,568,46.32,32.98,33.349999999999994
110,676,388,763,73,286,58,584,589,121,760,408,899,638,137,10,442,93,322,50.85,37.56,40.0
701,614,501,501,361,961,671,383,936,57,141,714,301,154,582,646,694,517,297,35.23,26.38,28.46000000000001
932,964,568,563,635,225,269,64,564,241,260,852,768,290,529,998,136,827,240,43.99,31.44,31.350000000000005
884,380,464,754,398,183,134,730,19,670,349,87,586,683,36,93,884,127,518,44.65,34.77,36.80000000000001
608,464,244,399,897,473,491,986,331,110,815,543,30,555,742,393,54,868,154,45.32,32.36,33.660000000000004
967,974,439,697,813,228,767,118,85,996,933,681,503,840,216,143,718,639,384,38.56,27.88,28.03000000000001
362,855,240,296,341,952,628,722,357,815,395,387,139,740,851,366,663,303,823,36.45,29.92,29.640000000000004
646,443,984,872,370,529,37,606,587,220,757,184,405,64,99,37,33,190,207,43.36,31.66,34.190000000000005
200,40,501,910,959,492,677,778,356,0,437,481,307,911,957,634,943,438,331,49.92,40.21,40.12000000000001
476,472,102,196,158,669,162,72,383,889,394,889,901,480,155,565,260,112,284,37.88,30.07,32.809999999999995
838,165,768,293,688,240,33,493,917,32,352,946,770,377,323,960,60,704,22,48.65,35.96,36.309999999999995
689,467,483,869,968,159,120,804,684,332,298,464,690,245,746,167,34,205,731,41.67,28.87,29.970000000000002
25,588,236,672,80,632,410,933,996,723,372,696,319,188,479,370,289,68,749,43.53,32.6,32.800000000000004
735,479,167,794,246,179,688,213,963,44,661,623,440,743,998,277,6,473,62,51.89,39.63,40.030000000000015
463,797,697,420,173,46,34,561,855,857,531,578,358,962,96,733,72,242,920,46.27,33.48,33.30000000000001
822,502,94,958,482,55,699,249,659,51,509,406,800,61,49,261,853,417,456,43.31,33.26,34.230000000000004
313,655,52,896,38,972,994,199,183,712,520,655,412,192,544,239,86,949,321,39.32,29.15,31.65000000000001
809,110,88,554,943,165,612,77,877,747,219,639,17,451,552,366,498,433,585,42.71,32.91,33.61
786,385,534,640,135,743,12,934,774,314,705,459,912,846,229,567,118,142,319,43.76,32.41,32.65000000000001
494,89,798,790,269,839,412,320,135,132,549,83,482,250,713,86,817,438,990,39.03,31.58,32.57
590,682,251,282,62,504,717,254,49,720,204,815,292,903,382,906,100,73,430,45.03,34.97,36.00999999999999
787,321,388,770,787,569,0,917,292,669,962,777,134,588,28,452,146,836,704,48.04,35.72,38.300000000000004
671,800,977,19,745,48,718,437,274,109,831,824,391,575,133,328,67,313,173,44.92,33.11,33.900000000000006
140,268,509,692,330,292,34,65,555,782,756,570,28,28,124,51,992,133,846,46.76,33.84,39.43000000000001
365,446,880,264,972,974,626,17,236,540,439,128,371,206,338,366,12,167,598,50.53,37.85,36.800000000000004
634,846,167,744,97,274,543,620,175,645,726,147,456,783,961,444,813,439,121,44.34,31.17,33.03
341,324,456,936,233,472,610,444,175,452,49,785,684,958,164,545,484,992,503,43.43,33.97,33.790000000000006
610,1,106,129,833,870,429,701,53,212,1,33,930,590,241,493,721,902,362,45.23,33.76,35.040000000000006
402,475,220,206,283,841,205,310,575,528,365,782,769,804,247,375,360,828,254,37.56,28.76,29.030000000000005
833,679,860,930,870,63,632,506,410,357,146,146,851,244,501,390,38,96,173,41.84,32.63,33.60000000000001
