n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,2771,4118,3798,4953,1980.58,77.71,71.92000000000024
662,2736,4540,5051,5735,335,5965,3104,1387,5762,3702,5939,3461,2015.82,170.4,194.9600000000002
1287,1379,1949,420,908,1084,4147,4836,518,6342,5639,3142,6468,2015.41,335.36,422.2799999999995
6112,832,2385,1679,5523,1837,5944,6496,3455,718,6328,2185,1719,2016.09,273.71,336.3199999999999
3248,2303,2798,6631,353,1634,5806,43,3368,448,3103,6928,4028,2017.85,411.24,500.5599999999988
1139,192,1939,3479,6031,6969,917,4889,31,993,6261,4740,1619,2016.11,497.41,594.4799999999994
6981,1663,2705,67,684,1091,4421,143,4102,694,4693,4069,4403,2017.61,369.88,456.4000000000006
1623,3441,563,3261,1574,5232,6266,765,5741,4749,1190,1413,4988,2017.93,130.34,139.56000000000017
5895,337,443,2211,4547,5596,4967,6979,1223,6104,2198,6036,4712,2021.19,104.19,110.39999999999995
280,993,5779,3296,1939,1324,5006,4136,352,6029,2997,6927,5522,2021.23,233.57,268.67999999999995
4276,4835,4630,6345,5633,710,7105,2844,900,7078,4785,2994,3697,2019.39,208.77,229.88000000000036
1720,3294,1628,4705,6108,150,3104,6548,4978,2692,5,3551,915,2024.39,395.95,444.0399999999992
1748,1816,3637,2208,2660,6674,727,2516,5156,2333,844,4239,6423,2014.51,381.47,448.87999999999965
451,208,3124,6395,4591,6615,3511,4074,2835,5811,6371,2033,4636,2019.33,346.0,407.7199999999998
6042,542,3481,5307,1891,784,6231,3284,4176,3055,7044,4591,3025,2017.31,334.33,393.40000000000055
1139,5468,2378,1401,5674,6908,2121,240,413,6632,1415,2154,1345,2013.29,366.15,442.1600000000006
985,4968,1215,97,399,498,3689,1708,6443,3185,2410,5009,121,2016.67,295.45,341.9200000000003
6542,2904,2334,1152,3939,4603,2275,1124,709,6123,4554,2424,5701,2017.21,391.96,430.87999999999994
966,537,3440,3697,1167,5765,4603,6260,6511,3137,4818,6576,1385,2017.98,184.53,208.68
5432,5861,2245,6321,4892,4984,4050,2857,812,396,2267,4332,1051,1919.98,47.63,46.15999999999995
1419,6540,5158,6720,690,1328,6390,6468,1821,7037,106,1662,1440,2017.14,558.12,785.8800000000016
3880,3741,4845,4581,4468,3180,681,1417,4494,3949,4857,2149,4386,2019.07,261.66,301.5999999999999
545,5333,235,4759,4794,3569,4459,2529,4288,4317,4400,5256,6521,2019.96,148.96,166.83999999999958
537,5265,4701,4441,2460,526,5938,1837,5903,1126,845,816,5730,2012.98,220.22,254.88
4027,3715,495,4015,5216,5959,433,5560,4939,239,3056,1995,3757,2017.85,292.51,343.2400000000001
1893,3041,6743,5976,4695,5119,4062,1991,294,5099,4890,693,5023,2018.52,325.71,421.83999999999986
384,5554,3356,3331,4821,564,661,1549,279,4981,6165,1485,691,2015.69,269.52,310.44
531,244,2906,5116,3852,4481,4387,3888,212,5763,6353,616,2734,2019.44,412.06,529.1999999999999
693,6412,2633,70,3799,3679,4835,1217,3162,3917,6822,1129,870,2016.51,302.12,370.1999999999998
2857,5498,1894,3698,6389,1060,1574,1811,891,906,431,983,611,2018.44,252.12,285.36000000000047
5286,676,3050,848,6070,192,3829,5132,4276,1643,3026,5199,664,2013.69,588.53,854.7999999999996
1934,44,2100,6253,4242,5593,1616,126,3598,2074,5003,182,845,2014.63,403.45,481.48000000000104
4255,6553,3417,473,2058,3895,6976,2581,4958,1807,5234,480,5580,2018.47,482.88,612.8400000000008
2254,1083,2458,318,6555,1529,2895,6441,3303,59,2479,7038,773,2014.06,644.46,888.4400000000006
241,2602,3598,2024,3412,4949,2635,4028,4615,2842,6857,3269,3523,2019.16,83.89,83.36000000000004
1711,643,2264,2464,3782,3822,5000,4656,3734,3603,3154,1526,2699,2014.12,190.94,220.5200000000005
3294,482,2662,752,1397,2601,4455,220,1544,1729,5829,2986,5396,2015.43,849.39,1504.1200000000008
1127,5123,703,2767,3662,4968,4911,6239,5490,6009,3152,1730,5709,2016.27,71.96,75.52000000000004
4439,6319,2747,621,156,5486,4525,3455,3855,1862,7101,5957,2651,2020.08,384.84,502.8000000000003
