n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,474,919,619,82,342.01,77.89,82.62
342,567,958,631,716,41,745,388,173,720,968,462,974,742,432,337.61,48.74,50.67999999999999
160,172,243,52,113,135,518,892,946,604,64,792,704,392,808,346.34,62.44,64.66999999999997
764,908,104,941,298,209,690,229,743,812,431,910,89,791,273,344.94,49.6,51.63999999999999
933,214,406,287,349,828,44,204,725,907,5,900,421,56,917,347.02,69.48,71.94
387,866,503,142,24,242,434,753,928,871,114,987,611,3,124,340.97,66.94,71.24999999999996
782,592,202,916,872,207,338,8,913,85,136,552,939,17,512,336.48,70.56,74.41000000000001
86,586,508,550,943,202,430,70,407,196,654,783,95,717,593,346.43,51.98,53.940000000000005
148,176,962,623,736,981,42,55,276,568,699,620,872,152,763,335.19,55.0,59.500000000000014
274,754,589,35,124,889,722,412,973,927,242,165,625,517,44,334.6,56.99,61.59999999999998
753,374,865,690,534,604,578,793,704,88,888,355,112,884,902,339.19,44.44,45.459999999999994
598,374,462,215,411,203,969,588,763,18,388,818,622,336,0,338.36,76.62,85.98999999999998
443,114,218,227,454,276,332,834,90,314,644,291,105,529,802,349.1,57.16,60.829999999999984
56,26,390,799,573,826,438,509,354,726,796,254,579,755,67,342.58,57.41,60.01
435,663,236,98,987,778,410,522,381,978,880,573,378,142,683,343.47,52.4,56.619999999999976
297,175,709,863,896,265,30,51,962,998,829,176,269,969,168,338.96,51.65,50.83
123,621,151,12,49,62,461,213,805,398,301,626,15,989,817,345.3,73.75,79.95999999999997
363,291,144,492,575,284,140,984,88,765,569,303,712,120,67,344.85,59.27,62.09999999999998
430,462,145,720,575,782,813,392,602,908,822,173,679,732,280,342.58,48.84,51.72999999999998
790,611,901,623,506,357,101,945,49,283,541,131,177,817,644,339.07,48.07,53.57999999999997
840,86,166,798,808,227,879,13,207,180,485,467,605,572,558,347.66,66.11,68.89999999999999
397,85,177,561,493,607,969,268,548,68,963,666,29,594,599,344.99,54.22,56.04
910,446,557,316,536,539,550,657,931,815,67,898,658,587,555,341.65,46.1,49.44999999999999
978,307,65,742,229,737,140,105,102,716,503,464,61,501,910,345.47,62.7,66.78999999999998
652,744,54,695,617,29,382,249,899,469,236,380,842,985,747,344.08,58.68,59.519999999999975
586,639,507,896,248,36,637,611,86,627,48,694,419,416,602,347.81,62.83,66.51999999999998
70,82,193,34,622,770,185,86,66,30,363,639,481,560,548,348.14,70.86,78.22999999999999
486,26,720,794,77,341,86,801,329,8,474,976,459,604,152,340.55,77.17,81.38
999,395,489,852,141,108,914,357,687,236,462,798,132,196,991,345.14,49.22,52.76
226,111,113,53,122,76,960,660,999,84,381,106,758,24,478,343.22,73.5,77.41999999999999
641,534,205,378,895,649,83,241,5,262,781,530,699,202,15,343.79,77.27,84.02999999999999
449,259,966,625,22,983,105,531,819,427,59,920,257,486,872,338.84,58.56,60.78999999999999
322,619,895,225,654,60,697,281,135,307,39,819,191,998,361,347.33,57.08,62.75000000000001
805,923,412,953,7,897,942,309,990,879,96,30,325,449,253,343.11,66.63,73.3
426,618,329,503,576,355,901,857,913,408,440,213,80,283,308,351.11,48.3,50.04
472,477,625,946,582,466,450,394,190,337,411,60,332,94,174,345.17,59.97,62.60000000000001
325,556,27,193,216,728,373,674,918,140,966,640,87,345,998,344.09,61.53,64.97
457,985,621,613,779,963,904,686,751,394,216,713,554,789,343,335.24,41.98,43.89
77,19,685,565,431,481,232,887,744,331,782,853,818,526,514,342.69,62.36,62.79
101,474,734,3,291,939,546,210,73,229,11,943,322,43,93,346.84,89.18,96.94999999999999
152,336,167,710,98,521,843,808,413,664,859,404,398,909,600,345.08,49.42,51.79999999999998
518,889,138,520,706,365,367,969,276,206,328,936,394,580,186,339.65,46.86,50.12999999999999
818,627,795,889,182,584,175,9,313,700,908,20,285,490,535,341.38,69.74,74.04000000000003
886,772,693,437,930,772,95,279,291,147,529,462,490,696,237,338.77,47.73,52.099999999999994
183,338,150,766,694,355,761,615,52,558,285,951,352,26,592,342.91,57.88,61.55999999999999
190,550,797,973,685,780,98,464,137,348,215,765,556,137,924,337.77,51.53,57.73999999999999
432,221,527,207,859,702,582,433,10,866,568,50,958,792,732,345.15,63.91,66.14999999999999
363,508,381,62,381,827,817,408,907,474,447,647,744,987,195,328.58,39.57,44.31000000000001
569,101,939,170,987,601,86,912,363,266,909,253,785,480,992,345.59,53.73,55.00999999999999
538,190,779,543,12,955,678,552,343,686,228,998,177,28,57,345.68,58.24,62.72999999999998
733,874,600,595,993,205,673,852,346,290,724,132,338,304,405,344.45,48.55,51.46999999999998
36,78,415,841,798,251,464,475,987,711,42,321,177,859,147,340.87,70.26,72.04999999999998
904,588,728,204,652,683,814,535,946,594,390,865,775,808,906,334.68,41.55,43.480000000000004
944,513,155,851,388,33,983,406,143,292,426,493,766,185,856,341.53,56.19,58.089999999999996
868,681,651,631,96,524,987,510,532,267,259,382,627,790,972,341.95,51.16,51.12999999999999
870,355,549,14,202,756,60,662,541,474,318,953,871,105,211,343.46,60.65,62.199999999999974
881,15,202,475,737,126,260,317,302,230,11,182,684,651,424,350.41,75.45,78.75999999999999
958,278,378,965,653,356,330,572,937,164,566,696,29,136,759,347.54,49.1,52.049999999999976
995,214,91,48,215,19,264,860,904,726,449,366,361,570,791,345.18,60.95,64.69999999999999
722,928,77,96,722,418,725,436,964,180,60,248,586,159,520,346.69,50.16,56.3
586,866,431,372,719,678,196,918,655,357,740,527,528,915,418,341.84,44.63,45.05
34,165,997,558,320,283,468,297,294,446,816,545,433,765,778,344.89,54.93,57.46999999999999
106,58,901,367,840,745,696,674,228,422,265,373,462,383,66,343.54,52.6,56.51999999999998
976,826,417,520,976,747,187,65,663,121,817,733,659,330,433,342.34,46.58,51.409999999999975
506,19,316,445,80,399,265,967,199,996,598,979,482,172,622,338.04,55.0,60.06
30,247,299,727,8,531,121,607,591,5,205,451,625,104,389,343.28,90.03,98.00999999999999
518,280,707,992,908,190,995,903,75,539,537,678,315,147,880,348.07,49.26,50.84
762,431,910,186,202,312,484,291,668,747,486,826,770,517,659,343.62,48.82,49.199999999999996
978,321,697,518,791,881,474,59,604,544,649,726,488,840,90,333.8,45.72,47.21999999999999
83,417,772,796,861,741,345,75,814,489,166,601,975,545,624,343.64,48.91,52.660000000000004
153,662,500,714,422,548,508,962,119,591,521,12,720,291,448,344.96,56.79,59.539999999999985
718,597,81,880,988,583,715,271,783,570,173,282,6,864,894,345.11,70.96,75.17999999999999
337,523,754,452,905,530,975,786,381,331,791,179,165,712,324,340.5,50.99,53.269999999999996
712,724,326,338,488,83,902,801,333,952,715,290,931,96,983,343.75,47.54,47.989999999999995
576,261,307,813,61,623,402,827,485,71,312,422,238,462,301,341.98,53.71,54.49999999999999
834,385,462,522,43,214,168,851,702,904,121,587,70,81,95,341.64,58.98,61.47999999999998
791,679,886,970,294,9,493,910,297,796,54,457,751,174,162,342.22,69.91,72.12
854,89,272,931,98,123,777,877,834,162,256,644,381,266,228,342.51,55.47,57.849999999999994
204,725,711,996,690,761,200,504,576,550,198,417,989,731,680,347.33,43.34,44.78999999999999
275,477,251,413,713,90,261,273,155,744,759,188,769,21,620,344.36,55.79,57.53999999999998
612,390,137,466,511,125,614,108,827,630,397,403,559,926,834,342.32,46.01,47.42999999999999
340,137,226,344,826,828,241,366,559,952,640,86,110,86,0,340.92,72.84,85.26999999999998
371,577,475,969,376,661,225,694,458,557,915,668,960,6,641,344.71,70.19,74.41000000000001
463,262,701,596,348,161,376,64,300,814,211,273,626,164,414,350.5,60.43,62.08999999999998
839,861,125,27,242,579,155,824,913,17,697,708,185,624,73,343.31,62.54,66.93999999999998
641,928,412,131,429,731,735,706,287,602,668,490,75,425,152,342.2,51.09,52.64999999999998
287,110,662,518,154,145,488,543,266,7,376,956,912,100,580,342.99,74.68,79.33000000000003
592,660,288,662,120,1,235,801,491,895,572,764,169,534,675,339.64,47.82,50.099999999999994
866,361,966,854,283,203,168,692,345,681,18,760,240,869,84,346.32,58.23,63.67999999999998
196,8,779,409,726,6,743,492,21,871,880,730,699,53,760,339.0,93.97,101.74000000000001
745,859,194,307,825,878,659,311,557,73,446,563,820,215,688,342.19,53.71,53.91999999999998
920,525,209,95,96,83,220,326,38,470,850,680,189,734,586,350.77,58.91,60.82999999999999
678,280,606,367,100,804,926,562,910,273,786,762,263,147,59,344.22,53.81,53.99999999999999
41,373,711,80,872,147,783,336,713,17,953,269,948,808,580,346.22,58.42,63.519999999999975
243,181,26,593,54,437,5,725,660,357,717,74,134,198,145,341.54,89.43,95.22999999999998
671,750,578,704,469,545,473,325,746,613,458,605,506,229,201,339.69,49.88,48.37
481,277,453,62,482,587,212,145,458,163,482,115,435,382,761,338.32,54.81,59.57
191,343,476,637,97,686,34,138,67,842,376,71,989,263,525,344.16,62.6,66.58999999999999
851,264,122,512,282,451,422,218,968,804,992,406,223,299,656,344.57,52.16,53.879999999999995
404,849,526,921,322,360,156,203,71,898,45,877,49,340,741,349.55,56.83,59.18999999999998
