n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,16543,66864,30911,129875,199481,117831,123796,170811,99513,206759,26.83,25.43,25.20000000000001
55038,24604,127888,7431,234177,219090,102186,113447,159236,199827,201105,552,182408,116755,69816,27.65,25.34,25.70000000000001
189147,210193,59968,154967,247797,26798,236303,83212,8018,5851,6670,170274,141928,2413,246192,27.08,26.0,25.76000000000001
231010,99930,179957,56780,254028,110655,190277,7612,138314,58115,200199,114789,246196,129974,144928,26.59,25.66,25.74000000000001
61101,90623,60520,177431,57352,199477,120482,249625,75964,242878,5633,109099,219566,240194,145871,25.42,24.33,24.460000000000008
241746,168373,26214,48734,164981,260189,189697,225429,77696,31690,194811,87214,234769,189132,255132,25.36,24.45,24.48000000000001
186434,131281,245482,253548,110652,133095,217588,238599,175716,49767,79526,74490,154030,255184,231336,25.9,24.85,25.20000000000001
130904,221825,246654,132457,103115,154403,223684,9050,125888,63632,194964,209034,105981,108609,174258,27.39,25.58,25.830000000000005
45352,96239,143864,231402,184297,203381,176812,193518,98226,22666,115071,174000,133280,28293,204064,26.9,24.69,24.98000000000001
42912,136560,220188,103089,97130,128370,192090,7752,123029,11399,80879,184387,222377,257736,161168,28.29,25.88,25.73000000000001
155499,151565,103179,169648,44656,44195,131658,59490,257445,3224,201988,52302,141457,241195,225519,26.37,24.42,24.77000000000001
143743,60863,106025,134682,90131,249683,222156,151465,92608,120358,238486,70589,172809,143653,159631,26.83,24.48,24.67000000000001
250902,191207,1496,100581,205430,224644,215085,250254,232306,246011,194118,134348,212111,33881,135968,25.73,24.38,24.92000000000001
203790,147156,53866,111697,248963,14712,126117,228067,95613,149421,145332,52386,246681,132309,108370,26.5,25.97,25.280000000000012
127120,213215,93530,108638,90722,415,141158,141586,163444,206161,160550,86805,120100,157248,7333,26.22,25.41,24.64000000000001
210913,60189,166558,46454,144377,153212,47391,225708,24012,209305,144448,208954,223156,214024,244042,26.54,24.41,25.000000000000007
66923,8508,220658,247351,176452,18468,21819,227561,4375,118750,3816,197694,198072,73714,65420,25.26,24.01,24.33000000000001
70422,28701,209004,163788,48394,90288,76096,18223,43901,41844,66903,138249,249549,44078,172138,27.41,25.51,25.830000000000013
71542,169922,186539,77199,119197,184189,84410,130152,124196,29934,6195,81790,101333,90005,110341,27.11,25.43,25.49000000000001
208719,49293,67743,28511,66442,235882,191405,133723,256046,54811,253116,158767,113155,214182,255735,26.86,25.07,25.08000000000001
5457,59080,4683,104153,38394,9260,188438,251630,42002,116829,184708,132725,177779,111847,142790,27.93,25.61,25.720000000000002
218168,57828,256108,255746,165353,209141,182203,135423,118186,58509,137336,170002,8047,103520,176921,27.91,25.17,25.41000000000001
150954,210602,84212,172968,165399,111751,15410,193318,78277,32947,253730,55609,229516,12436,80317,27.52,25.43,25.67000000000001
18540,225054,20039,81359,240432,246228,78087,194993,41473,109097,148095,66154,34181,2223,146988,27.01,24.83,25.450000000000003
230350,222960,9939,154818,214804,57040,252235,236142,149495,120809,44962,217032,227483,228035,255269,27.21,24.72,25.180000000000007
204476,184555,163305,133398,9810,99082,52535,90945,25958,53939,150308,176725,235029,113495,155034,28.05,25.77,25.890000000000008
50887,129066,27374,245878,174576,102252,77613,132148,131019,4508,85287,160465,228490,105467,235845,27.02,25.22,25.32000000000001
73754,4742,41147,52652,224798,85915,212635,258749,147676,205180,35426,88891,112522,55844,69870,27.04,24.22,25.060000000000006
176804,25272,219598,99413,244367,143557,90138,239716,231314,219596,180121,140071,127008,201313,258345,26.76,24.57,25.33000000000001
