n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
3867,4969,1690,6489,7845,2539,1476,1089,324,7636.05,135.52,144.8800000000002
6579,9001,4741,964,3636,8525,8792,5902,4533,7640.98,100.66,103.76000000000019
2828,1739,4288,3512,420,4264,4452,3169,2700,7637.84,145.51,138.77000000000024
5076,4745,6101,1420,9926,5528,6355,8289,4077,7637.75,100.02,97.50000000000011
2912,4052,7759,4587,1463,8972,4919,118,4783,7637.04,165.58,165.20000000000044
9377,5107,8329,3196,6782,6942,9812,4721,7062,7643.3,94.85,101.9500000000001
7395,2643,3821,4998,4254,708,1328,758,7580,7631.39,131.27,132.47000000000017
4594,8501,8759,7720,5617,2376,3204,1088,6763,7636.2,95.28,97.28000000000016
3320,7227,4526,3009,5829,7142,9646,5253,9150,7644.2,100.01,101.50000000000033
3255,5300,1654,1009,3749,4546,9538,3889,2001,7637.75,96.79,101.36
5424,2908,4766,7520,420,701,5850,1353,4680,7641.53,124.97,128.4800000000001
5359,297,5288,4734,5270,2505,6724,1273,4807,7648.39,145.2,146.10000000000034
3136,7276,4784,2235,4096,6252,9810,2603,5428,7636.88,102.86,102.94000000000015
9389,153,5952,733,7451,2778,5983,5942,4756,7638.18,168.74,172.0900000000002
9362,1590,7197,3395,6946,3406,1861,972,1019,7644.89,124.35,128.58000000000013
905,2763,9757,2451,9937,669,8949,8039,9546,7630.17,121.18,121.32000000000028
4080,5266,582,2003,8671,4798,6706,3281,7827,7631.5,100.42,100.21000000000016
3305,3962,7189,6727,8059,604,3589,6901,7266,7640.53,108.88,109.47000000000018
4072,7009,3534,8168,3075,518,603,4167,4151,7646.25,127.82,125.83000000000011
3971,8612,3408,3792,6834,4287,2321,5325,840,7638.19,110.78,107.86000000000018
5153,9262,1914,9334,6602,663,8098,6348,1522,7636.25,112.86,118.49000000000021
7046,3455,9376,2710,5514,4853,7720,5161,6881,7641.54,90.94,92.10999999999999
8651,3526,4395,5546,6425,8132,1218,4588,3133,7639.75,97.61,102.1800000000002
729,6468,2091,4414,990,2740,7611,9325,7736,7639.58,118.15,118.40000000000016
6614,6397,3580,53,3460,2568,214,9994,4216,7634.95,236.49,242.0400000000005
1898,6484,6243,3642,9021,874,3304,2652,9966,7632.57,137.79,134.28000000000034
5417,9213,7725,8624,7203,432,1294,560,9740,7645.26,115.47,123.01000000000022
1850,8009,9188,4209,9963,2273,677,5940,1305,7633.96,113.37,114.05000000000024
8568,172,4865,5683,1224,1394,8902,7434,6244,7631.6,155.51,160.72000000000025
3364,5098,6367,3828,7973,6554,1558,1264,1875,7640.39,120.87,119.79000000000022
5994,8396,7109,6813,7278,1096,3208,4952,7842,7632.29,93.22,92.60000000000016
6921,1936,9147,2742,6088,2667,2889,2446,5350,7630.43,129.25,125.47000000000018
8097,5547,4237,8877,79,2764,91,5108,1981,7646.86,232.96,244.24000000000026
8928,1815,7970,9846,7933,8623,1240,8531,4021,7637.96,98.29,97.59000000000015
6736,4807,5845,3755,2955,27,867,9986,5132,7646.52,188.86,194.08000000000047
8914,7651,9311,5007,8301,7221,7242,6419,2304,7638.06,81.65,80.81000000000004
4123,9782,5933,5571,2183,7100,1352,9922,2358,7633.98,89.44,88.46000000000001
2910,4675,6094,3235,9436,5741,1531,1262,6595,7629.51,104.19,105.5800000000002
2943,5400,6093,5352,2861,4924,379,9892,329,7653.43,132.26,138.24000000000018
8584,1453,5882,1612,2596,2988,9571,8114,9402,7637.87,110.45,117.0000000000003
1259,1914,2818,7850,3640,4962,6653,9814,3890,7629.58,132.69,133.05000000000032
8025,3622,5073,6023,3774,5351,8801,8679,7403,7639.08,87.58,83.28000000000014
6557,8294,6564,5130,4649,7180,6743,9635,215,7642.23,149.94,151.57000000000033
4117,3012,8850,7512,9193,5968,6622,6367,457,7634.73,111.15,110.47000000000014
2556,8377,1109,7507,5691,9892,5115,1496,4225,7636.27,117.73,127.49000000000025
7920,3639,7812,9889,1086,2436,3905,1131,4902,7641.13,124.37,117.70000000000016
2173,768,2675,6519,9532,8964,8822,4298,303,7628.04,147.47,157.59000000000032
8591,4020,2580,1585,3366,520,5185,1342,1995,7640.03,156.19,153.49000000000018
4433,1003,4735,9989,2823,2444,6798,2129,1332,7633.86,119.53,126.84000000000023
9174,5968,42,9049,2552,8233,6748,2526,3523,7621.68,217.19,218.2300000000004
4884,7932,8316,1110,6159,2753,2677,4195,8435,7646.14,98.46,106.96000000000012
6411,8803,4962,6563,5380,2789,6337,1014,6931,7635.19,82.69,90.57000000000009
459,4564,311,4980,2498,1406,2566,1899,9983,7640.74,167.92,171.75000000000037
251,3801,3789,9068,141,7810,8720,3032,7410,7638.65,143.14,151.2000000000002
6217,5508,2827,8688,9621,3079,1755,7780,5845,7639.8,108.67,111.13000000000024
4999,6773,9832,609,3473,4188,9485,9683,5036,7635.16,107.64,104.83000000000023
7823,5556,1364,3867,5177,1696,626,9907,5281,7632.7,110.95,108.6800000000001
8635,7801,5784,1335,2902,707,8160,8505,8939,7643.64,105.98,112.53000000000013
9795,4093,638,3290,1168,5511,9858,2258,5055,7636.64,134.54,142.8200000000003
1913,8315,8344,14,1171,3704,4492,299,561,7640.46,504.79,522.3100000000005
172,7832,2373,3492,5895,4083,5651,4884,6364,7632.4,147.84,148.8900000000002
