n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,6233,3682,3868,5337,3109,6461,1719,768,3996,232,1665.93,211.6,232.83999999999997
6846,3193,3545,4976,6244,6284,17,5700,3648,2181,5910,6568,1874,4842,837,2600,250,182,208,1661.6,112.28,111.61000000000011
5321,4435,75,3122,5623,1774,3457,5946,237,4322,1816,6256,3587,4061,4529,1909,2831,1891,5544,1633.35,54.22,54.26999999999999
1792,6233,3765,2373,176,3409,6861,4558,5261,819,1522,5155,5928,7044,2428,990,6087,2725,5910,1659.38,127.03,140.13000000000005
5826,4102,3457,4159,6799,5491,1555,2485,2327,4813,4090,6932,4139,3222,4825,6990,282,3934,1988,1664.25,130.79,134.2300000000002
6092,6532,3311,3394,5445,1417,3007,4495,5759,6355,5525,6047,3069,708,3595,5437,4165,884,6377,1670.26,113.08,112.70000000000002
1341,4267,6880,3221,3035,4011,6002,242,3844,356,2527,5762,6949,5036,4859,4736,3224,5301,1395,1631.89,66.43,67.44999999999999
1381,4114,1859,100,6312,1634,4420,7047,4491,1901,3313,4208,2816,6942,4733,2894,3761,2205,5400,1662.39,101.5,101.59000000000009
4489,4988,5975,46,3143,6419,7020,6721,6066,4198,6628,1058,4249,6368,4598,1683,3490,459,3941,1665.54,144.58,158.60000000000002
2987,4669,4541,1637,4134,3386,3972,6662,2922,3394,2835,12,4411,4424,5107,6442,5017,2712,3753,1668.31,112.56,115.64999999999996
4914,229,6591,1880,5204,1451,4511,4787,1480,7053,750,6540,4514,6529,6973,6688,2091,265,6895,1659.2,185.53,188.3299999999998
5514,577,681,7111,136,3710,119,6177,6189,2303,2044,2200,896,6531,5118,1512,2821,2378,569,1661.89,204.4,226.8400000000003
1371,1307,2090,4320,1377,5379,2235,5310,5829,2412,3724,5755,2637,4067,3881,935,193,2555,3166,1656.18,170.98,175.71999999999994
2812,3448,6522,1540,2116,890,2076,5981,4178,1712,4961,3536,6693,170,1846,146,3254,1199,289,1655.58,139.36,148.09999999999997
5888,1312,3650,5772,4147,5555,3495,4462,6817,1807,5167,6535,5693,4231,3693,1828,4291,5312,251,1662.84,246.61,286.4999999999999
3235,5528,4717,6581,2631,5405,5168,3492,481,6041,2446,1029,1737,388,2509,579,7032,626,2542,1661.0,116.37,118.12000000000018
2440,6093,1296,3409,4627,2067,1068,69,4593,6967,310,4838,6712,1782,4671,3775,1405,6782,7108,1660.01,204.99,218.3400000000001
6389,5767,5103,4168,306,3096,1641,2842,811,1685,4697,5522,3546,4844,1590,4033,855,5455,3195,1611.64,62.37,57.580000000000055
2425,4129,4094,140,2665,5014,3295,2304,148,1285,1645,7024,2684,6644,4614,6411,1107,2777,3516,1673.19,306.42,345.1099999999997
1745,2183,5525,789,6862,3106,4486,2816,6862,5628,4377,3969,6291,4362,1922,535,5943,330,693,1670.19,305.78,362.1799999999999
1089,1390,1364,4409,1744,2195,6218,2721,4916,4144,6890,2091,3015,2775,2787,933,2385,1926,7105,1659.03,154.26,157.4100000000001
4947,6385,5858,4004,1108,4751,4515,6309,854,2627,320,3330,599,3114,7095,6456,1206,6787,1024,1662.44,90.6,95.8
2792,939,5039,4812,6405,3096,627,4675,4507,1832,4636,669,2185,2989,2421,4623,4376,936,3750,1664.04,230.61,269.7600000000001
2270,882,6447,374,6781,2422,101,5027,5492,119,751,3387,942,6767,6470,327,1539,1963,6434,1661.07,182.88,203.5500000000003
4807,3448,1327,946,3693,1371,5577,1977,1302,6094,6922,842,3564,3098,6606,4447,6703,2408,4507,1658.92,104.57,107.15000000000009
2075,5829,3907,2576,820,1700,5341,2600,324,223,86,6445,2421,5951,4887,2623,3685,3205,2566,1656.21,173.37,198.19000000000023
3264,515,525,2599,4927,3734,912,2048,1762,6431,5061,6372,4447,7107,5637,3841,5421,2914,2122,1665.58,138.92,148.9200000000002
1500,4436,1702,2517,1631,2018,2952,666,6717,2300,732,6170,3669,741,5341,4705,5271,2776,1863,1656.99,211.6,245.39999999999984
3198,2513,336,2680,1530,2594,6494,6939,4743,2480,2013,2738,826,4458,5008,4743,6615,4882,754,1678.52,396.78,478.6900000000012
2007,1803,166,6621,1996,3291,592,2195,4515,7107,580,5973,615,176,5205,81,2382,6149,6489,1617.94,62.91,57.26000000000004
2942,4040,3840,7066,7037,1263,826,4107,6371,6512,2687,631,4171,5449,1419,1471,6358,1225,1159,1657.1,128.44,136.55999999999992
6730,7090,2619,2503,875,5810,4213,6837,4930,2404,1034,1693,1160,4468,5919,260,6387,2589,6725,1662.67,78.63,78.66999999999999
5107,6585,5506,4529,6887,6112,5649,1682,1459,2448,3544,4403,1293,397,5855,7062,5470,2025,2069,1658.14,78.34,79.56000000000002
6371,527,5587,3659,6621,3523,4499,2049,4434,3599,6973,4407,3713,89,3241,6850,2774,1405,2113,1664.19,198.88,219.0
3979,199,6496,5295,3413,4674,154,510,5666,2907,4751,1132,4862,1025,1134,2122,6790,2268,3258,1660.59,173.97,190.94000000000008
4620,3285,1410,5017,731,1913,3981,61,1454,4331,2598,4103,5315,3590,5623,5235,5991,1849,1952,1611.39,56.72,59.510000000000005
2563,4055,5627,3922,1843,5839,3377,2760,4590,5007,5965,5352,2254,5295,1797,394,586,6252,4191,1659.35,144.09,154.58000000000018
5286,3020,1306,4191,6275,6491,1669,2554,2447,5673,2454,6954,4524,3044,1353,5744,5744,6032,3807,1534.4,40.18,41.410000000000025
4870,696,7014,1009,4965,4210,4679,3090,1444,1276,2052,3495,1782,4665,5894,6207,6408,427,4055,1658.02,122.86,130.5600000000001
5583,3224,5874,5218,2850,3145,4219,6926,1350,4458,5979,333,4294,740,6618,2090,5148,827,2191,1663.57,180.87,203.0699999999997
6036,685,1139,6355,5053,6897,5404,5624,5737,671,3645,6971,1974,6971,3132,6575,3546,3254,1349,1645.16,55.03,55.440000000000005
2666,3589,1034,5098,3997,1736,976,3532,4920,4374,3344,967,5410,2420,2274,2033,3103,6140,4582,1669.73,223.57,257.16
32,1555,4328,3594,4743,172,252,5140,4961,1984,6843,2133,1692,1416,2332,1215,4442,1642,2238,1657.36,162.25,171.54999999999995
2548,4798,6204,2055,6818,5599,3656,6480,7055,6624,7004,1376,4467,2924,4020,3440,7009,997,6300,1660.54,80.78,79.52
1711,4673,3139,1677,2326,6640,885,6615,197,967,4663,6121,108,4466,2428,5520,6234,5933,5319,1669.34,242.95,286.9600000000001
1118,615,4099,3061,4690,6598,2549,3581,4120,5548,2923,6214,4328,2651,6,1014,3623,5881,3682,1663.8,225.49,250.66000000000042
2868,2496,4417,3271,2780,6415,5989,5598,4681,4032,926,5305,3092,3132,1670,4562,31,2274,5206,1678.74,233.69,237.03000000000017
4900,5916,6050,6794,5966,4185,1629,3781,4922,6836,4234,3350,6100,5833,2501,5758,1395,3681,5079,1664.91,112.5,119.12000000000013
5479,4349,1616,2944,4310,28,5558,3188,4746,3488,3319,2752,7055,5092,4787,6011,5730,6133,554,1664.23,105.9,98.24999999999991
4036,6109,2028,5245,5314,2382,5158,170,3334,5908,5154,1278,5191,6380,3254,6410,2213,6932,1459,1667.1,175.47,183.68000000000004
6287,601,6679,6357,4959,82,2862,2167,6539,5800,3368,5611,4458,2487,1245,3785,6823,2124,3969,1666.37,228.28,248.16000000000005
1389,3826,4180,371,2218,4180,807,6100,4838,3461,571,2909,548,5380,3624,161,1344,4154,5818,1665.02,194.51,241.53000000000011
1324,5656,762,3292,5209,5643,2259,4956,2493,1711,4326,1701,1943,2735,2204,561,613,5727,6804,1667.33,214.31,231.0799999999999
4286,5396,3016,3833,4190,4568,6035,407,1380,2432,5349,6021,5844,6676,4556,2209,2915,4994,6060,1661.36,101.24,99.03000000000009
1901,3215,4596,3274,1411,3961,6469,2126,7100,5000,2700,5865,1821,2119,4996,5789,2000,6912,5413,1598.44,54.87,58.0899999999999
250,6977,7114,5099,3298,2593,3537,6238,2035,6434,2204,1555,594,5127,5999,1356,4744,3633,4763,1629.83,72.11,69.88000000000004
5965,1213,4966,2146,3763,4313,1331,1135,6377,1131,5863,3610,2958,2537,6155,3282,1970,948,5883,1663.84,125.0,128.78000000000006
1689,5885,5582,2502,558,871,1864,3252,2632,4033,818,1529,368,453,6631,4894,190,6163,1774,1654.08,245.42,277.65
5597,284,4050,5766,4329,6675,5930,5023,3623,2805,5430,6863,2249,967,5023,5674,1414,780,1819,1659.99,148.46,156.9900000000003
3274,1910,4055,3684,3095,6149,1381,1898,1931,6718,2323,3789,4481,4750,3191,1735,3700,5856,2112,1662.6,66.03,70.31000000000002
2704,4065,4862,908,1751,645,378,126,6532,42,7025,3935,2617,3138,6946,4753,2352,1604,3276,1663.28,147.39,157.06000000000012
1311,6752,6214,5292,1247,6502,249,124,3172,1189,5446,4444,467,4626,3108,2082,1064,651,3791,1656.02,133.94,141.79000000000008
5342,6881,2485,118,290,4398,498,4300,6886,1056,350,2241,6396,962,3543,745,1557,226,4093,1662.57,369.36,447.46000000000015
5222,1067,6099,2287,5626,6693,6927,1572,5431,3666,3192,2701,5169,2195,2128,5256,5206,1991,2010,1665.55,209.68,219.68000000000004
493,4816,6455,4837,1435,2864,3510,4959,5718,4589,5229,4277,498,2893,4480,3380,4408,1633,5829,1655.74,147.33,152.77000000000012
4394,3474,5426,574,5845,2188,6088,5002,5907,6162,592,2060,1454,791,1237,480,1665,7000,3507,1665.89,151.25,158.52000000000012
6980,367,432,5219,747,6660,4201,3843,4105,3033,813,2561,328,1037,4353,271,3631,5441,1050,1659.66,260.4,304.9700000000001
3237,6253,5797,3654,201,6034,4296,2211,740,2048,6556,2665,702,2472,280,7042,3147,476,6001,1668.22,220.17,241.79999999999976
2138,2565,6022,1065,2132,6509,3114,6610,959,7011,5552,2488,770,3480,6892,2010,4118,4564,1682,1664.83,318.67,354.54999999999984
2704,2774,4172,6419,3203,4785,3941,857,1062,5345,6673,3675,4290,4576,5893,6914,6838,4762,5744,1666.82,128.19,133.49999999999997
4260,4387,247,6812,2386,6088,1286,1638,3033,3188,4268,2656,797,3354,2829,1035,4709,531,356,1658.73,196.49,220.86000000000013
2461,6676,6545,5333,4371,2569,3420,2443,2611,2888,2233,2664,6133,6131,4260,4104,70,4310,998,1669.14,69.17,67.09000000000002
1218,2597,5953,2667,6428,2683,4694,563,3701,2290,3929,3720,2983,6075,3117,6681,640,4742,6564,1656.98,128.11,139.45000000000002
459,1102,399,4290,4031,4715,6988,2063,6422,2010,5758,4700,6116,2774,2962,6528,5271,3032,3297,1670.93,143.84,155.7000000000002
2518,3805,4900,2788,4359,4157,1374,238,1215,2049,5629,1811,4610,1092,923,1512,6277,3367,5963,1664.66,165.94,194.27000000000018
5076,410,6649,812,4470,5581,2176,5854,876,1673,2143,547,5178,4679,4312,5251,643,7005,596,1662.55,220.49,237.04999999999995
6506,6968,1780,5269,6867,1420,4190,7060,3539,178,4836,3015,6943,3986,5818,6614,2324,1801,1641,1658.63,84.77,87.54000000000009
4899,4043,7090,1926,3485,3704,5534,3007,4460,1546,6538,3949,5945,595,6668,6887,2101,3336,1649,1673.8,135.8,132.74000000000004
67,6117,4358,6310,3118,4213,3990,625,3307,5044,4178,6522,4737,4789,3486,328,2882,6972,3755,1666.29,268.44,310.9000000000002
52,1554,2452,5701,5663,5259,45,4430,983,6732,2479,4198,6118,2585,6361,4448,5284,4685,4516,1666.15,65.81,69.71000000000001
2314,4305,3370,4440,6705,4242,3344,4937,5160,4760,2521,3707,2473,1072,4147,3638,4802,1149,4505,1661.21,164.41,167.77000000000024
6328,1335,2070,5215,78,3474,6030,5419,4635,296,3017,3447,3294,2306,5398,6152,5485,150,741,1660.75,157.25,157.58000000000013
737,6933,39,3140,2202,3804,2227,6520,6402,3052,5208,6138,6981,3943,6296,2756,3182,3736,6582,1666.8,141.17,149.8700000000001
954,3962,2904,1185,3401,1214,148,1409,6668,2131,3012,7027,1041,4829,6440,2352,3382,2112,4208,1665.51,118.21,118.72000000000017
2353,6058,3446,5663,2241,3551,2751,6365,3979,1765,5861,6796,4025,3292,5866,3482,748,527,1060,1664.91,164.44,176.81000000000026
1688,1225,1877,5981,214,845,2074,1275,3930,6346,810,3269,5322,5926,1535,6835,24,730,3503,1652.56,240.57,266.6599999999998
5012,416,4502,1788,4378,3456,2840,385,5337,845,6017,4528,5562,3437,6839,5502,6071,971,2173,1659.92,192.7,222.74
5607,2283,1466,3929,6595,6498,5768,7027,390,6442,1754,5544,5277,714,7097,3192,1014,5478,3664,1670.66,260.64,303.65000000000003
2410,5586,4160,4079,3220,951,4965,6994,3925,866,1221,3165,5026,5753,1648,1369,4265,2110,3412,1661.11,179.62,202.14999999999947
6088,4396,2364,4034,5190,6637,4462,1758,6461,6223,5108,2761,7053,3981,842,70,6207,5974,5384,1370.01,36.74,37.150000000000006
2841,5806,2191,462,4428,5123,3606,2456,6224,6900,825,1872,4161,2249,2214,5785,2018,3372,1215,1659.64,197.39,213.56999999999996
1066,2099,1599,3340,4594,5161,4902,478,4364,6835,4988,4172,1219,3389,2213,2292,3933,5696,2505,1665.11,85.72,84.76000000000005
2187,4024,1756,4085,3012,4907,3854,1979,2772,1443,4962,6217,1484,6055,4755,5686,3695,4380,1224,1635.63,73.78,74.85999999999993
476,4128,2670,4329,5653,1106,5284,6237,6651,1746,2583,5099,4044,3935,2703,969,1047,1147,5720,1661.03,108.31,118.77
2100,1843,721,5204,4414,6791,5758,409,4612,1409,5609,951,1853,4614,1633,4120,4649,5405,2522,1672.61,403.46,467.1299999999997
3459,2684,34,6338,164,6731,2501,6735,5041,1804,692,6087,1839,2295,5576,5125,7055,2794,2204,1666.48,118.69,126.86999999999998
4924,5888,4246,3107,189,996,2702,2842,1142,928,2054,6307,1173,5580,4702,336,2842,633,752,1664.71,185.93,197.4000000000001
5938,845,2457,2597,2039,2206,4338,407,2963,255,641,1138,3271,3047,5898,5229,5663,1982,768,1659.92,235.39,267.03999999999996
5567,2693,2241,65,4220,2636,919,2886,6582,6479,5252,5932,6908,1031,4965,2220,3319,746,5562,1661.98,188.93,197.22999999999982
4723,5084,5942,4323,3895,4623,3430,4388,3225,2466,1797,5183,2479,4498,1090,441,4915,4165,900,1646.17,70.46,74.78999999999994
