n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,4389,771,2995,4774,475,4156,1758,307,704,3552,3425,572,2017.08,737.33,1136.4
1971,743,4514,3477,484,6773,4632,1014,1828,5166,5139,4775,506,4727,4796,3249,406,1811,381,2021.25,791.34,1443.6799999999992
4560,7032,1090,2372,3433,1181,4429,964,4676,2527,4589,6685,5586,1480,844,4764,4679,5233,1539,2021.13,492.89,640.2000000000002
3050,798,4487,5833,514,4623,488,5070,1687,4066,5573,4355,3502,6367,2573,3814,4796,3712,2962,2028.17,814.27,1298.0399999999988
2455,2035,6507,1472,5726,6388,1999,670,4705,2459,4302,4055,2813,5975,3676,2358,4988,599,967,2020.53,312.11,351.2000000000002
4193,3425,1351,6202,2802,1245,4005,3454,321,5474,635,6263,4571,4694,6464,6703,2570,2786,5695,2025.71,118.83,123.00000000000014
2868,4869,4068,4750,6528,3737,563,6881,766,2211,3883,5710,5440,532,497,5989,5746,2536,5301,2024.44,166.3,194.2400000000002
4734,5580,6733,3650,2331,5870,3160,5477,2842,184,3782,2911,1376,5004,959,4044,482,1787,6293,2019.24,841.31,1358.720000000002
2354,1059,6048,2028,3259,3202,4067,660,1362,3679,3290,4501,2276,1121,6711,3526,7077,4507,2280,2024.59,679.3,996.4000000000011
5786,3402,2939,5592,3116,1890,1236,679,1443,1239,1900,5394,1911,98,3972,6808,4826,1493,2152,2027.18,320.28,370.3599999999997
2309,33,1193,3432,4379,3024,4995,4639,2610,1028,5656,7038,4222,5059,5365,5539,6060,442,3740,2025.49,226.74,259.5600000000001
6389,5575,6536,4581,3214,3260,3268,3228,848,3944,5196,3280,509,1561,551,1710,3609,1329,900,2021.98,240.65,277.11999999999995
2785,4921,430,838,1,4643,1239,4395,831,2978,5027,208,576,1703,5030,3082,1216,5197,2066,2020.55,645.48,878.7999999999995
2845,4933,2983,3884,1006,944,6954,3998,3817,3935,3963,2554,703,1180,837,6141,2806,6064,2168,2020.66,373.9,441.0799999999994
3920,6789,5669,1322,4229,189,1681,4327,2963,1200,5653,4449,221,6210,4326,2441,5266,7072,745,2018.52,517.51,710.2799999999995
5703,6925,2139,4246,3004,1368,2913,6323,1825,4362,4436,6382,4118,2700,5213,1827,5023,6647,6458,2026.24,672.51,1032.2799999999993
6212,6984,1598,6603,1961,6703,3282,6061,6580,1857,1637,4240,4036,2912,5988,237,228,6472,2288,2026.17,323.88,385.1600000000004
3868,2123,1586,5673,4957,2820,3663,6623,5923,2863,2987,659,1806,836,1858,3850,1611,2766,1674,2019.7,572.86,914.0799999999992
3953,5112,4999,6884,15,3927,5349,2818,6550,5268,694,6837,5411,982,3182,6408,5828,6145,1632,2023.5,420.78,536.4800000000008
3916,1462,3554,6464,5208,2723,710,6560,5913,3242,3794,3288,6089,695,5937,1301,1392,1040,225,2020.87,431.43,533.2
1238,4839,3812,6606,5372,1197,5010,6770,4881,3885,5384,2870,1277,4494,4491,1073,175,116,6548,2028.8,560.43,743.8000000000006
5950,5322,841,4313,6139,1140,3553,1595,6767,1728,229,2063,1743,2399,4105,1970,6256,4804,2670,2019.72,560.81,734.3999999999995
2124,4459,3432,6833,1073,498,6061,2898,3753,5426,4778,6676,4233,3445,6775,4109,1071,4356,1243,2023.58,320.51,387.83999999999975
4288,4182,153,3605,6361,1500,4985,32,6357,6546,1227,1411,1159,3878,5071,5940,985,4558,505,2021.16,479.77,632.8399999999997
2670,5589,4246,4347,4550,3952,6424,6361,869,4589,465,2035,1567,2268,345,6326,800,4159,3704,2023.58,436.96,568.2000000000006
4601,228,6225,519,3631,2667,5017,4141,4965,4195,1633,5674,2270,3705,4162,4368,6613,3916,4159,2023.0,283.18,311.3600000000003
2028,5727,4286,2126,4583,1659,6881,3666,1123,3413,996,3214,3621,2588,594,5498,1971,3508,599,2022.32,232.97,260.0800000000004
1742,5484,2480,6422,1002,6364,1265,5866,5271,5408,2999,1171,2073,1124,3831,1798,6116,771,3262,2020.1,428.86,524.6800000000001
3991,1333,5470,6819,1832,1322,5786,3535,4223,3308,2778,3451,1603,2921,2609,755,5915,2997,159,2023.7,237.66,270.2399999999998
2768,4538,3757,3608,5760,148,3148,2715,4238,5111,2420,4196,526,924,6458,1872,858,688,2175,2024.52,152.28,150.24000000000012
2227,324,6381,1487,2215,6191,1061,6715,3459,6959,5537,6709,2118,3325,1223,4395,4217,4674,4051,2025.52,265.59,296.99999999999994
5737,2679,732,2286,471,6550,5637,1501,3484,593,2203,137,5197,725,6566,2134,686,4982,7014,2016.07,201.97,213.35999999999996
1821,545,2166,7067,996,3717,94,2778,4530,3422,2194,5092,1058,353,4316,5812,1953,896,1322,2018.08,348.37,378.79999999999995
2145,412,1483,1652,2555,5150,2498,4350,6221,1686,2375,3651,4096,5506,1457,2216,2842,6583,148,2021.88,358.69,448.84000000000043
2051,302,125,151,6005,4142,4514,1552,4212,3889,2012,3662,870,5392,6708,5325,3540,5378,4055,2021.77,165.62,187.32000000000016
4472,6837,3220,4150,2521,5633,1762,1880,2807,1627,6818,5789,5970,5209,1144,3315,2847,445,6856,2023.59,251.75,269.71999999999974
1063,116,579,5123,6069,2093,3528,1337,453,692,5449,6891,3120,4144,5493,2309,4905,1984,5674,2022.41,512.07,643.3600000000009
2400,370,3763,1518,1290,2203,3652,29,2156,2983,2694,4481,2650,2002,282,2535,1784,2921,1498,2027.28,404.86,503.3999999999994
8,2747,3126,687,3888,2284,4118,5374,1646,2033,4134,6358,40,744,2164,6693,735,1178,3272,2020.74,681.07,943.1600000000004
4807,341,3227,184,2454,2492,5158,1907,692,4797,4335,6989,6148,1271,5386,5865,6422,4887,3190,2025.42,255.4,279.08000000000027
6261,2671,5903,4048,1224,2327,5932,5068,5269,1185,358,6757,6842,5857,4202,5139,3516,6011,5743,2021.43,192.23,210.23999999999964
6653,4141,1141,4290,6167,4131,4656,6839,6659,6591,131,6769,5623,4784,6536,5826,5594,5679,5266,2025.11,190.9,207.16000000000037
1883,697,255,342,1090,5219,2954,859,3085,6847,3697,4575,415,5142,154,5130,4353,5576,2003,2020.13,500.93,651.4800000000001
4008,2160,27,3743,6534,574,6129,4120,4384,753,5400,4308,541,6109,6035,3881,2065,6629,609,2022.99,313.43,373.4000000000001
6931,2175,1923,5974,6196,1681,1890,6060,5324,3771,4046,6926,3133,628,3924,5600,2353,6283,382,2021.54,309.43,362.36000000000035
5054,5183,5265,1624,634,4912,1207,2717,2080,5337,6088,5676,2493,5088,4651,1093,102,3951,496,2030.29,366.51,424.04000000000025
3979,2201,5505,815,5670,1783,5535,4010,2382,5807,4231,2339,3806,3816,3820,6284,970,4498,1632,2020.94,702.14,1090.4399999999991
2553,703,3874,143,2372,3759,626,6716,4150,3681,2200,3169,1718,1726,611,4763,739,1161,6123,2021.56,422.2,500.1600000000006
4293,2144,2945,1086,4942,6719,5174,4167,2290,923,5761,2991,1895,4078,3982,3228,203,1303,29,2025.37,464.68,553.6000000000009
4027,5583,3692,3321,2473,5957,1152,3409,2817,3081,2589,990,6883,2714,14,2658,6150,2771,6873,2023.61,510.16,689.4000000000002
3262,983,1603,5841,96,6061,2374,2074,3049,532,3218,3196,4826,625,2954,3506,6190,2254,6998,2023.04,1021.62,1881.2800000000057
395,2298,833,422,6837,5422,2339,5201,1219,2042,2176,3573,4185,2585,1555,6333,3058,6431,3504,2025.67,557.67,783.7999999999993
