n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,2188,1134,1524,7098,5543,52,2771,4118,3798,4953,662,2736,4540,5051,5735,335,24.89,22.51,22.136944825826827
5965,3104,1387,5762,3702,5939,3461,1287,1379,1949,420,908,1084,4147,4836,518,6342,5639,3142,33.02,26.41,27.395600110667004
6468,6112,832,2385,1679,5523,1837,5944,6496,3455,718,6328,2185,1719,3248,2303,2798,6631,353,34.78,28.9,28.153100425167764
1634,5806,43,3368,448,3103,6928,4028,1139,192,1939,3479,6031,6969,917,4889,31,993,6261,53.71,41.36,41.592965121973364
4740,1619,6981,1663,2705,67,684,1091,4421,143,4102,694,4693,4069,4403,1623,3441,563,3261,33.52,30.57,30.339381400164505
1574,5232,6266,765,5741,4749,1190,1413,4988,5895,337,443,2211,4547,5596,4967,6979,1223,6104,23.29,22.98,23.18766698153174
2198,6036,4712,280,993,5779,3296,1939,1324,5006,4136,352,6029,2997,6927,5522,4276,4835,4630,24.91,23.22,23.072639620287912
6345,5633,710,7105,2844,900,7078,4785,2994,3697,1720,3294,1628,4705,6108,150,3104,6548,4978,24.76,22.33,22.840053985002005
2692,5,3551,915,1748,1816,3637,2208,2660,6674,727,2516,5156,2333,844,4239,6423,451,208,48.76,37.55,38.38098650958975
3124,6395,4591,6615,3511,4074,2835,5811,6371,2033,4636,6042,542,3481,5307,1891,784,6231,3284,33.22,28.85,28.916986171133207
4176,3055,7044,4591,3025,1139,5468,2378,1401,5674,6908,2121,240,413,6632,1415,2154,1345,985,32.49,29.68,29.063544595253184
4968,1215,97,399,498,3689,1708,6443,3185,2410,5009,121,6542,2904,2334,1152,3939,4603,2275,37.45,31.17,31.074889982471454
1124,709,6123,4554,2424,5701,966,537,3440,3697,1167,5765,4603,6260,6511,3137,4818,6576,1385,25.35,24.25,23.90720068761174
5432,5861,2245,6321,4892,4984,4050,2857,812,396,2267,4332,1051,1419,6540,5158,6720,690,1328,33.79,29.75,30.14570712269561
6390,6468,1821,7037,106,1662,1440,3880,3741,4845,4581,4468,3180,681,1417,4494,3949,4857,2149,27.35,23.02,22.990787955821492
4386,545,5333,235,4759,4794,3569,4459,2529,4288,4317,4400,5256,6521,537,5265,4701,4441,2460,25.92,24.47,24.332656051960626
526,5938,1837,5903,1126,845,816,5730,4027,3715,495,4015,5216,5959,433,5560,4939,239,3056,30.73,29.55,28.16634403894643
1995,3757,1893,3041,6743,5976,4695,5119,4062,1991,294,5099,4890,693,5023,384,5554,3356,3331,28.08,26.31,26.067366506999775
4821,564,661,1549,279,4981,6165,1485,691,531,244,2906,5116,3852,4481,4387,3888,212,5763,32.96,26.42,27.44568305550492
6353,616,2734,693,6412,2633,70,3799,3679,4835,1217,3162,3917,6822,1129,870,2857,5498,1894,25.58,24.88,25.094292695478995
3698,6389,1060,1574,1811,891,906,431,983,611,5286,676,3050,848,6070,192,3829,5132,4276,32.62,27.75,27.80837876786534
1643,3026,5199,664,1934,44,2100,6253,4242,5593,1616,126,3598,2074,5003,182,845,4255,6553,50.32,41.23,40.767535762295324
3417,473,2058,3895,6976,2581,4958,1807,5234,480,5580,2254,1083,2458,318,6555,1529,2895,6441,35.05,29.57,29.757313372749504
3303,59,2479,7038,773,241,2602,3598,2024,3412,4949,2635,4028,4615,2842,6857,3269,3523,1711,45.04,36.69,37.09417707216511
643,2264,2464,3782,3822,5000,4656,3734,3603,3154,1526,2699,3294,482,2662,752,1397,2601,4455,40.88,31.39,31.980312311509074
220,1544,1729,5829,2986,5396,1127,5123,703,2767,3662,4968,4911,6239,5490,6009,3152,1730,5709,40.11,34.19,34.90852301119265
4439,6319,2747,621,156,5486,4525,3455,3855,1862,7101,5957,2651,6258,6828,6546,4211,4115,811,36.59,28.85,28.194500631769593
3794,5872,26,2331,4370,1680,585,1832,88,2577,344,749,1221,2691,1337,5682,786,4174,6750,55.05,45.76,46.38429399778468
6469,3307,5318,6879,3239,3190,4805,4146,7113,1104,4167,5654,2927,2940,2211,1654,2625,3154,4647,26.02,23.68,24.168915249048133
1494,6549,5017,6366,7114,1459,4675,1405,77,2506,5605,164,2281,3922,4280,7092,6180,5547,3499,35.26,28.65,29.581512900761666
6181,767,2234,2334,1177,4234,3698,3922,5568,1901,1467,2711,1201,6128,5558,2847,6091,4922,416,36.77,30.5,31.25911906808289
4468,2282,2820,214,4739,1527,4405,6377,5481,6242,791,3714,1102,2791,1726,6126,4449,1100,3463,66.11,51.5,51.2532217704341
1774,4221,1661,6874,5617,4658,3466,82,6935,4545,404,6336,5862,2906,4064,3048,498,3050,6620,36.54,31.68,32.695519483856785
6542,3264,3797,3583,5178,5952,1562,4554,808,1360,4812,695,2905,2131,2024,6286,3846,4305,1526,28.59,26.32,25.439818506494152
6233,4351,98,5425,4422,2748,5491,1826,1419,230,462,5868,6994,4805,4760,1641,5384,6818,2775,33.42,27.69,27.75595483829735
2322,5793,1063,2705,2438,3240,295,625,3324,6733,6386,2010,3719,3803,5690,343,2575,1417,6872,40.98,36.1,35.349115567733506
1178,4705,5824,1635,5218,5466,6515,4286,4758,3124,6922,6200,6470,4110,1245,6808,3106,270,3250,36.11,30.98,31.23792619260084
1148,2339,3408,3947,6129,1481,6848,6949,5452,5210,5055,774,4197,4082,4263,2138,2078,3062,5018,33.35,28.79,28.676755774719723
6324,6961,2841,4398,114,1619,6048,480,5297,4330,3796,2551,6975,845,1689,7050,123,1622,3806,30.74,26.81,26.99026592734237
5903,1010,2086,2543,2419,1847,94,1459,5478,5211,3396,2227,3031,5231,2852,2647,4583,1314,4529,26.61,23.16,22.873272545719775
5573,239,1090,6076,1719,729,384,1725,158,2116,6883,5815,3593,2933,2891,4567,6328,5778,618,29.13,25.51,26.292055485511675
769,5782,3344,5806,3491,1444,484,1984,4689,1272,4163,4694,6931,3455,2982,5755,5426,1575,5244,35.5,30.6,30.242300808775123
2857,5923,4222,4224,3348,279,1320,4469,2564,2267,3746,2380,2356,3573,6534,4363,3471,6125,6229,32.94,29.52,28.814685866366787
850,466,2940,6724,5962,5573,5395,1825,3381,2126,2989,3703,3067,533,6608,3340,4165,5979,1498,41.73,35.99,34.91549103640995
523,5308,968,6543,5871,5279,2642,3466,4050,156,2531,3567,645,3195,2120,1598,4788,3858,1383,32.16,28.74,28.24040586757138
4980,243,1983,2392,5818,64,4249,973,4856,4728,47,1645,3609,5003,836,3118,4146,2245,5659,27.48,22.92,23.15979892296866
1525,605,4315,4296,5431,2523,1179,7045,6102,3449,1488,1622,2499,3873,2328,5351,5977,3888,6614,23.37,22.52,22.545013561301587
6160,4143,5278,2572,5579,4147,6333,7050,3796,478,4836,4354,5198,5810,3906,6722,727,667,3339,28.2,24.98,24.822432516026733
6176,6373,6892,5930,2762,607,6517,3916,1332,4814,4365,4994,1226,5297,4003,5712,3383,4388,4071,21.74,20.81,21.048289029306904
954,4731,4172,100,5762,2333,3587,5751,4779,653,7045,4668,5726,2168,6266,4561,1391,2256,55,25.63,24.15,23.967175524242993
6917,2701,4186,6037,3621,4246,6293,3051,2654,6330,1439,1326,5700,2598,5700,5799,2609,2711,3908,20.98,20.84,21.161992571440354
671,6415,2667,5726,2322,769,4608,2094,2460,6510,491,4986,3223,6623,3880,569,2503,3383,1906,33.78,28.11,28.599563738967166
3699,2410,6672,3083,3703,4182,344,1713,1346,6812,5621,973,4700,564,653,766,6333,5436,7095,34.03,29.07,29.39751790355824
2352,72,3947,2381,6368,438,3660,6011,1399,1302,6834,713,2180,789,987,6223,7017,6676,1300,30.14,28.81,28.809998848587696
2054,5155,3048,2130,1826,1639,5800,5695,5521,6094,1605,4038,4614,4402,1588,3342,5852,5445,2206,39.53,35.55,34.34141806025112
3821,2010,3304,5704,722,2088,2185,1240,5957,6077,1506,6158,174,4962,4899,3126,1097,3729,4095,30.14,26.45,26.547457402812714
1003,4916,865,6623,5044,3179,3231,4473,6672,2721,1103,1808,2752,6614,6624,1935,2933,4476,5125,24.0,23.46,23.277996572521186
688,883,695,4,2975,4621,3801,3011,5289,1806,5554,3668,4456,5351,53,5129,3710,2102,5610,35.06,31.84,32.06380086985327
4771,2785,1290,3015,514,2402,6512,1692,2187,5012,1316,3316,6715,6892,1002,216,1937,4634,1242,34.45,28.63,28.379483959966475
6594,142,5583,5668,1482,4992,589,5135,3297,1052,3432,5854,5884,5653,2300,4818,5350,3923,607,49.36,43.35,42.905169422119805
3405,1218,2303,880,5296,4144,1234,1165,3906,4348,2131,61,3012,801,4647,4738,5286,2311,5303,30.93,28.88,28.387432203541522
