generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 52.33, 52.59, 52.46, 52.46, 0.13000000000000256,1.0,0,[1.e-300 1.e-300 1.e-300]
1, 2, 52.7, 52.73, 52.715, 52.715, 0.014999999999997016,0.09999999999999998,0.0026621030614183963,[1.e+000 1.e+000 1.e-300]
2, 2, 52.57, 52.73, 52.65, 52.65, 0.0799999999999983,0.07999999999999996,0.0,[2. 1. 1.]
3, 2, 52.62, 52.73, 52.675, 52.675, 0.054999999999999716,0.040000000000000036,0.0,[2. 2. 2.]
4, 2, 52.73, 52.81, 52.769999999999996, 52.769999999999996, 0.0400000000000027,0.07999999999999996,0.0015171629053670663,[3. 3. 2.]
5, 2, 52.71, 52.81, 52.760000000000005, 52.760000000000005, 0.05000000000000071,0.040000000000000036,0.0,[3. 3. 4.]
6, 2, 52.66, 52.81, 52.735, 52.735, 0.07500000000000284,0.06000000000000005,0.0,[5. 3. 4.]
7, 2, 52.65, 52.81, 52.730000000000004, 52.730000000000004, 0.08000000000000185,0.6133333333333333,0.0,[6. 3. 5.]
8, 3, 52.61, 52.81, 52.67, 52.696666666666665, 0.08379870059984461,0.4933333333333334,0.0,[7. 4. 5.]
9, 4, 52.53, 52.81, 52.715, 52.6925, 0.10158124826955038,0.41200000000000014,0.0,[10.  4.  6.]
10, 5, 52.22, 52.81, 52.68, 52.61400000000001, 0.2111492363235077,0.3693333333333333,0.0,[14.  4.  6.]
11, 6, 52.5, 52.82, 52.66, 52.67666666666667, 0.11160446028522199,0.1000000000000002,0.00018935807612190892,[20.  4.  6.]
12, 5, 52.46, 52.82, 52.57, 52.588, 0.13075167302944923,0.09399999999999997,0.0,[24.  4.  6.]
13, 5, 52.42, 52.83, 52.67, 52.648, 0.16557777628655287,0.08666666666666667,0.00018932222642934515,[28.  4.  6.]
14, 4, 52.48, 52.83, 52.599999999999994, 52.62749999999999, 0.1275490101882414,0.07999999999999996,0.0,[32.  4.  6.]
15, 4, 52.56, 52.83, 52.785, 52.74, 0.10700467279516246,0.09000000000000008,0.0,[32.  4. 10.]
16, 4, 52.55, 52.83, 52.665, 52.677499999999995, 0.10133484099755634,0.42400000000000004,0.0,[32.  4. 14.]
17, 5, 52.57, 52.83, 52.63, 52.662, 0.08885943956609162,0.3666666666666668,0.0,[32.  4. 18.]
18, 6, 52.41, 53.08, 52.599999999999994, 52.665, 0.22947403629459584,0.08000000000000007,0.00473215975771342,[32.  4. 24.]
19, 5, 52.51, 53.08, 52.72, 52.775999999999996, 0.18853116453255145,0.09400000000000008,0.0,[32.  4. 28.]
20, 5, 52.4, 53.08, 52.57, 52.70799999999999, 0.2515074551578939,0.09000000000000008,0.0,[32.  4. 32.]
21, 5, 52.5, 53.08, 52.68, 52.738, 0.19187495928338308,0.3706666666666666,0.0,[32.  4. 36.]
22, 6, 52.51, 53.08, 52.585, 52.66833333333333, 0.19760369992037602,0.32952380952380955,0.0,[32.  4. 42.]
23, 7, 52.43, 53.08, 52.52, 52.604285714285716, 0.2013424334565465,0.2907142857142857,0.0,[32.  4. 48.]
24, 8, 52.54, 53.08, 52.67, 52.7175, 0.16384062377810937,0.2761111111111112,0.0,[33.  4. 55.]
25, 9, 52.35, 53.08, 52.53, 52.588888888888896, 0.20267348916391667,0.25911111111111107,0.0,[33.  4. 63.]
26, 10, 52.48, 53.08, 52.565, 52.623000000000005, 0.1714671980292443,0.270909090909091,0.0,[40.  4. 66.]
27, 11, 52.27, 53.08, 52.61, 52.69363636363635, 0.24455052377307582,0.4712121212121212,0.0,[44.  4. 72.]
28, 12, 52.4, 53.08, 52.58, 52.61666666666667, 0.1876758434701236,0.4638461538461539,0.0,[44.  4. 84.]
29, 13, 52.17, 53.08, 52.63, 52.62230769230769, 0.20558187012828563,0.34175824175824165,0.0,[44.  4. 96.]
